variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,break_state_at_entry,vah_at_entry,val_at_entry,poc_distance_atr_at_entry
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 15:03:00+00:00,63181.5,2024-10-12 15:05:00+00:00,63273.9,-0.002462453408038744,2,hard_stop,-1,63261.625,62352.5,11.232464716884772
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 15:10:00+00:00,63249.4,2024-10-12 15:12:00+00:00,63329.4,-0.0022648341328138635,2,hard_stop,-1,63270.625,62424.5,11.106495650773178
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 16:21:00+00:00,63163.7,2024-10-12 16:25:00+00:00,63116.8,-0.0002574849161781625,4,take_profit,-1,63185.08333333333,62479.77916666667,10.70761594202901
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 17:31:00+00:00,63130.0,2024-10-12 17:32:00+00:00,63140.0,-0.001158403294788556,1,breakout_resume_up,-1,63133.575,62551.770833333336,18.566386180140462
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 22:08:00+00:00,63178.3,2024-10-12 22:17:00+00:00,63226.5,-0.0017629201798717844,9,hard_stop,-1,63223.08333333333,62596.525,3.555829927338969
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 22:23:00+00:00,63234.1,2024-10-12 22:26:00+00:00,63208.5,-0.0005951551457205042,3,take_profit,-1,63312.59166666667,62641.27916666667,8.116139349930721
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 22:31:00+00:00,63245.1,2024-10-12 22:33:00+00:00,63227.5,-0.0007217175717960647,2,take_profit,-1,63312.59166666667,62641.27916666667,9.992758689572398
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-12 23:11:00+00:00,63284.5,2024-10-12 23:16:00+00:00,63343.0,-0.0019243969692420695,5,hard_stop,-1,63312.59166666667,62686.03333333333,9.197913528170956
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-13 21:36:00+00:00,62919.7,2024-10-13 21:37:00+00:00,62875.5,-0.00029751731174820686,1,take_profit,-1,62958.6125,62354.575,7.79867314766144
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-13 21:42:00+00:00,62882.0,2024-10-13 21:45:00+00:00,62825.5,-0.00010149168283446388,3,take_profit,-1,62958.6125,62354.575,6.463212285902591
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-13 22:10:00+00:00,62930.6,2024-10-13 22:11:00+00:00,62962.0,-0.0014989623490003759,1,breakout_resume_up,-1,62958.6125,62354.575,5.461174691650992
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-13 22:17:00+00:00,62935.6,2024-10-13 22:18:00+00:00,62971.6,-0.001572013296131324,1,breakout_resume_up,-1,62958.6125,62354.575,5.2502948113209005
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-14 15:04:00+00:00,65832.6,2024-10-14 15:07:00+00:00,65963.7,-0.0029914145879091905,3,hard_stop,-1,66217.6,63771.975,10.490999109023363
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-14 15:12:00+00:00,65971.5,2024-10-14 15:21:00+00:00,66090.9,-0.0028098724449193693,9,hard_stop,-1,66217.6,63771.975,12.933484545928174
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-14 19:23:00+00:00,65799.9,2024-10-14 19:31:00+00:00,65917.6,-0.0027887565178671405,8,hard_stop,-1,65901.75833333333,63532.94583333333,16.180973958333198
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-15 16:13:00+00:00,66345.6,2024-10-15 16:14:00+00:00,66403.0,-0.0018651666425505411,1,breakout_resume_up,-1,66352.4,65221.025,6.76812489701767
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-15 16:26:00+00:00,66450.0,2024-10-15 16:28:00+00:00,66506.0,-0.0018427389014296072,2,breakout_resume_up,-1,66478.10833333334,65221.025,6.685191349432219
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-15 22:38:00+00:00,66805.0,2024-10-15 22:41:00+00:00,66872.3,-0.0020074096250280995,3,breakout_resume_up,-1,66855.23333333334,65346.73333333334,20.99350067724013
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 00:16:00+00:00,66834.0,2024-10-16 00:17:00+00:00,66868.1,-0.001510219349433072,1,breakout_resume_up,-1,66855.23333333334,65221.025,24.661272963908193
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 00:22:00+00:00,66824.3,2024-10-16 00:32:00+00:00,66761.0,-5.2739796750577404e-05,10,take_profit,-1,66855.23333333334,65221.025,20.99811973525785
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 03:06:00+00:00,67200.9,2024-10-16 03:13:00+00:00,67142.8,-0.0001354282457527436,7,take_profit,-1,67735.19166666667,65598.15,7.547417079680091
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 10:20:00+00:00,67632.5,2024-10-16 10:37:00+00:00,67763.1,-0.002931024285661609,17,hard_stop,-1,67735.19166666667,65975.275,9.550057290174655
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 10:44:00+00:00,67543.9,2024-10-16 10:50:00+00:00,67627.1,-0.0022317914719168766,6,hard_stop,-1,67735.19166666667,65975.275,9.312686011904589
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 11:04:00+00:00,67622.7,2024-10-16 11:08:00+00:00,67720.9,-0.0024521750832190428,4,hard_stop,-1,67735.19166666667,65975.275,10.792751641138073
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 11:17:00+00:00,67821.7,2024-10-16 11:19:00+00:00,67694.7,0.0008725570134632274,2,take_profit,-1,67860.9,65975.275,19.393798865552203
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 12:09:00+00:00,67844.5,2024-10-16 12:10:00+00:00,67979.5,-0.0029898444236452484,1,breakout_resume_up,-1,67908.76250000001,66011.46666666667,7.743696186961742
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 12:15:00+00:00,67867.1,2024-10-16 12:18:00+00:00,67767.0,0.0004749414664838589,3,take_profit,-1,67908.76250000001,66011.46666666667,8.60517473118264
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 12:53:00+00:00,67805.1,2024-10-16 13:04:00+00:00,67902.6,-0.002437944933345703,11,hard_stop,-1,67908.76250000001,66011.46666666667,12.339413615660265
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 14:26:00+00:00,68010.1,2024-10-16 14:29:00+00:00,67716.7,0.003314065116798993,3,take_profit,-1,68200.65416666667,66303.35833333334,7.914178870105161
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-16 17:37:00+00:00,67948.8,2024-10-16 17:43:00+00:00,68025.2,-0.0021243760007533244,6,breakout_resume_up,-1,67978.35,66873.6,3.562714068247998
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 00:00:00+00:00,67338.9,2024-10-18 00:03:00+00:00,67417.0,-0.002159805105221512,3,hard_stop,-1,67390.61666666667,66813.025,12.879783950615407
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 00:08:00+00:00,67356.6,2024-10-18 00:12:00+00:00,67321.9,-0.00048483147902345005,4,take_profit,-1,67390.61666666667,66813.025,10.820377452609893
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 00:29:00+00:00,67355.3,2024-10-18 00:30:00+00:00,67262.4,0.0003792530060738883,1,take_profit,-1,67390.61666666667,66813.025,9.412786480997593
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 00:35:00+00:00,67244.1,2024-10-18 00:37:00+00:00,67322.1,-0.0021599530665142854,2,hard_stop,-1,67390.61666666667,66813.025,6.980434474950553
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 11:37:00+00:00,67822.8,2024-10-18 11:40:00+00:00,67790.2,-0.0005193356806264529,3,take_profit,-1,67828.925,66655.5,33.51110645431331
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 11:45:00+00:00,67754.6,2024-10-18 11:47:00+00:00,67819.1,-0.0019519648850411233,2,hard_stop,-1,67828.925,66655.5,32.47668431891383
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 16:09:00+00:00,68516.0,2024-10-18 16:13:00+00:00,68339.3,0.0015789596590577446,4,take_profit,-1,68555.78749999999,67328.86249999999,8.690974665728303
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 16:29:00+00:00,68628.7,2024-10-18 16:31:00+00:00,68545.4,0.00021377790924204196,2,take_profit,-1,68731.0625,67504.1375,10.743786127167503
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-18 16:36:00+00:00,68693.7,2024-10-18 16:40:00+00:00,68770.0,-0.0021107277668840343,4,hard_stop,-1,68731.0625,67504.1375,14.24166879877207
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 00:08:00+00:00,68384.5,2024-10-20 00:10:00+00:00,68364.0,-0.0007002244660705417,2,take_profit,-1,68404.50833333333,68131.21666666666,1.0120421403144197
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 00:16:00+00:00,68398.1,2024-10-20 00:20:00+00:00,68417.8,-0.0012880196964534232,4,breakout_resume_up,-1,68404.50833333333,68131.21666666666,1.5917022792021553
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 00:25:00+00:00,68400.4,2024-10-20 00:27:00+00:00,68381.1,-0.0007178379073807797,2,take_profit,-1,68404.50833333333,68131.21666666666,2.042705036919153
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 12:34:00+00:00,68347.3,2024-10-20 12:36:00+00:00,68357.1,-0.001143385327584289,2,breakout_resume_up,-1,68350.55,68076.67499999999,14.917543244504456
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 12:41:00+00:00,68379.5,2024-10-20 12:46:00+00:00,68351.2,-0.0005861332709363723,5,take_profit,-1,68423.58333333334,68149.70833333333,0.1114365766683631
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 13:41:00+00:00,68398.7,2024-10-20 13:46:00+00:00,68444.2,-0.0016652173213819168,5,hard_stop,-1,68423.58333333334,68167.96666666666,0.7593390804597157
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 13:51:00+00:00,68411.0,2024-10-20 13:59:00+00:00,68438.6,-0.0014034438906024285,8,breakout_resume_up,-1,68432.56666666667,68171.23333333332,0.9306144067798265
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 15:23:00+00:00,68395.0,2024-10-20 15:26:00+00:00,68448.4,-0.0017807588273995858,3,breakout_resume_up,-1,68441.31666666667,68081.81666666667,0.7791788380395139
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-20 21:34:00+00:00,68687.0,2024-10-20 21:46:00+00:00,68717.2,-0.0014396756300317773,12,hard_stop,-1,68716.29583333332,68247.00416666667,14.864826697377918
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-21 02:32:00+00:00,69060.1,2024-10-21 02:34:00+00:00,69076.7,-0.0012403703440914118,2,breakout_resume_up,-1,69075.74166666667,68079.4,16.955405322541857
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-21 05:07:00+00:00,69111.8,2024-10-21 05:09:00+00:00,69064.3,-0.00031270781545267214,2,take_profit,-1,69152.5,68318.75,17.87916141803195
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-21 05:14:00+00:00,68975.3,2024-10-21 05:20:00+00:00,69071.0,-0.0023874531897650755,6,hard_stop,-1,69152.5,68318.75,11.403225806451719
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 14:21:00+00:00,67365.7,2024-10-22 14:24:00+00:00,67187.6,0.00164377865887222,3,take_profit,-1,67486.7,66831.2,0.5968687359533594
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 15:07:00+00:00,67521.0,2024-10-22 15:08:00+00:00,67557.0,-0.0015331674590127733,1,breakout_resume_up,-1,67541.325,66831.2,7.633118163003687
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 15:13:00+00:00,67495.7,2024-10-22 15:18:00+00:00,67283.9,0.002137977678578041,5,take_profit,-1,67595.95,66885.825,0.5696716718959959
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 22:14:00+00:00,67632.6,2024-10-22 22:17:00+00:00,67715.1,-0.002219825941927377,3,hard_stop,-1,67674.3375,67017.13333333333,4.017592306504228
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 22:22:00+00:00,67605.6,2024-10-22 22:25:00+00:00,67657.9,-0.0017736045534687541,3,breakout_resume_up,-1,67640.65,66955.34999999999,2.9369612068963997
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-22 23:05:00+00:00,67674.5,2024-10-22 23:09:00+00:00,67632.8,-0.000383815174105461,4,take_profit,-1,67704.08333333334,67009.56666666667,6.52348010907987
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 10:29:00+00:00,67005.8,2024-10-24 10:31:00+00:00,67094.1,-0.0023177963698665085,2,hard_stop,-1,67095.89583333333,65646.58333333333,20.27228577837621
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 10:36:00+00:00,67021.6,2024-10-24 10:41:00+00:00,66973.1,-0.0002763526982345601,5,take_profit,-1,67095.89583333333,65646.58333333333,15.814675982593918
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 11:24:00+00:00,67080.1,2024-10-24 11:27:00+00:00,67133.9,-0.0018020262343078066,3,hard_stop,-1,67095.89583333333,65646.58333333333,24.60911331228093
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 12:32:00+00:00,67320.0,2024-10-24 12:33:00+00:00,67270.5,-0.0002647058823529438,1,take_profit,-1,67482.37916666667,66033.06666666667,27.187680416286785
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 12:38:00+00:00,67381.2,2024-10-24 12:39:00+00:00,67340.0,-0.00038855348376109957,1,take_profit,-1,67482.37916666667,66033.06666666667,24.746959873556012
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 13:02:00+00:00,67490.0,2024-10-24 13:12:00+00:00,67546.2,-0.001832715957919561,10,breakout_resume_up,-1,67500.20416666668,66039.26666666666,18.272952387090342
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 13:52:00+00:00,67705.1,2024-10-24 13:53:00+00:00,67775.4,-0.0020383265071609582,1,breakout_resume_up,-1,67761.44583333333,66021.37916666667,3.753710210831147
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 14:09:00+00:00,67694.4,2024-10-24 14:12:00+00:00,67763.2,-0.0020163322224585603,3,breakout_resume_up,-1,67707.41666666666,65927.55,5.548823942425866
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 14:27:00+00:00,67656.8,2024-10-24 14:29:00+00:00,67547.3,0.0006184625935604657,2,take_profit,-1,67818.65833333333,66038.79166666666,3.913681879453175
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 14:34:00+00:00,67670.4,2024-10-24 14:37:00+00:00,67845.4,-0.0035860642171466886,3,hard_stop,-1,67818.65833333333,66038.79166666666,4.049760536398423
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-24 14:42:00+00:00,67894.0,2024-10-24 14:45:00+00:00,67752.8,0.0010797124930037602,3,take_profit,-1,67935.6,66040.45416666666,7.247075295111923
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 00:46:00+00:00,67950.0,2024-10-25 00:47:00+00:00,67966.3,-0.0012398822663722822,1,breakout_resume_up,-1,67957.1,66900.5,13.086075740036895
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 00:53:00+00:00,67907.5,2024-10-25 00:55:00+00:00,67962.0,-0.0018025623090233136,2,breakout_resume_up,-1,67957.1,66900.5,13.36648401826499
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 12:09:00+00:00,68176.6,2024-10-25 12:11:00+00:00,68129.9,-0.0003150142424231941,2,take_profit,-1,68184.64166666666,67531.68333333333,11.630698804184943
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 12:17:00+00:00,68068.0,2024-10-25 12:19:00+00:00,68026.8,-0.00039472292413478185,2,take_profit,-1,68184.64166666666,67531.68333333333,10.197343160224325
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 14:03:00+00:00,68224.8,2024-10-25 14:06:00+00:00,68270.0,-0.0016625156834465518,3,breakout_resume_up,-1,68253.425,67604.34166666667,4.758506606021332
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 14:47:00+00:00,68270.7,2024-10-25 14:49:00+00:00,68341.0,-0.0020297243180457105,2,breakout_resume_up,-1,68318.33333333334,67539.43333333333,7.011655370712559
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-25 14:54:00+00:00,68310.5,2024-10-25 14:57:00+00:00,68319.9,-0.0011376069564706928,3,breakout_resume_up,-1,68318.33333333334,67539.43333333333,7.3266927419123125
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-26 20:19:00+00:00,67238.6,2024-10-26 20:20:00+00:00,67298.8,-0.0018953190578031567,1,hard_stop,-1,67283.88333333333,66507.1,11.201942132383248
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-26 20:27:00+00:00,67303.9,2024-10-26 20:30:00+00:00,67375.7,-0.0020668029638698506,3,hard_stop,-1,67354.5,66577.71666666666,9.27690972222222
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-26 20:39:00+00:00,67227.5,2024-10-26 20:40:00+00:00,67255.1,-0.0014105462794243842,1,breakout_resume_up,-1,67232.7,66446.2,4.857457017193515
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-26 20:45:00+00:00,67227.5,2024-10-26 20:48:00+00:00,67301.1,-0.0020947900784650244,3,hard_stop,-1,67375.7,66589.2,7.006055363322152
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 03:31:00+00:00,67169.0,2024-10-27 03:32:00+00:00,67140.0,-0.0005682532120472308,1,take_profit,-1,67189.82083333333,66897.72499999999,6.18085384041867
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 03:38:00+00:00,67149.9,2024-10-27 03:46:00+00:00,67193.9,-0.0016552504173498175,8,hard_stop,-1,67189.82083333333,66897.72499999999,3.8560776508602834
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 18:06:00+00:00,67640.0,2024-10-27 18:07:00+00:00,67669.9,-0.001442046126552187,1,breakout_resume_up,-1,67655.18333333333,66912.0,21.184420393048953
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 18:13:00+00:00,67636.0,2024-10-27 18:21:00+00:00,67606.0,-0.0005564492282216218,8,take_profit,-1,67655.18333333333,66912.0,18.106082904096077
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 22:33:00+00:00,68221.1,2024-10-27 22:35:00+00:00,68163.8,-0.00016008390366028993,2,take_profit,-1,68279.9,67253.975,11.690736735871148
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-27 22:40:00+00:00,68153.9,2024-10-27 22:51:00+00:00,68114.0,-0.0004145602819501928,11,take_profit,-1,68279.9,67253.975,8.985703434780776
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-28 14:34:00+00:00,68739.6,2024-10-28 14:35:00+00:00,68780.0,-0.0015877252704409308,1,breakout_resume_up,-1,68749.8125,67600.8125,11.04588542523432
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-28 14:40:00+00:00,68787.8,2024-10-28 14:42:00+00:00,68881.1,-0.0023563451658580306,2,breakout_resume_up,-1,68821.625,67600.8125,10.795551090700377
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-28 17:34:00+00:00,69083.4,2024-10-28 17:35:00+00:00,69129.9,-0.00167309947107419,1,breakout_resume_up,-1,69108.875,68175.3125,8.536734997028722
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-28 17:40:00+00:00,69120.5,2024-10-28 17:47:00+00:00,69027.0,0.00035271012217796913,7,take_profit,-1,69252.5,68247.125,8.55705676516291
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-29 19:24:00+00:00,72950.1,2024-10-29 19:31:00+00:00,72766.6,0.0015154180734502374,7,take_profit,-1,73066.7625,70799.40000000001,11.786979524698157
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-29 22:57:00+00:00,72701.3,2024-10-29 23:02:00+00:00,72808.8,-0.0024786530639754325,5,breakout_resume_up,-1,72787.52083333333,70861.57083333333,20.554045893719678
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-30 02:09:00+00:00,72553.5,2024-10-30 02:10:00+00:00,72488.4,-0.00010273108809355416,1,take_profit,-1,72642.0,70864.5,21.736931887413263
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-30 21:21:00+00:00,72377.5,2024-10-30 21:28:00+00:00,72300.0,7.07747573486248e-05,7,take_profit,-1,72541.3125,71811.5625,0.4741572839676738
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-30 22:24:00+00:00,72540.9,2024-10-30 22:26:00+00:00,72490.0,-0.00029832687490793843,2,take_profit,-1,72541.3125,71811.5625,4.37487128567193
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-31 03:01:00+00:00,72508.8,2024-10-31 03:02:00+00:00,72583.0,-0.002023324065492659,1,hard_stop,-1,72517.37083333333,71863.925,5.32394601297301
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-31 10:08:00+00:00,72349.9,2024-10-31 10:09:00+00:00,72297.2,-0.0002715953995789935,1,take_profit,-1,72398.5625,71804.52083333333,1.5466061185469817
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-31 10:14:00+00:00,72322.6,2024-10-31 10:18:00+00:00,72269.5,-0.0002657896701722109,4,take_profit,-1,72398.5625,71804.52083333333,0.4819604504982059
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-10-31 11:30:00+00:00,72311.0,2024-10-31 11:38:00+00:00,72260.0,-0.0002947131141873829,8,take_profit,-1,72398.5625,71804.52083333333,0.038669708355988694
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-01 15:16:00+00:00,70952.3,2024-11-01 15:20:00+00:00,70816.7,0.0009111431200962148,4,take_profit,-1,71002.50416666667,69459.99583333333,4.395117068244888
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-03 19:44:00+00:00,68623.8,2024-11-03 20:00:00+00:00,68759.7,-0.002980362498142041,16,hard_stop,-1,68701.05833333333,67833.01666666666,4.467935624735617
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-03 20:05:00+00:00,68578.1,2024-11-03 20:24:00+00:00,68541.9,-0.0004721346902288861,19,take_profit,-1,68701.05833333333,67833.01666666666,3.8189856711913244
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-03 23:07:00+00:00,68733.2,2024-11-03 23:08:00+00:00,68755.0,-0.001317168413517921,1,breakout_resume_up,-1,68747.06666666667,67801.11666666667,3.5559643566814807
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-03 23:13:00+00:00,68721.1,2024-11-03 23:15:00+00:00,68771.9,-0.0017392198320455013,2,breakout_resume_up,-1,68747.06666666667,67801.11666666667,3.148439815764891
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-04 01:06:00+00:00,68623.8,2024-11-04 01:11:00+00:00,68710.8,-0.0022677817317023887,5,breakout_resume_up,-1,68705.06666666667,67790.61666666667,2.34892864682297
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-04 01:37:00+00:00,68714.9,2024-11-04 01:41:00+00:00,68795.9,-0.002178783640811476,4,breakout_resume_up,-1,68781.27083333333,67866.82083333333,3.825005763024392
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-04 05:29:00+00:00,68968.4,2024-11-04 05:30:00+00:00,69015.9,-0.0016887212114534691,1,breakout_resume_up,-1,68968.40000000001,67732.90000000001,14.458654835390664
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-04 05:35:00+00:00,68951.0,2024-11-04 05:37:00+00:00,68913.7,-0.00045903612710473853,2,take_profit,-1,68968.40000000001,67732.90000000001,13.679997484750873
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-04 06:54:00+00:00,69130.0,2024-11-04 07:02:00+00:00,69063.7,-4.093736438592812e-05,8,take_profit,-1,69133.13333333333,67980.0,20.42655781173723
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-05 06:07:00+00:00,68635.0,2024-11-05 06:10:00+00:00,68557.0,0.00013644641946530898,3,take_profit,-1,68635.225,67324.44583333333,17.27364249843106
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-05 10:33:00+00:00,68728.1,2024-11-05 10:35:00+00:00,68740.1,-0.0011746010729235526,2,breakout_resume_up,-1,68736.05416666667,67324.44583333333,23.01340985647361
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-05 17:58:00+00:00,69914.5,2024-11-05 18:04:00+00:00,70022.5,-0.0025447439372375804,6,hard_stop,-1,70419.8,67870.15416666667,0.27000016376786756
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-06 19:17:00+00:00,75287.1,2024-11-06 19:25:00+00:00,75425.8,-0.0028422810813538693,8,hard_stop,-1,75438.5,72912.875,8.39542731341147
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-07 00:08:00+00:00,75420.1,2024-11-07 00:12:00+00:00,75523.7,-0.002373639122727033,4,hard_stop,-1,75530.9375,72912.65,22.89340543122324
vpvr_reversion_1m_volume_profile_break_20260709,BTCUSDT,short,2024-11-07 00:17:00+00:00,75425.9,2024-11-07 00:22:00+00:00,75300.0,0.0006691879049502978,5,take_profit,-1,75848.575,73350.5125,13.730332711443213
