date,equal,risk_parity,correlation_off
2023-07-12,109133.41588738607,102682.22477098032,102653.82216845271
2023-07-13,108274.30871586014,102540.97718833525,102514.15377971772
2023-07-14,107798.22030443407,102486.09581455686,102458.94059141645
2023-07-15,106151.09534921609,102187.97491977001,102165.11674918889
2023-07-16,107405.27900437445,102413.59928417018,102387.41655428261
2023-07-17,107159.90506715771,102364.6712621548,102338.59932323807
2023-07-18,107074.36021122684,102349.31097613544,102323.08975928402
2023-07-19,107221.73236269441,102378.03615678869,102351.90046198337
2023-07-20,107159.46230798587,102381.35724266297,102354.6427334084
2023-07-21,107238.94291912288,102398.12160650307,102370.6707056516
2023-07-22,107631.574735353,102461.32124156233,102433.25565054471
2023-07-23,107658.11008240329,102466.27606274888,102438.1337227934
2023-07-24,107909.29631220238,102486.69704206714,102459.17021488133
2023-07-25,108194.0370785226,102526.78405845143,102498.43141061199
2023-07-26,107968.65582937223,102487.31420664636,102458.41543599377
2023-07-27,108468.63158914557,102585.92424317761,102555.30294900204
2023-07-28,108311.92614156191,102568.93274709782,102538.28429215094
2023-07-29,108572.3289467853,102612.34345536983,102581.19604878595
2023-07-30,108377.34780489677,102575.7797783565,102545.21451520515
2023-07-31,108362.23154876087,102581.37796176199,102550.43001772695
2023-08-01,108863.34489169893,102692.25446749448,102658.95850703245
2023-08-02,108990.59886436073,102725.97801230663,102691.79976312524
2023-08-03,108702.74211010129,102686.01226799612,102651.98896950012
