dt,equity
2023-02-01 08:00:00,98142.27221167913
2023-02-01 12:00:00,98140.00979513551
2023-02-01 16:00:00,98290.68673693964
2023-02-01 20:00:00,99693.20565423978
2023-02-02 00:00:00,99693.20565423978
2023-02-02 04:00:00,99693.20565423978
2023-02-02 08:00:00,99693.20565423978
2023-02-02 12:00:00,99693.20565423978
2023-02-02 16:00:00,99693.20565423978
2023-02-02 20:00:00,99693.20565423978
2023-02-03 00:00:00,99693.20565423978
2023-02-03 04:00:00,99693.20565423978
2023-02-03 08:00:00,99693.20565423978
2023-02-03 12:00:00,99693.20565423978
2023-02-03 16:00:00,99693.20565423978
2023-02-03 20:00:00,99693.20565423978
2023-02-04 00:00:00,99693.20565423978
2023-02-04 04:00:00,99693.20565423978
2023-02-04 08:00:00,99693.20565423978
2023-02-04 12:00:00,99693.20565423978
2023-02-04 16:00:00,99693.20565423978
2023-02-04 20:00:00,99693.20565423978
2023-02-05 00:00:00,99693.20565423978
2023-02-05 04:00:00,99693.20565423978
2023-02-05 08:00:00,99693.20565423978
2023-02-05 12:00:00,99693.20565423978
2023-02-05 16:00:00,99693.20565423978
2023-02-05 20:00:00,99693.20565423978
2023-02-06 00:00:00,99693.20565423978
2023-02-06 04:00:00,99693.20565423978
2023-02-06 08:00:00,99693.20565423978
2023-02-06 12:00:00,99693.20565423978
2023-02-06 16:00:00,99693.20565423978
2023-02-06 20:00:00,99693.20565423978
2023-02-07 00:00:00,99693.20565423978
2023-02-07 04:00:00,99693.20565423978
2023-02-07 08:00:00,100518.35700131419
2023-02-07 12:00:00,99839.31988983488
2023-02-07 16:00:00,98436.08802645771
2023-02-07 20:00:00,96800.37794018493
2023-02-08 00:00:00,96592.15104269929
2023-02-08 04:00:00,96399.39481832001
2023-02-08 08:00:00,96813.75798179043
2023-02-08 12:00:00,96774.45410957426
2023-02-08 16:00:00,96171.0978584261
2023-02-08 20:00:00,96426.99115413136
2023-02-09 00:00:00,96288.17322247426
2023-02-09 04:00:00,99656.71599272917
2023-02-09 08:00:00,99656.71599272917
2023-02-09 12:00:00,99656.71599272917
2023-02-09 16:00:00,99656.71599272917
2023-02-09 20:00:00,99656.71599272917
2023-02-10 00:00:00,99656.71599272917
2023-02-10 04:00:00,99656.71599272917
2023-02-10 08:00:00,99656.71599272917
2023-02-10 12:00:00,99656.71599272917
2023-02-10 16:00:00,99656.71599272917
2023-02-10 20:00:00,99656.71599272917
2023-02-11 00:00:00,99656.71599272917
2023-02-11 04:00:00,99656.71599272917
2023-02-11 08:00:00,99656.71599272917
2023-02-11 12:00:00,99656.71599272917
2023-02-11 16:00:00,99656.71599272917
2023-02-11 20:00:00,99656.71599272917
2023-02-12 00:00:00,99656.71599272917
2023-02-12 04:00:00,99656.71599272917
2023-02-12 08:00:00,99656.71599272917
2023-02-12 12:00:00,99656.71599272917
2023-02-12 16:00:00,99656.71599272917
2023-02-12 20:00:00,99656.71599272917
2023-02-13 00:00:00,99656.71599272917
2023-02-13 04:00:00,99656.71599272917
2023-02-13 08:00:00,99656.71599272917
2023-02-13 12:00:00,99656.71599272917
2023-02-13 16:00:00,99656.71599272917
2023-02-13 20:00:00,99656.71599272917
2023-02-14 00:00:00,99656.71599272917
2023-02-14 04:00:00,99656.71599272917
2023-02-14 08:00:00,99656.71599272917
2023-02-14 12:00:00,99656.71599272917
2023-02-14 16:00:00,99656.71599272917
2023-02-14 20:00:00,99656.71599272917
2023-02-15 00:00:00,99656.71599272917
2023-02-15 04:00:00,99656.71599272917
2023-02-15 08:00:00,99656.71599272917
2023-02-15 12:00:00,99656.71599272917
2023-02-15 16:00:00,99721.75480885692
2023-02-15 20:00:00,99628.99522435754
2023-02-16 00:00:00,100371.07190035254
2023-02-16 04:00:00,100630.71204575033
2023-02-16 08:00:00,100339.42961218218
2023-02-16 12:00:00,100762.4826704597
2023-02-16 16:00:00,100745.57788636872
2023-02-16 20:00:00,101877.33150846156
2023-02-17 00:00:00,102100.56134966333
2023-02-17 04:00:00,102091.45877361433
2023-02-17 08:00:00,101495.45677040571
2023-02-17 12:00:00,99674.90471045951
2023-02-17 16:00:00,99674.90471045951
2023-02-17 20:00:00,99674.90471045951
2023-02-18 00:00:00,100531.92795669082
2023-02-18 04:00:00,100381.25484092977
2023-02-18 08:00:00,99400.16739398568
2023-02-18 12:00:00,100125.2817635857
2023-02-18 16:00:00,100674.46814858977
2023-02-18 20:00:00,99541.42344001167
2023-02-19 00:00:00,99011.07119447774
2023-02-19 04:00:00,100342.73046474086
2023-02-19 08:00:00,101515.15564675651
2023-02-19 12:00:00,101608.89829548284
2023-02-19 16:00:00,101492.46906966748
2023-02-19 20:00:00,99677.09596485304
2023-02-20 00:00:00,99677.09596485304
2023-02-20 04:00:00,99677.09596485304
2023-02-20 08:00:00,99677.09596485304
2023-02-20 12:00:00,99677.09596485304
2023-02-20 16:00:00,99677.09596485304
2023-02-20 20:00:00,99677.09596485304
2023-02-21 00:00:00,99677.09596485304
2023-02-21 04:00:00,99677.09596485304
2023-02-21 08:00:00,99828.46051932637
2023-02-21 12:00:00,99736.93826174508
2023-02-21 16:00:00,99682.02490719633
2023-02-21 20:00:00,99796.31611666369
2023-02-22 00:00:00,99787.83356596103
2023-02-22 04:00:00,99753.01046307644
2023-02-22 08:00:00,99803.0128672184
2023-02-22 12:00:00,99746.7601625587
2023-02-22 16:00:00,99606.12840090941
2023-02-22 20:00:00,99304.32817590967
2023-02-23 00:00:00,99753.90336315041
2023-02-23 04:00:00,99678.62301453203
2023-02-23 08:00:00,99678.62301453203
2023-02-23 12:00:00,99678.62301453203
2023-02-23 16:00:00,99678.62301453203
2023-02-23 20:00:00,99678.62301453203
2023-02-24 00:00:00,99678.62301453203
2023-02-24 04:00:00,99678.62301453203
2023-02-24 08:00:00,99678.62301453203
2023-02-24 12:00:00,99678.62301453203
2023-02-24 16:00:00,99678.62301453203
2023-02-24 20:00:00,99678.62301453203
2023-02-25 00:00:00,99678.62301453203
2023-02-25 04:00:00,99678.62301453203
2023-02-25 08:00:00,99678.62301453203
2023-02-25 12:00:00,99678.62301453203
2023-02-25 16:00:00,99678.62301453203
2023-02-25 20:00:00,99678.62301453203
2023-02-26 00:00:00,99678.62301453203
2023-02-26 04:00:00,99678.62301453203
2023-02-26 08:00:00,99678.62301453203
2023-02-26 12:00:00,99678.62301453203
2023-02-26 16:00:00,99678.62301453203
2023-02-26 20:00:00,99678.62301453203
2023-02-27 00:00:00,99678.62301453203
2023-02-27 04:00:00,99678.62301453203
2023-02-27 08:00:00,99678.62301453203
2023-02-27 12:00:00,99678.62301453203
2023-02-27 16:00:00,99678.62301453203
2023-02-27 20:00:00,99678.62301453203
2023-02-28 00:00:00,99678.62301453203
2023-02-28 04:00:00,99678.62301453203
2023-02-28 08:00:00,99678.62301453203
2023-02-28 12:00:00,99678.62301453203
2023-02-28 16:00:00,99678.62301453203
2023-02-28 20:00:00,99678.62301453203
2023-03-01 00:00:00,99678.62301453203
2023-03-01 04:00:00,99678.62301453203
2023-03-01 08:00:00,99678.62301453203
2023-03-01 12:00:00,99678.62301453203
2023-03-01 16:00:00,99678.62301453203
2023-03-01 20:00:00,99678.62301453203
2023-03-02 00:00:00,99678.62301453203
2023-03-02 04:00:00,99678.62301453203
2023-03-02 08:00:00,99678.62301453203
2023-03-02 12:00:00,99678.62301453203
2023-03-02 16:00:00,99678.62301453203
2023-03-02 20:00:00,99678.62301453203
2023-03-03 00:00:00,99678.62301453203
2023-03-03 04:00:00,99678.62301453203
2023-03-03 08:00:00,99678.62301453203
2023-03-03 12:00:00,99678.62301453203
2023-03-03 16:00:00,99678.62301453203
2023-03-03 20:00:00,98393.55399847096
2023-03-04 00:00:00,99232.94764250676
2023-03-04 04:00:00,98011.74791075464
2023-03-04 08:00:00,98464.36619044439
2023-03-04 12:00:00,96484.1094535035
2023-03-04 16:00:00,99597.90504372174
2023-03-04 20:00:00,99597.90504372174
2023-03-05 00:00:00,99597.90504372174
2023-03-05 04:00:00,99597.90504372174
2023-03-05 08:00:00,99597.90504372174
2023-03-05 12:00:00,99597.90504372174
2023-03-05 16:00:00,99597.90504372174
2023-03-05 20:00:00,99597.90504372174
2023-03-06 00:00:00,99597.90504372174
2023-03-06 04:00:00,99597.90504372174
2023-03-06 08:00:00,99597.90504372174
2023-03-06 12:00:00,98688.24137479678
2023-03-06 16:00:00,98553.38824926944
2023-03-06 20:00:00,98199.7016086648
2023-03-07 00:00:00,98080.59480617805
2023-03-07 04:00:00,94905.08632632007
2023-03-07 08:00:00,93711.59579021581
2023-03-07 12:00:00,99503.4430393708
2023-03-07 16:00:00,99503.4430393708
2023-03-07 20:00:00,99503.4430393708
2023-03-08 00:00:00,99503.4430393708
2023-03-08 04:00:00,99503.4430393708
2023-03-08 08:00:00,99503.4430393708
2023-03-08 12:00:00,99148.81598582829
2023-03-08 16:00:00,99942.40879697836
2023-03-08 20:00:00,99459.06831940547
2023-03-09 00:00:00,101110.84448600591
2023-03-09 04:00:00,100049.81779199457
2023-03-09 08:00:00,100888.40626321899
2023-03-09 12:00:00,100177.9102759159
2023-03-09 16:00:00,98734.42047127255
2023-03-09 20:00:00,96218.29218937285
2023-03-10 00:00:00,97218.7198895744
2023-03-10 04:00:00,99755.89452860564
2023-03-10 08:00:00,99471.99182500366
2023-03-10 12:00:00,99471.99182500366
2023-03-10 16:00:00,101299.81860956394
2023-03-10 20:00:00,100958.18893257671
2023-03-11 00:00:00,101150.99332288465
2023-03-11 04:00:00,100976.83607251523
2023-03-11 08:00:00,101916.93339168097
2023-03-11 12:00:00,100065.23721250084
2023-03-11 16:00:00,100095.14300296831
2023-03-11 20:00:00,99774.2714628938
2023-03-12 00:00:00,99851.67468528022
2023-03-12 04:00:00,99646.20431312722
2023-03-12 08:00:00,99920.63391976991
2023-03-12 12:00:00,99474.51649192921
2023-03-12 16:00:00,99474.51649192921
2023-03-12 20:00:00,99474.51649192921
2023-03-13 00:00:00,99474.51649192921
2023-03-13 04:00:00,99474.51649192921
2023-03-13 08:00:00,99474.51649192921
2023-03-13 12:00:00,99474.51649192921
2023-03-13 16:00:00,99474.51649192921
2023-03-13 20:00:00,99474.51649192921
2023-03-14 00:00:00,99474.51649192921
2023-03-14 04:00:00,99474.51649192921
2023-03-14 08:00:00,99474.51649192921
2023-03-14 12:00:00,99474.51649192921
2023-03-14 16:00:00,99474.51649192921
2023-03-14 20:00:00,99474.51649192921
2023-03-15 00:00:00,99474.51649192921
2023-03-15 04:00:00,99474.51649192921
2023-03-15 08:00:00,99474.51649192921
2023-03-15 12:00:00,99474.51649192921
2023-03-15 16:00:00,99474.51649192921
2023-03-15 20:00:00,99474.51649192921
2023-03-16 00:00:00,99474.51649192921
2023-03-16 04:00:00,99474.51649192921
2023-03-16 08:00:00,99474.51649192921
2023-03-16 12:00:00,99474.51649192921
2023-03-16 16:00:00,99474.51649192921
2023-03-16 20:00:00,99474.51649192921
2023-03-17 00:00:00,99474.51649192921
2023-03-17 04:00:00,99474.51649192921
2023-03-17 08:00:00,99474.51649192921
2023-03-17 12:00:00,99474.51649192921
2023-03-17 16:00:00,99474.51649192921
2023-03-17 20:00:00,99677.86367223591
2023-03-18 00:00:00,100244.37054570955
2023-03-18 04:00:00,99681.55908563104
2023-03-18 08:00:00,99597.67320156156
2023-03-18 12:00:00,99956.86738356834
2023-03-18 16:00:00,99770.61854845371
2023-03-18 20:00:00,101357.05951898359
2023-03-19 00:00:00,100753.22897021913
2023-03-19 04:00:00,101150.85545153526
2023-03-19 08:00:00,103786.05474360342
2023-03-19 12:00:00,104794.90260047428
2023-03-19 16:00:00,99530.68323436264
2023-03-19 20:00:00,99530.68323436264
2023-03-20 00:00:00,99530.68323436264
2023-03-20 04:00:00,99530.68323436264
2023-03-20 08:00:00,99530.68323436264
2023-03-20 12:00:00,99530.68323436264
2023-03-20 16:00:00,99530.68323436264
2023-03-20 20:00:00,99530.68323436264
2023-03-21 00:00:00,99530.68323436264
2023-03-21 04:00:00,99530.68323436264
2023-03-21 08:00:00,99530.68323436264
2023-03-21 12:00:00,99530.68323436264
2023-03-21 16:00:00,99530.68323436264
2023-03-21 20:00:00,99530.68323436264
2023-03-22 00:00:00,99530.68323436264
2023-03-22 04:00:00,99530.68323436264
2023-03-22 08:00:00,99530.68323436264
2023-03-22 12:00:00,99530.68323436264
2023-03-22 16:00:00,99530.68323436264
2023-03-22 20:00:00,99598.9332826017
2023-03-23 00:00:00,99357.14197037062
2023-03-23 04:00:00,99262.527978628
2023-03-23 08:00:00,99460.16609471255
2023-03-23 12:00:00,99691.79516338611
2023-03-23 16:00:00,100504.77464798922
2023-03-23 20:00:00,101126.77403814891
2023-03-24 00:00:00,100329.91397436122
2023-03-24 04:00:00,101842.3361534763
2023-03-24 08:00:00,101091.73181898499
2023-03-24 12:00:00,100039.76439968392
2023-03-24 16:00:00,99542.63410830424
2023-03-24 20:00:00,99542.63410830424
2023-03-25 00:00:00,99542.63410830424
2023-03-25 04:00:00,99542.63410830424
2023-03-25 08:00:00,99542.63410830424
2023-03-25 12:00:00,99542.63410830424
2023-03-25 16:00:00,99542.63410830424
2023-03-25 20:00:00,99542.63410830424
2023-03-26 00:00:00,99542.63410830424
2023-03-26 04:00:00,99542.63410830424
2023-03-26 08:00:00,99542.63410830424
2023-03-26 12:00:00,99542.63410830424
2023-03-26 16:00:00,99542.63410830424
2023-03-26 20:00:00,99542.63410830424
2023-03-27 00:00:00,99542.63410830424
2023-03-27 04:00:00,99542.63410830424
2023-03-27 08:00:00,99542.63410830424
2023-03-27 12:00:00,99542.63410830424
2023-03-27 16:00:00,99542.63410830424
2023-03-27 20:00:00,99542.63410830424
2023-03-28 00:00:00,99542.63410830424
2023-03-28 04:00:00,99542.63410830424
2023-03-28 08:00:00,99542.63410830424
2023-03-28 12:00:00,99521.71772372731
2023-03-28 16:00:00,99909.24553427864
2023-03-28 20:00:00,99729.78154821151
2023-03-29 00:00:00,99780.5462614018
2023-03-29 04:00:00,100210.97382957875
2023-03-29 08:00:00,100424.04262578592
2023-03-29 12:00:00,100156.2766386061
2023-03-29 16:00:00,100170.93405579485
2023-03-29 20:00:00,99815.58106346271
2023-03-30 00:00:00,99897.44810093158
2023-03-30 04:00:00,100241.36115789688
2023-03-30 08:00:00,99544.22597605227
2023-03-30 12:00:00,99544.22597605227
2023-03-30 16:00:00,99544.22597605227
2023-03-30 20:00:00,99544.22597605227
2023-03-31 00:00:00,99544.22597605227
2023-03-31 04:00:00,99544.22597605227
2023-03-31 08:00:00,99544.22597605227
2023-03-31 12:00:00,99544.22597605227
2023-03-31 16:00:00,99544.22597605227
2023-03-31 20:00:00,99544.22597605227
2023-04-01 00:00:00,99544.22597605227
2023-04-01 04:00:00,99544.22597605227
2023-04-01 08:00:00,99544.22597605227
2023-04-01 12:00:00,99544.22597605227
2023-04-01 16:00:00,99073.1027437684
2023-04-01 20:00:00,99282.97006244004
2023-04-02 00:00:00,99032.05613885472
2023-04-02 04:00:00,99964.5423166118
2023-04-02 08:00:00,99759.30929204331
2023-04-02 12:00:00,99683.83650236331
2023-04-02 16:00:00,99852.65721612124
2023-04-02 20:00:00,100417.71007569929
2023-04-03 00:00:00,100106.21930776554
2023-04-03 04:00:00,99492.17533909695
2023-04-03 08:00:00,99493.8304441338
2023-04-03 12:00:00,99540.14246580431
2023-04-03 16:00:00,99540.14246580431
2023-04-03 20:00:00,99868.12192930444
2023-04-04 00:00:00,99738.70751364576
2023-04-04 04:00:00,98635.09013566747
2023-04-04 08:00:00,98536.39530352372
2023-04-04 12:00:00,98350.44378203433
2023-04-04 16:00:00,100204.07652348913
2023-04-04 20:00:00,99945.90130033164
2023-04-05 00:00:00,99504.06218424438
2023-04-05 04:00:00,99762.56421148183
2023-04-05 08:00:00,99566.15495943416
2023-04-05 12:00:00,99706.35390973109
2023-04-05 16:00:00,99543.38356548513
2023-04-05 20:00:00,99543.38356548513
2023-04-06 00:00:00,99543.38356548513
2023-04-06 04:00:00,99543.38356548513
2023-04-06 08:00:00,99543.38356548513
2023-04-06 12:00:00,99543.38356548513
2023-04-06 16:00:00,99543.38356548513
2023-04-06 20:00:00,99543.38356548513
2023-04-07 00:00:00,99543.38356548513
2023-04-07 04:00:00,99543.38356548513
2023-04-07 08:00:00,99543.38356548513
2023-04-07 12:00:00,99543.38356548513
2023-04-07 16:00:00,99543.38356548513
2023-04-07 20:00:00,99543.38356548513
2023-04-08 00:00:00,99543.38356548513
2023-04-08 04:00:00,99543.38356548513
2023-04-08 08:00:00,99543.38356548513
2023-04-08 12:00:00,99543.38356548513
2023-04-08 16:00:00,99543.38356548513
2023-04-08 20:00:00,99543.38356548513
2023-04-09 00:00:00,99543.38356548513
2023-04-09 04:00:00,99543.38356548513
2023-04-09 08:00:00,99543.38356548513
2023-04-09 12:00:00,99543.38356548513
2023-04-09 16:00:00,99416.40437247114
2023-04-09 20:00:00,99276.48984353845
2023-04-10 00:00:00,97838.29074152403
2023-04-10 04:00:00,98016.24028803065
2023-04-10 08:00:00,98025.74904242414
2023-04-10 12:00:00,97151.96243333722
2023-04-10 16:00:00,96815.42044748213
2023-04-10 20:00:00,99501.50954197327
2023-04-11 00:00:00,99501.50954197327
2023-04-11 04:00:00,99756.66796876588
2023-04-11 08:00:00,99200.05500834066
2023-04-11 12:00:00,98836.847437329
2023-04-11 16:00:00,98765.68552719867
2023-04-11 20:00:00,96078.79498975365
2023-04-12 00:00:00,96021.72454697586
2023-04-12 04:00:00,96229.22140374196
2023-04-12 08:00:00,96085.13615006227
2023-04-12 12:00:00,96128.46741217133
2023-04-12 16:00:00,96808.38071193126
2023-04-12 20:00:00,97297.0023423805
2023-04-13 00:00:00,99485.32636033476
2023-04-13 04:00:00,99485.32636033476
2023-04-13 08:00:00,100047.05270158383
2023-04-13 12:00:00,99750.72981367543
2023-04-13 16:00:00,99135.3454971299
2023-04-13 20:00:00,99093.83863706965
2023-04-14 00:00:00,99540.3080796308
2023-04-14 04:00:00,100269.38509981964
2023-04-14 08:00:00,99037.89460829277
2023-04-14 12:00:00,99425.53258833376
2023-04-14 16:00:00,98362.23511235541
2023-04-14 20:00:00,98796.07203228956
2023-04-15 00:00:00,99251.92563451653
2023-04-15 04:00:00,99476.56710006237
2023-04-15 08:00:00,99476.56710006237
2023-04-15 12:00:00,99476.56710006237
2023-04-15 16:00:00,99476.56710006237
2023-04-15 20:00:00,99476.56710006237
2023-04-16 00:00:00,99476.56710006237
2023-04-16 04:00:00,99476.56710006237
2023-04-16 08:00:00,99476.56710006237
2023-04-16 12:00:00,99476.56710006237
2023-04-16 16:00:00,99476.56710006237
2023-04-16 20:00:00,99476.56710006237
2023-04-17 00:00:00,99476.56710006237
2023-04-17 04:00:00,99476.56710006237
2023-04-17 08:00:00,99476.56710006237
2023-04-17 12:00:00,99476.56710006237
2023-04-17 16:00:00,99476.56710006237
2023-04-17 20:00:00,97637.99801739067
2023-04-18 00:00:00,98310.67553281809
2023-04-18 04:00:00,98506.6739560949
2023-04-18 08:00:00,98268.67587068734
2023-04-18 12:00:00,99097.4009112672
2023-04-18 16:00:00,99415.98371425897
2023-04-18 20:00:00,98808.18372570018
2023-04-19 00:00:00,98866.9149605497
2023-04-19 04:00:00,98726.57462611281
2023-04-19 08:00:00,98698.57485135898
2023-04-19 12:00:00,98784.62293962685
2023-04-19 16:00:00,99470.76030036312
2023-04-19 20:00:00,99470.76030036312
2023-04-20 00:00:00,99493.29604703258
2023-04-20 04:00:00,99658.27770911071
2023-04-20 08:00:00,99342.26128834662
2023-04-20 12:00:00,99601.12942204035
2023-04-20 16:00:00,98055.0641557618
2023-04-20 20:00:00,99065.70439913111
2023-04-21 00:00:00,99482.07049064376
2023-04-21 04:00:00,101793.8547699901
2023-04-21 08:00:00,101549.95404481479
2023-04-21 12:00:00,101931.96313041013
2023-04-21 16:00:00,103115.06874011683
2023-04-21 20:00:00,99518.02852530644
2023-04-22 00:00:00,99518.02852530644
2023-04-22 04:00:00,99518.02852530644
2023-04-22 08:00:00,99518.02852530644
2023-04-22 12:00:00,99518.02852530644
2023-04-22 16:00:00,99518.02852530644
2023-04-22 20:00:00,99518.02852530644
2023-04-23 00:00:00,99518.02852530644
2023-04-23 04:00:00,99518.02852530644
2023-04-23 08:00:00,99518.02852530644
2023-04-23 12:00:00,99518.02852530644
2023-04-23 16:00:00,99518.02852530644
2023-04-23 20:00:00,99518.02852530644
2023-04-24 00:00:00,99518.02852530644
2023-04-24 04:00:00,99518.02852530644
2023-04-24 08:00:00,99518.02852530644
2023-04-24 12:00:00,99518.02852530644
2023-04-24 16:00:00,99518.02852530644
2023-04-24 20:00:00,99518.02852530644
2023-04-25 00:00:00,99518.02852530644
2023-04-25 04:00:00,99518.02852530644
2023-04-25 08:00:00,99518.02852530644
2023-04-25 12:00:00,99518.02852530644
2023-04-25 16:00:00,99518.02852530644
2023-04-25 20:00:00,99518.02852530644
2023-04-26 00:00:00,99518.02852530644
2023-04-26 04:00:00,99518.02852530644
2023-04-26 08:00:00,99518.02852530644
2023-04-26 12:00:00,99518.02852530644
2023-04-26 16:00:00,99518.02852530644
2023-04-26 20:00:00,99518.02852530644
2023-04-27 00:00:00,99518.02852530644
2023-04-27 04:00:00,99518.02852530644
2023-04-27 08:00:00,99518.02852530644
2023-04-27 12:00:00,99518.02852530644
2023-04-27 16:00:00,99518.02852530644
2023-04-27 20:00:00,99518.02852530644
2023-04-28 00:00:00,99518.02852530644
2023-04-28 04:00:00,99518.02852530644
2023-04-28 08:00:00,99518.02852530644
2023-04-28 12:00:00,99518.02852530644
2023-04-28 16:00:00,99518.02852530644
2023-04-28 20:00:00,99518.02852530644
2023-04-29 00:00:00,99518.02852530644
2023-04-29 04:00:00,99518.02852530644
2023-04-29 08:00:00,99518.02852530644
2023-04-29 12:00:00,99518.02852530644
2023-04-29 16:00:00,99518.02852530644
2023-04-29 20:00:00,99518.02852530644
2023-04-30 00:00:00,99518.02852530644
2023-04-30 04:00:00,99518.02852530644
2023-04-30 08:00:00,99518.02852530644
2023-04-30 12:00:00,99518.02852530644
2023-04-30 16:00:00,99518.02852530644
2023-04-30 20:00:00,99518.02852530644
2023-05-01 00:00:00,99518.02852530644
2023-05-01 04:00:00,99518.02852530644
2023-05-01 08:00:00,99518.02852530644
2023-05-01 12:00:00,99518.02852530644
2023-05-01 16:00:00,99518.02852530644
2023-05-01 20:00:00,99518.02852530644
2023-05-02 00:00:00,99518.02852530644
2023-05-02 04:00:00,99518.02852530644
2023-05-02 08:00:00,99518.02852530644
2023-05-02 12:00:00,99518.02852530644
2023-05-02 16:00:00,99518.02852530644
2023-05-02 20:00:00,99518.02852530644
2023-05-03 00:00:00,99518.02852530644
2023-05-03 04:00:00,99559.85729480405
2023-05-03 08:00:00,99449.93052620732
2023-05-03 12:00:00,99598.85158771844
2023-05-03 16:00:00,99607.3931947378
2023-05-03 20:00:00,99698.37987820471
2023-05-04 00:00:00,99417.24959500285
2023-05-04 04:00:00,99760.3993726495
2023-05-04 08:00:00,99733.28905471855
2023-05-04 12:00:00,99554.6580557488
2023-05-04 16:00:00,100591.90624727162
2023-05-04 20:00:00,99825.76123505838
2023-05-05 00:00:00,99521.68750887441
2023-05-05 04:00:00,99521.68750887441
2023-05-05 08:00:00,99521.68750887441
2023-05-05 12:00:00,99521.68750887441
2023-05-05 16:00:00,99521.68750887441
2023-05-05 20:00:00,99521.68750887441
2023-05-06 00:00:00,99521.68750887441
2023-05-06 04:00:00,99521.68750887441
2023-05-06 08:00:00,99521.68750887441
2023-05-06 12:00:00,99521.68750887441
2023-05-06 16:00:00,99521.68750887441
2023-05-06 20:00:00,99521.68750887441
2023-05-07 00:00:00,99521.68750887441
2023-05-07 04:00:00,99521.68750887441
2023-05-07 08:00:00,99521.68750887441
2023-05-07 12:00:00,99521.68750887441
2023-05-07 16:00:00,99521.68750887441
2023-05-07 20:00:00,99521.68750887441
2023-05-08 00:00:00,99521.68750887441
2023-05-08 04:00:00,99521.68750887441
2023-05-08 08:00:00,99521.68750887441
2023-05-08 12:00:00,99521.68750887441
2023-05-08 16:00:00,99521.68750887441
2023-05-08 20:00:00,99521.68750887441
2023-05-09 00:00:00,99521.68750887441
2023-05-09 04:00:00,99521.68750887441
2023-05-09 08:00:00,99521.68750887441
2023-05-09 12:00:00,99521.68750887441
2023-05-09 16:00:00,99521.68750887441
2023-05-09 20:00:00,99521.68750887441
2023-05-10 00:00:00,99521.68750887441
2023-05-10 04:00:00,99521.68750887441
2023-05-10 08:00:00,99521.68750887441
2023-05-10 12:00:00,99521.68750887441
2023-05-10 16:00:00,99521.68750887441
2023-05-10 20:00:00,99521.68750887441
2023-05-11 00:00:00,99521.68750887441
2023-05-11 04:00:00,99521.68750887441
2023-05-11 08:00:00,99521.68750887441
2023-05-11 12:00:00,99521.68750887441
2023-05-11 16:00:00,99521.68750887441
2023-05-11 20:00:00,99521.68750887441
2023-05-12 00:00:00,99521.68750887441
2023-05-12 04:00:00,99109.80283812495
2023-05-12 08:00:00,99852.67345756851
2023-05-12 12:00:00,99746.28337386252
2023-05-12 16:00:00,99970.967326864
2023-05-12 20:00:00,99914.42434531395
2023-05-13 00:00:00,99856.39339056524
2023-05-13 04:00:00,101868.13315518762
2023-05-13 08:00:00,101551.56685716735
2023-05-13 12:00:00,101701.85215023457
2023-05-13 16:00:00,101630.80142999733
2023-05-13 20:00:00,101112.24277025554
2023-05-14 00:00:00,99538.57433356403
2023-05-14 04:00:00,99538.57433356403
2023-05-14 08:00:00,99538.57433356403
2023-05-14 12:00:00,99734.07826690812
2023-05-14 16:00:00,98137.92707436236
2023-05-14 20:00:00,97914.80916572691
2023-05-15 00:00:00,98214.04087597042
2023-05-15 04:00:00,97663.7082417944
2023-05-15 08:00:00,97479.39344770428
2023-05-15 12:00:00,98090.91560866324
2023-05-15 16:00:00,97799.89224957355
2023-05-15 20:00:00,98714.37718948231
2023-05-16 00:00:00,98734.15185362559
2023-05-16 04:00:00,98628.56260923792
2023-05-16 08:00:00,99531.3079525575
2023-05-16 12:00:00,99531.3079525575
2023-05-16 16:00:00,99531.3079525575
2023-05-16 20:00:00,99531.3079525575
2023-05-17 00:00:00,99531.3079525575
2023-05-17 04:00:00,99531.3079525575
2023-05-17 08:00:00,99531.3079525575
2023-05-17 12:00:00,99531.3079525575
2023-05-17 16:00:00,99531.3079525575
2023-05-17 20:00:00,99531.3079525575
2023-05-18 00:00:00,99531.3079525575
2023-05-18 04:00:00,99531.3079525575
2023-05-18 08:00:00,99368.87836625821
2023-05-18 12:00:00,99610.19840166056
2023-05-18 16:00:00,99198.59943384232
2023-05-18 20:00:00,98229.65737970793
2023-05-19 00:00:00,99497.67921867254
2023-05-19 04:00:00,99497.67921867254
2023-05-19 08:00:00,99653.65211624761
2023-05-19 12:00:00,99596.69237408087
2023-05-19 16:00:00,100604.87981043244
2023-05-19 20:00:00,100584.94390067409
2023-05-20 00:00:00,100232.50549601727
2023-05-20 04:00:00,99884.6950704115
2023-05-20 08:00:00,100236.42147829123
2023-05-20 12:00:00,99199.39817246773
2023-05-20 16:00:00,100463.90444856971
2023-05-20 20:00:00,99819.90336369682
2023-05-21 00:00:00,100395.90875635816
2023-05-21 04:00:00,99507.13675170625
2023-05-21 08:00:00,99507.13675170625
2023-05-21 12:00:00,99507.13675170625
2023-05-21 16:00:00,99507.13675170625
2023-05-21 20:00:00,99507.13675170625
2023-05-22 00:00:00,99507.13675170625
2023-05-22 04:00:00,99507.13675170625
2023-05-22 08:00:00,99507.13675170625
2023-05-22 12:00:00,99507.13675170625
2023-05-22 16:00:00,99507.13675170625
2023-05-22 20:00:00,99507.13675170625
2023-05-23 00:00:00,99507.13675170625
2023-05-23 04:00:00,99507.13675170625
