variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,funding_at_entry,exit_reason
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-12T20:45:00,67120.0,3226.28,2024-04-12T21:45:00,66960.01,3218.8,-0.002334818410552317,5,2.869466631417496,2.395564861505068,0.00012214,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-12T22:00:00,67121.8,3219.99,2024-04-12T22:15:00,67077.2,3222.63,-0.0009156579711189637,2,2.449877243218004,2.2472506761269795,0.00012214,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-12T22:30:00,67015.99,3215.87,2024-04-12T22:45:00,67053.33,3218.95,-0.0019994303001660695,2,2.2488352408092545,2.141230411145415,0.00012214,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T17:45:00,66730.87,3194.01,2024-04-13T18:00:00,66738.38,3209.6,0.0023684700268741944,2,2.0627208496099287,0.9347285301725333,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T19:30:00,66791.2,3192.56,2024-04-13T19:45:00,64788.01,3085.2,-0.006036360260965698,2,2.3823930045179558,3.1796903726168217,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T20:00:00,62543.0,2938.51,2024-04-13T20:15:00,62097.45,2924.59,-1.3195892354975636e-05,2,5.350973676939984,4.314826036844807,0.0001,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T20:30:00,62507.47,2961.41,2024-04-13T20:45:00,61816.02,2911.55,-0.008174696585238436,2,3.0408172985896913,3.7251938862516187,0.0001,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T21:00:00,62080.02,2921.9,2024-04-13T21:15:00,61794.11,2864.2,-0.017541917084080524,2,3.546733670112591,4.980838339635102,0.0001,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T21:30:00,62324.99,2896.03,2024-04-13T22:30:00,64558.38,3023.4,0.005746315423220863,5,4.167917865730242,2.5860292254611568,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T22:45:00,64293.46,3018.81,2024-04-13T23:00:00,65019.19,3042.04,-0.005992688132626253,2,2.2505995908924117,2.4747316457540207,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-13T23:15:00,64408.01,3025.49,2024-04-13T23:30:00,64340.48,3023.66,-0.0019563886235628857,2,2.041671658757809,1.9391276307443284,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-14T00:15:00,63556.99,2967.02,2024-04-14T00:30:00,64099.48,2988.3,-0.0037633096795593323,2,2.3000419377809007,2.3156979182103057,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-14T00:45:00,63672.18,2967.39,2024-04-14T01:00:00,63508.57,2953.54,-0.004497833259609993,2,2.253151508726013,2.3215077949125416,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-14T22:00:00,64933.48,3142.5,2024-04-14T22:15:00,65306.7,3154.97,-0.0006204499115163718,2,-2.1787465514317894,-1.9349581849432902,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-14T22:30:00,65130.32,3155.81,2024-04-14T22:45:00,65330.3,3156.69,0.00039160859516847125,2,-2.183026135661045,-1.835650460927841,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T06:00:00,65624.31,3189.89,2024-04-15T06:15:00,66339.51,3245.0,-0.008778057505709744,2,-2.1372012989754214,-2.7854310850187933,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T06:30:00,66324.12,3243.09,2024-04-15T06:45:00,66463.63,3241.12,0.00031090335629353717,2,-2.6130417134138093,-2.211162794528816,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T07:00:00,66308.69,3232.34,2024-04-15T07:15:00,66464.41,3237.47,-0.0016386753764828098,2,-2.092843159254063,-1.944429166191708,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T07:30:00,66317.29,3241.54,2024-04-15T07:45:00,66263.84,3242.05,-0.00336330645258591,2,-2.238625132895934,-2.25393336706128,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T08:00:00,66086.78,3239.7,2024-04-15T08:15:00,66185.7,3254.3,-0.0054097703288110005,2,-2.357631358829528,-2.5400526791875686,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-15T08:30:00,66367.95,3259.27,2024-04-15T08:45:00,66287.21,3249.32,-0.0005637202125416273,2,-2.3244799372676157,-2.077191344339957,1.759e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-16T21:30:00,63975.79,3095.09,2024-04-16T21:45:00,64007.12,3102.49,-0.0004988328752151693,2,2.7722013230024896,2.125407448837346,3.513e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-16T22:00:00,63848.4,3092.21,2024-04-16T22:15:00,63678.82,3083.69,-0.0024993320765887427,2,2.33841926592992,2.3497732719829014,3.513e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-16T23:15:00,63833.85,3092.76,2024-04-16T23:30:00,63829.89,3089.55,-0.003375871836694675,2,2.1766187242043062,2.4227510137159607,3.513e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-16T23:45:00,63793.39,3084.22,2024-04-17T00:00:00,63690.75,3082.99,-0.001189860111606642,2,2.6821623093078575,2.2020149966714584,3.513e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-17T00:15:00,63727.33,3084.2,2024-04-17T00:30:00,63806.14,3087.86,-0.0024499815955266045,2,2.190361686683908,2.136948416973369,6.375e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-17T00:45:00,64022.59,3095.0,2024-04-17T01:00:00,63753.55,3077.61,-0.0038164731719047417,2,2.366328710832714,2.6526050661078635,6.375e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-17T01:15:00,63949.99,3093.22,2024-04-17T01:30:00,63835.6,3084.71,-0.0033624368999155972,2,2.0216312511808905,2.205567173531884,6.375e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-17T01:45:00,64017.64,3091.94,2024-04-17T02:00:00,64072.39,3093.99,-0.0025922188670020473,2,2.2540540939917255,2.218735829739221,6.375e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-17T02:15:00,63849.16,3079.59,2024-04-17T02:30:00,63884.83,3079.5,-0.0029878851123488624,2,2.4175502454514057,2.453855768189518,6.375e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-17T16:00:00,60977.04,2989.37,2024-04-17T17:45:00,61275.37,3002.34,-0.0018462095762399743,8,-2.674222556348229,-1.994318948963203,6.534e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-17T18:00:00,61659.04,3030.31,2024-04-17T18:15:00,61790.73,3036.0,-0.0021419180240416645,2,-2.58487792647105,-2.4420270966735047,6.534e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-17T18:30:00,61819.1,3041.01,2024-04-17T18:45:00,61445.57,3026.2,-0.0035722148106262373,2,-2.6066573018423003,-2.7324167740305825,6.534e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-17T19:00:00,61159.42,3009.91,2024-04-17T19:15:00,60997.51,2999.75,-0.0016718274029941392,2,-2.4843872418038484,-2.2613299332029846,6.534e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-17T19:30:00,60958.81,2995.93,2024-04-17T19:45:00,61022.35,3001.6,-0.0032502244011305835,2,-2.08072780990171,-2.1711797017991676,6.534e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-18T14:15:00,63681.31,3079.99,2024-04-18T14:30:00,63705.21,3076.61,-0.0038727125101062775,2,2.201057689246964,2.5099053687831088,5.982e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-18T14:45:00,63816.57,3080.15,2024-04-18T15:00:00,63884.08,3078.85,-0.0038799330883282778,2,2.5486347922579666,2.777534014612258,5.982e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-18T15:15:00,63573.13,3060.0,2024-04-18T15:30:00,63696.25,3066.51,-0.002209216287681712,2,2.898360842597907,2.715056200665546,5.982e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-18T16:45:00,63536.72,3061.69,2024-04-18T17:00:00,63505.35,3060.6,-0.0022622822892549997,2,2.1969399183289737,2.105888984224718,-3.334e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-18T17:15:00,63378.92,3053.21,2024-04-18T17:30:00,63197.55,3056.81,0.0016407639652806362,2,2.119423611573873,1.3213974129257595,-3.334e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T02:30:00,60272.26,2889.7,2024-04-19T02:45:00,61359.58,2943.79,-0.001721933816551322,2,2.428137262363391,2.214217557264776,-3.12e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T07:15:00,64439.87,3076.09,2024-04-19T07:30:00,64438.37,3081.07,-0.000757784158076633,2,3.0689147088689945,2.5868479066447803,-3.12e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T07:45:00,64547.18,3084.41,2024-04-19T08:00:00,64657.52,3099.7,0.0008477406623594442,2,2.605082090919961,1.8426506071527466,-3.12e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T08:15:00,64644.08,3094.55,2024-04-19T08:30:00,64441.83,3098.3,0.0019404779520646033,2,2.0868031832787626,1.13972128048616,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T09:30:00,64640.77,3093.72,2024-04-19T09:45:00,64775.93,3102.71,-0.0015850536748285714,2,2.027843156441697,1.8233188462696681,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T10:00:00,64772.83,3097.45,2024-04-19T11:30:00,65353.85,3116.84,-0.00511013105234874,7,2.1358996638716765,2.4113284763595337,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T12:00:00,65055.28,3104.11,2024-04-19T12:15:00,65311.18,3117.62,-0.0019812835039856734,2,2.213354998817848,2.0623019542049676,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T12:30:00,65223.11,3108.73,2024-04-19T12:45:00,64965.19,3099.68,-0.0013567300631139177,2,2.30383294024555,2.0353974983372667,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-19T13:00:00,64711.77,3086.4,2024-04-19T13:30:00,64887.55,3100.45,-0.0005641237023197719,3,2.0611811302431042,1.614586155394312,6.641e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T17:30:00,65335.81,3160.19,2024-04-20T17:45:00,65200.0,3154.29,-0.0026116693394679234,2,-3.4733344801366584,-3.3402495841278523,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T18:00:00,65087.92,3148.35,2024-04-20T18:15:00,64995.0,3148.21,-0.0037831397206593985,2,-3.0856459030005032,-3.295197365464409,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T18:30:00,64987.49,3145.39,2024-04-20T18:45:00,64964.09,3139.19,-0.0007889305853733685,2,-2.885698918884395,-2.316274576895197,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T19:00:00,64798.6,3131.2,2024-04-20T19:15:00,64806.6,3137.81,-0.0043875522952252916,2,-2.2322830405768617,-2.655775033113934,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T19:30:00,64901.1,3150.09,2024-04-20T19:45:00,64866.44,3148.21,-0.002337234991549184,2,-3.1286032305664837,-2.9909979181063915,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T20:00:00,64915.4,3160.66,2024-04-20T20:15:00,64718.1,3151.39,-0.002506408704408145,2,-3.531517928157181,-3.351591980255722,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T20:30:00,64772.78,3160.63,2024-04-20T20:45:00,64727.64,3156.4,-0.0017585569044817205,2,-3.5477850734837553,-3.1998520736201153,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T21:00:00,64790.75,3160.39,2024-04-20T21:15:00,64675.26,3155.01,-0.0024801859849459683,2,-3.0730604713092706,-2.9225480414633815,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T21:30:00,64802.09,3156.85,2024-04-20T21:45:00,64725.98,3152.11,-0.0020730024106410537,2,-2.56659004731794,-2.415899509596554,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T22:00:00,64599.99,3143.35,2024-04-20T22:15:00,64708.0,3152.65,-0.003686645259623853,2,-2.204021949013005,-2.326998549636724,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-20T22:30:00,64643.47,3149.42,2024-04-20T22:45:00,64613.51,3141.0,-0.00018995708129569732,2,-2.2371301232565055,-1.8420714670878378,4.204e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-22T09:45:00,65938.0,3215.4,2024-04-22T10:00:00,66008.4,3219.6,-0.0026385442168211236,2,-2.1763718224716566,-2.2922809396261474,2.497e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T13:30:00,65924.28,3189.0,2024-04-22T13:45:00,66114.0,3192.6,-0.004148966603260182,2,2.7390108650926095,3.574668600476879,2.497e-05,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T14:00:00,66273.99,3199.78,2024-04-22T14:15:00,66455.03,3200.84,-0.004800417289228462,2,3.4466878513765407,4.263888573515633,2.497e-05,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T14:30:00,66259.67,3197.0,2024-04-22T15:00:00,65762.1,3172.61,-0.0025196327351948854,3,3.178419553969262,2.8605759579160868,2.497e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T15:15:00,65807.99,3175.73,2024-04-22T16:00:00,66187.09,3192.0,-0.0030374671539066677,4,2.6098977761438005,2.4717310428470785,2.497e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T16:15:00,66211.6,3186.47,2024-04-22T16:45:00,66154.73,3185.15,-0.001955338567426843,3,3.049196654088641,2.6265386283182957,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T17:00:00,66364.58,3194.99,2024-04-22T17:15:00,66734.0,3214.01,-0.0020134533126852515,2,2.534545176611046,2.320370987554886,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T17:30:00,66705.32,3210.43,2024-04-22T17:45:00,66540.0,3199.07,-0.0034601037646353893,2,2.4220790304594946,2.6060924327071144,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T18:00:00,66578.0,3200.81,2024-04-22T18:15:00,66473.99,3196.99,-0.0020312201455735955,2,2.5001909401702807,2.305247990182308,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T18:30:00,66437.9,3197.61,2024-04-22T18:45:00,66331.17,3191.41,-0.002732485575570418,2,2.0391964013566204,2.054449135832285,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T19:15:00,66272.02,3181.42,2024-04-22T19:30:00,66374.0,3185.31,-0.0027160848455481256,2,2.4500979163863925,2.4233374613633494,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T19:45:00,66524.77,3188.23,2024-04-22T20:00:00,66672.58,3195.0,-0.0024984438983784306,2,2.614813474071689,2.5227734578945697,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T20:15:00,66594.43,3194.59,2024-04-22T20:30:00,66483.23,3191.0,-0.0018539655600190862,2,2.209186125920262,2.023662778478888,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-22T20:45:00,66509.5,3190.12,2024-04-22T21:00:00,66440.13,3185.2,-0.0028992528396347005,2,2.0970854643657546,2.128797183832178,8.98e-06,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-23T14:00:00,66801.05,3232.31,2024-04-23T14:15:00,66733.46,3240.62,-0.005982727217789849,2,-2.8346064883515303,-3.8213167106574484,5.24e-05,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-23T14:30:00,66647.91,3239.55,2024-04-23T14:45:00,66909.78,3247.84,-0.0010298419237220612,2,-3.8410236380048772,-3.220502766579441,5.24e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-23T15:00:00,66728.01,3234.84,2024-04-23T15:15:00,66740.0,3237.16,-0.0029375069135513664,2,-2.7277072981944124,-2.7792894424073546,5.24e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-23T15:30:00,66435.14,3227.11,2024-04-23T17:30:00,66756.82,3237.69,-0.0008364593313848066,9,-3.0314711405077945,-1.9741427225506416,5.24e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T09:45:00,66366.01,3254.25,2024-04-24T10:00:00,66286.02,3253.79,-0.003463932043018356,2,-2.2508599790636725,-2.402399427144027,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T10:15:00,66350.01,3262.79,2024-04-24T10:30:00,66355.31,3257.6,-0.000729457379343199,2,-2.669284002456954,-2.279641543773422,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T10:45:00,66432.25,3266.81,2024-04-24T11:00:00,66413.99,3270.66,-0.0038533862173404797,2,-2.520721065616112,-2.6960395873037877,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T11:15:00,66590.33,3284.24,2024-04-24T11:30:00,66567.51,3282.07,-0.0020819611500850076,2,-2.8590939724944597,-2.694017696195301,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T11:45:00,66571.52,3281.96,2024-04-24T12:00:00,66592.0,3281.18,-0.0018546980775317333,2,-2.5738854574972723,-2.395417870943971,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T12:30:00,66469.94,3272.36,2024-04-24T12:45:00,66353.02,3273.06,-0.00437290350004664,2,-2.1207566856679305,-2.369728373238867,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-24T13:00:00,66145.99,3258.2,2024-04-24T13:15:00,66032.0,3248.6,-0.0011768971747653655,2,-2.0802881670398268,-1.8395253286730595,5.302e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-25T10:00:00,63810.66,3106.19,2024-04-25T10:15:00,63447.45,3081.4,-0.004688842598244022,2,2.4281409285863895,2.9969865196047563,4.069e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-25T10:30:00,63547.67,3088.99,2024-04-25T10:45:00,63462.01,3083.0,-0.00299118070811337,2,2.595048621370592,2.6431293751169385,4.069e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-25T11:00:00,63660.78,3093.04,2024-04-25T11:15:00,63907.73,3105.83,-0.002144064084481909,2,2.5029709450515787,2.3544839132123787,4.069e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-25T15:30:00,63844.01,3152.99,2024-04-25T16:45:00,64445.45,3157.99,0.005434664562152539,6,-2.4014962973368807,-0.09212982143402795,4.069e-05,z_mean_revert
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T15:30:00,63568.75,3122.5,2024-04-26T15:45:00,63503.22,3117.6,-0.0018615970192336494,2,-2.207176467605058,-2.085298380148082,6.85e-06,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T17:00:00,63714.37,3129.47,2024-04-26T17:15:00,63824.64,3133.01,-0.0018004891795451593,2,-2.5906661092806766,-2.188524525081335,5.562e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T17:30:00,63870.46,3137.05,2024-04-26T17:45:00,64008.4,3145.29,-0.0028669877194234393,2,-2.386279342620743,-2.5056177552250847,5.562e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T18:00:00,64089.43,3154.0,2024-04-26T18:15:00,63996.27,3148.73,-0.002182699727020274,2,-3.047313355403721,-2.792532666439467,5.562e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T18:30:00,64000.88,3152.69,2024-04-26T18:45:00,64060.0,3152.81,-0.00151432543511669,2,-3.1366100068695637,-2.6501333397325686,5.562e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-26T19:00:00,63967.69,3146.97,2024-04-26T19:15:00,63914.74,3145.19,-0.002662138199330075,2,-2.387433376535322,-2.3890724313862215,5.562e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T01:30:00,62696.01,3096.21,2024-04-27T01:45:00,62593.28,3093.83,-0.0032698595615372893,2,-2.508050019506472,-2.629603807659413,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T02:00:00,62870.0,3108.1,2024-04-27T02:15:00,63167.7,3125.79,-0.0033564122584064803,2,-2.5604761502733675,-2.679325365864414,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T02:30:00,63028.08,3120.55,2024-04-27T02:45:00,62929.97,3120.41,-0.003911743898800599,2,-2.6799402902830765,-2.8894618463512947,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T03:00:00,63044.0,3122.0,2024-04-27T03:15:00,63082.01,3121.54,-0.0016497463004492706,2,-2.4663309832719267,-2.207741788030648,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T03:30:00,63099.0,3123.27,2024-04-27T03:45:00,63082.01,3122.18,-0.002320266215103326,2,-2.1896853561854757,-2.0994571650206035,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T04:00:00,62958.95,3116.8,2024-04-27T04:15:00,63132.0,3127.2,-0.002988139286474387,2,-2.0809145267094373,-2.1314549412380397,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T04:30:00,63042.76,3127.14,2024-04-27T04:45:00,63048.57,3126.62,-0.002141554202065785,2,-2.329793824620538,-2.196568682371979,0.0001,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T14:00:00,63305.58,3158.8,2024-04-27T14:15:00,63154.1,3157.37,-0.004340134482187993,2,-2.058853556096767,-2.347604227395704,7.47e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T14:30:00,63097.31,3149.62,2024-04-27T14:45:00,63131.65,3151.13,-0.002335184182304537,2,-2.004727404019334,-1.9429728311994658,7.47e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T15:00:00,63135.05,3153.58,2024-04-27T16:15:00,62788.01,3145.64,-0.005379014782985456,6,-2.0211855977271864,-2.246941035167137,7.47e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T16:30:00,62882.0,3157.28,2024-04-27T16:45:00,62750.0,3153.01,-0.003146739934036733,2,-2.530938801880428,-2.553156009450716,2.834e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T17:00:00,62840.0,3166.0,2024-04-27T17:30:00,63278.01,3233.31,-0.016690023434864407,3,-2.846304936674752,-4.321321577861744,2.834e-05,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T17:45:00,63416.21,3257.75,2024-04-27T18:00:00,63203.0,3250.67,-0.003588795041089374,2,-4.469281552980017,-4.143087795348043,2.834e-05,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T18:15:00,63054.12,3241.2,2024-04-27T18:30:00,63224.0,3252.44,-0.003173657917057191,2,-3.735321268161877,-3.52309803966424,2.834e-05,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T18:45:00,63339.05,3256.6,2024-04-27T19:00:00,63351.27,3248.0,0.00043372096298184516,2,-3.2417182705422154,-2.824394478251657,2.834e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T19:15:00,63249.99,3237.02,2024-04-27T19:30:00,63303.73,3234.01,-0.0006204880026254166,2,-2.5473207778940368,-2.3032983862779512,2.834e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T19:45:00,63352.11,3237.4,2024-04-27T20:00:00,63281.9,3236.37,-0.0031900938349191253,2,-2.2416529919104344,-2.223261776738189,2.834e-05,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-04-27T20:15:00,63171.11,3227.39,2024-04-27T22:00:00,63375.4,3249.61,-0.006050905244840352,8,-2.0703622638101176,-1.895557654331445,2.834e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T02:30:00,62744.68,3232.8,2024-04-29T02:45:00,62706.33,3221.46,-0.005296587903054914,2,2.325953213693399,3.0186147095599236,2.472e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T03:00:00,62550.0,3203.2,2024-04-29T03:15:00,62655.72,3204.58,-0.003659348684888417,2,3.705927398740788,3.736172070875256,2.472e-05,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T03:30:00,62671.87,3203.2,2024-04-29T03:45:00,62279.67,3177.6,-0.004134016966688178,2,3.618717875384436,3.713530304544417,2.472e-05,regime_break
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T04:00:00,62471.9,3191.76,2024-04-29T04:15:00,62528.0,3196.81,-0.0017158045796384224,2,3.2257718333248224,2.930493097561119,2.472e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T04:30:00,62631.48,3202.88,2024-04-29T04:45:00,62542.0,3201.49,-0.001405309888054249,2,2.7473277411815316,2.462004564224994,2.472e-05,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-04-29T05:00:00,62510.0,3200.21,2024-04-29T05:15:00,62344.01,3189.45,-0.0031068642168390758,2,2.3490033241730104,2.377902381298125,2.472e-05,confluence_lost
