date,total_trades,winning_trades,losing_trades,win_rate,gross_pnl_usd,net_pnl_usd,fees_usd,slippage_usd,equity_usd,daily_return_pct,rolling_20d_sharpe,rolling_20d_pf,max_drawdown_pct,max_drawdown_pct_vs_backtest,profit_factor_lifetime,bootstrap_ci_lo,action,kill_triggered,kill_reason,notes
2024-06-30,3,1,2,0.3333333333333333,928.9809460243414,-902.3917000378278,0.0,0.0,120948.29863759542,-0.7405716763174808,0.0,0.0,-0.016314823675347253,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-01,3,2,1,0.6666666666666666,1868.4373914905154,-1176.1680124494305,0.0,0.0,121130.00794152518,-0.9616587251424114,0.0,0.0,-0.01898940142863597,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-02,3,1,2,0.3333333333333333,780.919701979481,-82.98940231144661,0.0,0.0,121827.93824119322,-0.06807380102473726,0.0,0.0,-0.009160622679432785,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-03,3,1,2,0.3333333333333333,1752.0730035828165,1248.9723976789828,0.0,0.0,122630.08036401872,1.0289677023094468,0.0,0.0,-0.01688650999210913,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-04,3,1,2,0.3333333333333333,637.2674845768779,-527.6716521408816,0.0,0.0,121898.54570265317,-0.43101197075433584,0.0,0.0,-0.013769327977769585,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-05,3,2,1,0.6666666666666666,3894.360044978617,-2614.229595484212,0.0,0.0,120844.1802710682,-2.117498190937306,0.0,0.0,-0.040084150459354866,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-06,3,2,1,0.6666666666666666,3021.1877921464475,1176.493917936983,0.0,0.0,123420.99215145799,0.9624105255760185,0.0,0.0,-0.013431952886648325,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-07,3,2,1,0.6666666666666666,3082.418711104663,3082.418711104663,0.0,0.0,123233.50853924586,2.5654521448899237,0.0,0.0,-0.026788940842394884,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-08,3,1,2,0.3333333333333333,12180.877522746145,2972.3101788954373,0.0,0.0,121557.38860238399,2.5064790768032363,0.0,0.0,-0.0704202196758067,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-09,3,2,1,0.6666666666666666,2323.3748679329,2323.3748679329,0.0,0.0,123319.39240604585,1.920207718573086,0.0,0.0,-0.07471316473332493,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-10,3,2,1,0.6666666666666666,2530.4804120827175,2530.4804120827175,0.0,0.0,121955.44537691533,2.1188872969968076,0.0,0.0,-0.0867273970456424,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-11,3,2,1,0.6666666666666666,632.9543303339888,632.9543303339888,0.0,0.0,122352.13584681653,0.5200119836890948,0.0,0.0,-0.06918294875978118,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-12,3,1,2,0.3333333333333333,927.2331600050238,132.7300905819866,0.0,0.0,121865.76173971962,0.10903375097446322,0.0,0.0,-0.06907703332823885,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-13,3,1,2,0.3333333333333333,195.02139557737974,-334.82469194059377,0.0,0.0,121404.39588168768,-0.2750343647371145,0.0,0.0,-0.07308157074195706,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-14,3,1,2,0.3333333333333333,2955.672576422192,-2246.8612232692685,0.0,0.0,122113.2072348406,-1.8067384901980121,0.0,0.0,-0.06616973545432363,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-15,3,2,1,0.6666666666666666,3796.642367684268,-1064.2638061728067,0.0,0.0,123369.06891378459,-0.8552883563506031,0.0,0.0,-0.06785714103345018,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-16,3,1,2,0.3333333333333333,783.9910720346816,394.4150228752551,0.0,0.0,121571.43774568387,0.3254866426100289,0.0,0.0,-0.07332897277460071,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-17,3,1,2,0.3333333333333333,1735.57106160259,-3272.715128230295,0.0,0.0,120034.29367905617,-2.6541193074800296,0.0,0.0,-0.08206770783361171,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-18,3,2,1,0.6666666666666666,4398.030701033902,-306.68487656404614,0.0,0.0,123708.62275750123,-0.24729598499968475,0.0,0.0,-0.05715822501868441,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-19,3,2,1,0.6666666666666666,2643.3735685706924,2643.3735685706924,0.0,0.0,123545.20833817429,2.1863800277374112,0.0,0.0,-0.07543340394105942,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-20,3,2,1,0.6666666666666666,544.9737172318128,544.9737172318128,0.0,0.0,122316.70454434108,0.4475371365177949,0.0,0.0,-0.06878109102665428,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-21,3,2,1,0.6666666666666666,1816.061594240542,1816.061594240542,0.0,0.0,123610.29070716749,1.4910900191803744,0.0,0.0,-0.06860904100296975,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-22,3,1,2,0.3333333333333333,297.8959683376015,62.014323518727906,0.0,0.0,121985.77256424494,0.05086319878384593,0.0,0.0,-0.06942234532403735,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-23,3,2,1,0.6666666666666666,2458.5698867462925,-4155.1843791429565,0.0,0.0,118685.56574371037,-3.382578155040039,0.0,0.0,-0.09238176798471358,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-24,3,2,1,0.6666666666666666,5292.0133327146905,2637.7664753852005,0.0,0.0,123775.37106937397,2.1774959841958985,0.0,0.0,-0.07363041307329782,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-25,3,1,2,0.3333333333333333,608.1624334865628,450.56082325294847,0.0,0.0,122990.2925913936,0.3676854982067823,0.0,0.0,-0.06290799557551742,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-26,3,1,2,0.3333333333333333,891.0613651872845,-1844.859005142309,0.0,0.0,122036.49495143858,-1.489214434796149,0.0,0.0,-0.06675637348902409,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-27,3,1,2,0.3333333333333333,949.9748399861128,1.9064871885784669,0.0,0.0,121956.46215065525,0.0015632767289552874,0.0,0.0,-0.06738298373615599,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-28,3,1,2,0.3333333333333333,962.3059858595225,-536.985610878648,0.0,0.0,122381.78252563612,-0.4368621806250639,0.0,0.0,-0.0641158729726702,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-29,3,1,2,0.3333333333333333,2191.665472733439,-4619.322947028326,0.0,0.0,119954.12505134124,-3.7081119783156202,0.0,0.0,-0.08268077739850588,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-30,3,2,1,0.6666666666666666,2909.516084009374,-853.998768518999,0.0,0.0,121971.90591392106,-0.6952920645909133,0.0,0.0,-0.06753888212965338,0.0,1.0235243770514892,0.0,RUN,False,,
2024-07-31,3,1,2,0.3333333333333333,1584.1221266055509,-1031.1197962705482,0.0,0.0,122524.90824425606,-0.8345362121323086,0.0,0.0,-0.06302135477346257,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-01,3,2,1,0.6666666666666666,1265.3145744780195,-501.89637225664046,0.0,0.0,122439.27989374999,-0.4082410690220639,0.0,0.0,-0.06367617620528293,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-02,3,1,2,0.3333333333333333,2244.6771962998027,-572.0926785690681,0.0,0.0,121457.14757644536,-0.4688160619319759,0.0,0.0,-0.07118678789467735,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-03,3,2,1,0.6666666666666666,1514.1734889353102,1514.1734889353102,0.0,0.0,122620.5684000827,1.2502836782865456,0.0,0.0,-0.07386908133076239,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-04,3,2,1,0.6666666666666666,1474.1897799580474,-2880.6070559780346,0.0,0.0,121064.43616774036,-2.3241002472189187,0.0,0.0,-0.07418995034520434,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-05,3,2,1,0.6666666666666666,10313.155276966238,10313.155276966238,0.0,0.0,123062.91150333428,9.146942416674042,0.0,0.0,-0.13777438928580257,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-06,3,2,1,0.6666666666666666,16358.543459791777,-8839.893702699323,0.0,0.0,124193.10984015958,-6.644887710027081,0.0,0.0,-0.11447043002423381,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-07,3,1,2,0.3333333333333333,1076.470372144846,-1195.0536591065757,0.0,0.0,122121.25785590126,-0.9690961758624606,0.0,0.0,-0.08202284693543908,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-08,3,3,0,1.0,2410.3788061087107,1372.988605595383,0.0,0.0,124531.63666200997,1.1148129889883673,0.0,0.0,-0.07422485566345285,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-09,3,2,1,0.6666666666666666,3968.7721039036696,3968.7721039036696,0.0,0.0,125134.66592958178,3.2754861773343302,0.0,0.0,-0.08920425308865251,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-10,3,2,1,0.6666666666666666,1516.6495934032282,1516.6495934032282,0.0,0.0,123172.55176351868,1.246671609308736,0.0,0.0,-0.08552089383652918,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-11,3,2,1,0.6666666666666666,882.4365239297331,-515.3936699842452,0.0,0.0,123306.80122015996,-0.41623690360319543,0.0,0.0,-0.07486109051724661,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-12,3,0,3,0.0,0,-1201.0903493999795,0.0,0.0,121524.80757352209,-0.9786771738711009,0.0,0.0,-0.08650632296390456,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-13,3,2,1,0.6666666666666666,7461.0392376249365,4308.434006556927,0.0,0.0,127874.94056152075,3.4867328750129323,0.0,0.0,-0.0795096175823292,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-14,3,0,3,0.0,0,-1614.3228944034781,0.0,0.0,121618.99210296958,-1.309972789775149,0.0,0.0,-0.08579834428989719,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-15,3,1,2,0.3333333333333333,2397.4495489626133,-1456.0244658653683,0.0,0.0,122560.41718606683,-1.174057605967993,0.0,0.0,-0.07872171625004429,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-16,3,2,1,0.6666666666666666,1944.6636581076891,1716.3039506233617,0.0,0.0,124371.29512830982,1.3992940149798017,0.0,0.0,-0.07901646810259814,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-17,3,1,2,0.3333333333333333,1056.9181404082046,653.5792032078316,0.0,0.0,124120.96979201808,0.5293537022941441,0.0,0.0,-0.07493593037638482,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-18,3,0,3,0.0,0,-574.3665437273303,0.0,0.0,122993.37025367044,-0.46481918226686236,0.0,0.0,-0.07546723761637107,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-19,3,2,1,0.6666666666666666,622.7127295069076,622.7127295069076,0.0,0.0,123317.43205964415,0.5075301797067278,0.0,0.0,-0.07771217620739503,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-20,3,2,1,0.6666666666666666,3724.8816985087906,-2599.989917079103,0.0,0.0,123155.66051181732,-2.067493514773844,0.0,0.0,-0.08391907318473367,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-21,3,1,2,0.3333333333333333,2220.002400995072,1144.4932699547062,0.0,0.0,123977.78386950708,0.9317451843619873,0.0,0.0,-0.0847550741099699,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-22,3,2,1,0.6666666666666666,701.6453711687354,701.6453711687354,0.0,0.0,123104.55637227208,0.5732260494706765,0.0,0.0,-0.079905679482993,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-23,3,2,1,0.6666666666666666,1498.8277281529154,-605.9950066625606,0.0,0.0,123685.3244975628,-0.4875602005673163,0.0,0.0,-0.07261163308534696,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-24,3,2,1,0.6666666666666666,2636.5578481548,2636.5578481548,0.0,0.0,125316.28391683994,2.149139008248735,0.0,0.0,-0.07782487952952424,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-25,3,1,2,0.3333333333333333,1675.8407297645172,765.0264843499172,0.0,0.0,122771.78592389415,0.6270361477217934,0.0,0.0,-0.0828835237096814,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-26,3,2,1,0.6666666666666666,699.6727840787935,286.19521022705885,0.0,0.0,123396.15828591124,0.23247120141780542,0.0,0.0,-0.07459081733787844,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-27,3,0,3,0.0,0,-545.3607692713704,0.0,0.0,122490.11344880163,-0.4432549008627773,0.0,0.0,-0.07925018464054073,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-28,3,1,2,0.3333333333333333,3107.331285757493,1393.0601732839568,0.0,0.0,123240.69211069946,1.143280465228469,0.0,0.0,-0.08407967427300732,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-29,3,1,2,0.3333333333333333,311.3070298664534,-2067.23712014567,0.0,0.0,121484.76202042024,-1.673171728928291,0.0,0.0,-0.08680734265101514,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-30,3,3,0,1.0,2758.5932188228035,1310.8478610987222,0.0,0.0,124243.35523924304,1.0663150773184027,0.0,0.0,-0.07592473969409051,0.0,1.0235243770514892,0.0,RUN,False,,
2024-08-31,3,1,2,0.3333333333333333,591.3452719866182,-812.8846353870031,0.0,0.0,122491.28653998718,-0.6592515302915825,0.0,0.0,-0.08368646860830764,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-01,3,2,1,0.6666666666666666,516.44555307673,-717.9161078383331,0.0,0.0,122107.8928102562,-0.5844993932155318,0.0,0.0,-0.08349081514944331,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-02,3,2,1,0.6666666666666666,3448.525496325019,-1748.0561918430176,0.0,0.0,122507.27095749907,-1.4068259542241113,0.0,0.0,-0.07912121281971042,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-03,3,2,1,0.6666666666666666,2163.045112366468,-173.48679785941204,0.0,0.0,122995.49342737261,-0.14085267048745687,0.0,0.0,-0.08673671685088559,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-04,3,2,1,0.6666666666666666,2631.9785226561653,2631.9785226561653,0.0,0.0,124061.21343839535,2.1674998812950763,0.0,0.0,-0.08722473610378464,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-05,3,1,2,0.3333333333333333,772.3319616487861,477.043206639617,0.0,0.0,123382.31910591666,0.3881389168602922,0.0,0.0,-0.07834910226042575,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-06,3,1,2,0.3333333333333333,247.81755726024858,-1641.0138198610803,0.0,0.0,121625.1615793342,-1.3312766576448753,0.0,0.0,-0.08575196875750807,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-07,3,2,1,0.6666666666666666,1759.44958040661,-1567.034970450055,0.0,0.0,121737.6875959899,-1.2708637088945984,0.0,0.0,-0.0849061183770839,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-08,3,3,0,1.0,2372.2699830939673,1194.0200307377818,0.0,0.0,124109.95757908387,0.9714118889327494,0.0,0.0,-0.0760492939727804,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-09,3,2,1,0.6666666666666666,4275.532697779112,4275.532697779112,0.0,0.0,127943.60347126436,3.457264814626515,0.0,0.0,-0.07039555989846219,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-10,3,2,1,0.6666666666666666,1712.39415534008,1712.39415534008,0.0,0.0,123972.32811560159,1.4006176020810335,0.0,0.0,-0.08098042813208126,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-11,3,1,2,0.3333333333333333,3126.002339683764,2020.392119451688,0.0,0.0,124799.78216950518,1.6455466333788138,0.0,0.0,-0.08538650868976218,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-12,3,1,2,0.3333333333333333,1652.6856846077862,434.86162914820306,0.0,0.0,124827.78982035723,0.34958709909920227,0.0,0.0,-0.07410115643922577,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-13,3,1,2,0.3333333333333333,367.5988419515488,173.54555398333468,0.0,0.0,122790.50204620646,0.14153471016411512,0.0,0.0,-0.07975539945759225,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-14,3,2,1,0.6666666666666666,726.3520687718556,726.3520687718556,0.0,0.0,123255.47818295808,0.5927995178019563,0.0,0.0,-0.07895692909984309,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-15,3,1,2,0.3333333333333333,129.65957056543266,-2216.6177795742406,0.0,0.0,121168.51997394927,-1.7965030634420454,0.0,0.0,-0.08918451251149333,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-16,3,2,1,0.6666666666666666,2391.0478471189563,559.4499728276423,0.0,0.0,122544.09982354437,0.4586232558869474,0.0,0.0,-0.08304971997856725,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-17,3,1,2,0.3333333333333333,2004.9155343715393,-104.77454144218063,0.0,0.0,121291.56282387458,-0.08630782749802224,0.0,0.0,-0.08825960781379794,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-18,3,2,1,0.6666666666666666,3417.4724353131314,2131.1584914310806,0.0,0.0,124612.75366292652,1.7399826385728234,0.0,0.0,-0.08003795813115137,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-19,3,2,1,0.6666666666666666,2278.5278154155385,-426.26552705264476,0.0,0.0,124641.1213434605,-0.3408286826156903,0.0,0.0,-0.07679129640891048,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-20,3,2,1,0.6666666666666666,558.6783412019868,558.6783412019868,0.0,0.0,122551.83854355394,0.4579587415190378,0.0,0.0,-0.0829857482466768,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-21,3,2,1,0.6666666666666666,1638.7129713196337,-167.9630453800346,0.0,0.0,123461.56253133564,-0.13585997729629318,0.0,0.0,-0.07616506190072453,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-22,3,2,1,0.6666666666666666,552.5855386671028,552.5855386671028,0.0,0.0,123678.58523877413,0.44879679353915236,0.0,0.0,-0.07447027112757143,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-23,3,1,2,0.3333333333333333,422.6861341113836,-1943.945599751576,0.0,0.0,122157.32577313394,-1.5664187628752213,0.0,0.0,-0.08175172686544038,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-24,3,1,2,0.3333333333333333,2485.3729032917763,2241.6677952979226,0.0,0.0,124293.60282006813,1.8366507625159567,0.0,0.0,-0.0825439419215319,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-25,3,2,1,0.6666666666666666,1326.9222852637613,1326.9222852637613,0.0,0.0,123845.05182516374,1.0830415794355064,0.0,0.0,-0.07903958959756459,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-26,3,1,2,0.3333333333333333,660.5807694763935,636.9710843656649,0.0,0.0,123299.12935257869,0.5192889912901011,0.0,0.0,-0.07813440787577086,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-27,3,3,0,1.0,1475.514777587814,712.7460931714741,0.0,0.0,124774.6441301665,0.5745084546094459,0.0,0.0,-0.06743518726143528,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-28,3,1,2,0.3333333333333333,615.8280376809998,-682.5957916220214,0.0,0.0,123214.20359371955,-0.5509390032740313,0.0,0.0,-0.07843638577594514,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-29,3,2,1,0.6666666666666666,806.176235298437,377.3616545705154,0.0,0.0,123601.1451211226,0.3062409252130749,0.0,0.0,-0.07373523723492129,0.0,1.0235243770514892,0.0,RUN,False,,
2024-09-30,3,1,2,0.3333333333333333,768.5930988756882,683.787007896768,0.0,0.0,124015.92702645714,0.5544272626696101,0.0,0.0,-0.07355821002812155,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-01,3,1,2,0.3333333333333333,964.5824670397706,-2428.2742537053855,0.0,0.0,122552.23523979152,-1.9429223512900884,0.0,0.0,-0.07878321938127796,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-02,3,1,2,0.3333333333333333,1519.540350668016,-1330.0747688457632,0.0,0.0,122741.70082161378,-1.072020419241937,0.0,0.0,-0.0773590195453236,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-03,3,2,1,0.6666666666666666,3909.6982712051686,-2076.980980954322,0.0,0.0,122520.54827351737,-1.6669519800126986,0.0,0.0,-0.09446020741492409,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-04,3,3,0,1.0,2788.3948332305154,2487.2073077708046,0.0,0.0,125308.94310674789,2.0250546791177326,0.0,0.0,-0.0767574020877615,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-05,3,0,3,0.0,0,-1575.83683051783,0.0,0.0,122960.49391181179,-1.2653631443327984,0.0,0.0,-0.07571436683230322,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-06,3,2,1,0.6666666666666666,1162.176473229847,-460.85264217856457,0.0,0.0,122945.82320397027,-0.3734422299431439,0.0,0.0,-0.07582464554097564,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-07,3,2,1,0.6666666666666666,4592.806494454839,-2966.387480330799,0.0,0.0,124331.996333443,-2.330263269226074,0.0,0.0,-0.06721078872121097,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-08,3,2,1,0.6666666666666666,1903.2802987462783,393.9166343875404,0.0,0.0,125386.98520660603,0.31515078306918465,0.0,0.0,-0.0668121906558336,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-09,3,0,3,0.0,0,-2457.1192015337147,0.0,0.0,121707.48123089514,-1.9789208783955292,0.0,0.0,-0.08513317756007104,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-10,3,1,2,0.3333333333333333,1751.782535377206,-689.3887941103312,0.0,0.0,122769.87497216201,-0.5583937349694978,0.0,0.0,-0.07714723638025993,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-11,3,2,1,0.6666666666666666,1240.4797941372817,5.023099107304006,0.0,0.0,123990.55437498234,0.0040513591026414275,0.0,0.0,-0.0681580691770192,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-12,3,1,2,0.3333333333333333,768.6794320356857,-792.1675920389243,0.0,0.0,123967.0662149791,-0.634957083228227,0.0,0.0,-0.06814803158946232,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-13,3,2,1,0.6666666666666666,1314.941550178337,1017.3408049708087,0.0,0.0,125151.41011520552,0.8195500321739102,0.0,0.0,-0.0678743743440107,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-14,3,1,2,0.3333333333333333,311.3655923353799,-216.58840259922727,0.0,0.0,122764.19740257898,-0.17611564374157007,0.0,0.0,-0.07718991428297449,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-15,3,3,0,1.0,3407.447525505966,2511.537450018892,0.0,0.0,126171.64492808495,2.0310005394944097,0.0,0.0,-0.07045541944614672,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-16,3,1,2,0.3333333333333333,1502.9683805240638,1140.5018128155352,0.0,0.0,124348.7473659362,0.9256700375007032,0.0,0.0,-0.07385203466877316,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-17,3,1,2,0.3333333333333333,347.78850763163064,-1866.9886491349462,0.0,0.0,122829.54722443288,-1.49722575375143,0.0,0.0,-0.07669868413621735,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-18,3,3,0,1.0,1872.1451633924007,1248.7914525808737,0.0,0.0,124701.69238782529,1.0115529429607362,0.0,0.0,-0.07201297687402881,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-19,3,1,2,0.3333333333333333,624.9314684100536,-226.90987482943456,0.0,0.0,123735.9190597654,-0.18304670583886296,0.0,0.0,-0.06988554896528583,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-20,3,1,2,0.3333333333333333,762.4909376525611,211.21872622180672,0.0,0.0,123827.1026240308,0.17086697887176427,0.0,0.0,-0.07078784507797738,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-21,3,2,1,0.6666666666666666,1873.5455983347492,-1145.9304641594645,0.0,0.0,123818.71837293668,-0.9170037085074356,0.0,0.0,-0.07479560928642769,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-22,3,1,2,0.3333333333333333,92.13338440762891,-88.27827034718939,0.0,0.0,123033.84913772339,-0.07169976039692605,0.0,0.0,-0.0758555209669611,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-23,3,1,2,0.3333333333333333,416.58467824371473,-1592.4364872111037,0.0,0.0,121857.997328756,-1.2899399686071678,0.0,0.0,-0.08400175833437212,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-24,3,2,1,0.6666666666666666,6645.051108845553,-2002.177113322934,0.0,0.0,124769.53680490979,-1.5793563496462104,0.0,0.0,-0.07513023829532604,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-25,3,1,2,0.3333333333333333,1884.3257418698777,698.895472242235,0.0,0.0,124647.138098989,0.5638607352803415,0.0,0.0,-0.06828952721634464,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-26,3,3,0,1.0,788.5543224461289,678.1636443243333,0.0,0.0,125435.69242143513,0.5435853458879647,0.0,0.0,-0.06220617850729061,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-27,3,1,2,0.3333333333333333,1037.8251110509882,782.6552389443823,0.0,0.0,125165.6728327039,0.6292299817814095,0.0,0.0,-0.06502135348926885,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-28,3,2,1,0.6666666666666666,1182.6354843410372,1182.6354843410372,0.0,0.0,125291.40643945076,0.9529024219962601,0.0,0.0,-0.06708284673790804,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-29,3,3,0,1.0,1077.907579261475,970.8456352078356,0.0,0.0,126369.31401871223,0.7742085272036237,0.0,0.0,-0.05738827926932362,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-30,3,2,1,0.6666666666666666,1950.473373051398,1950.473373051398,0.0,0.0,125458.93606826026,1.5792224520393638,0.0,0.0,-0.07159532291986137,0.0,1.0235243770514892,0.0,RUN,False,,
2024-10-31,3,0,3,0.0,0,-768.9546027721372,0.0,0.0,124113.50596034928,-0.6157426745955874,0.0,0.0,-0.0670472540269757,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-01,3,2,1,0.6666666666666666,3071.6663495929533,1790.549098638221,0.0,0.0,126932.33637905108,1.4308163064876478,0.0,0.0,-0.06121828400809923,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-02,3,1,2,0.3333333333333333,1659.4732082585688,199.6450585725106,0.0,0.0,125828.07122234054,0.15891710552216054,0.0,0.0,-0.06663313082246622,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-03,3,1,2,0.3333333333333333,1330.9487680082239,767.452526289213,0.0,0.0,124978.11689387356,0.6178636352978772,0.0,0.0,-0.06631692091678801,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-04,3,1,2,0.3333333333333333,384.3139679494052,-2167.1461176402518,0.0,0.0,122362.84728297638,-1.740260364961621,0.0,0.0,-0.08020683571535651,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-05,3,2,1,0.6666666666666666,5224.751620674986,1726.5397704803763,0.0,0.0,127457.86348161385,1.3731977994975164,0.0,0.0,-0.05586144081433733,0.0,1.0235243770514892,0.0,RUN,False,,
2024-11-06,3,2,1,0.6666666666666666,4242.89717651454,-4835.763695569287,0.0,0.0,126057.1335627579,-3.694443164494665,0.0,0.0,-0.058509792101285235,0.0,1.0235243770514892,0.0,RUN,False,,
