date,eq_A,eq_B,r_A,r_B,w_A,w_B,port_ret,port_equity
2024-12-15,100502.71895268932,2041476.528199,0.0,0.0,0.4,0.6,0.0,110872.60626756246
2024-12-16,100502.71895268932,2054082.503109,0.0,0.006174930123306943,0.4,0.6,0.0037049580739841655,111283.38462533712
2024-12-17,100502.71895268932,2070682.980871,0.0,0.00808169960888816,0.4,0.6,0.004849019765332896,111822.9999569385
2024-12-18,100502.71895268932,2070682.980871,0.0,0.0,0.4,0.6,0.0,111822.9999569385
2024-12-19,100502.71895268932,2088216.153772,0.0,0.008467338101955546,0.4,0.6,0.0050804028611733274,112391.10584586472
2024-12-20,100502.71895268932,2109416.888654,0.0,0.010152557647686411,0.4,0.6,0.006091534588611847,113075.74015457713
2024-12-21,100502.71895268932,2114146.914827,0.0,0.002242338249229592,0.4,0.6,0.001345402949537755,113227.87258890226
2024-12-22,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-23,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-24,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-25,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-26,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-27,100502.71895268932,2114146.914827,0.0,0.0,0.4,0.6,0.0,113227.87258890226
2024-12-28,100355.27484277468,2115200.693754,-0.0014670658809146087,0.0004984416738542663,0.4,0.6,-0.0002877613480532837,113195.28998364888
2024-12-29,100355.27484277468,2115200.693754,0.0,0.0,0.6,0.4,0.0,113195.28998364888
2024-12-30,100355.27484277468,2115200.693754,0.0,0.0,0.6,0.4,0.0,113195.28998364888
2024-12-31,100355.27484277468,2115200.693754,0.0,0.0,0.6,0.4,0.0,113195.28998364888
2025-01-01,100355.27484277468,2115200.693754,0.0,0.0,0.6,0.4,0.0,113195.28998364888
2025-01-02,100355.27484277468,2112294.717757,0.0,-0.0013738535570554378,0.6,0.4,-0.0005495414228221751,113133.08448293449
2025-01-03,100355.27484277468,2111268.218782,0.0,-0.00048596389811095264,0.6,0.4,-0.00019438555924438107,113111.09304503823
2025-01-04,100355.27484277468,2111268.218782,0.0,0.0,0.6,0.4,0.0,113111.09304503823
2025-01-05,100355.27484277468,2111268.218782,0.0,0.0,0.6,0.4,0.0,113111.09304503823
2025-01-06,100355.27484277468,2111268.218782,0.0,0.0,0.6,0.4,0.0,113111.09304503823
2025-01-07,100355.27484277468,2131713.884961,0.0,0.009684068559889347,0.6,0.4,0.003873627423955739,113549.2432770111
2025-01-08,100355.27484277468,2147906.321204,0.0,0.007595970715036371,0.6,0.4,0.0030383882860145484,113894.24996766979
2025-01-09,100355.27484277468,2147906.321204,0.0,0.0,0.6,0.4,0.0,113894.24996766979
2025-01-10,100355.27484277468,2147906.321204,0.0,0.0,0.6,0.4,0.0,113894.24996766979
2025-01-11,100355.27484277468,2147906.321204,0.0,0.0,0.6,0.4,0.0,113894.24996766979
2025-01-12,100355.27484277468,2147906.321204,0.0,0.0,0.6,0.4,0.0,113894.24996766979
2025-01-13,100355.27484277468,2186968.708215,0.0,0.018186261954433736,0.6,0.4,0.007274504781773494,114722.77423367611
2025-01-14,100355.27484277468,2186968.708215,0.0,0.0,0.6,0.4,0.0,114722.77423367611
2025-01-15,100355.27484277468,2185664.351351,0.0,-0.0005964222803466201,0.6,0.4,-0.00023856891213864807,114695.40494622965
2025-01-16,100355.27484277468,2220561.742386,0.0,0.015966491384383774,0.6,0.4,0.00638659655375351,115427.91822419061
2025-01-17,100355.27484277468,2220561.742386,0.0,0.0,0.6,0.4,0.0,115427.91822419061
2025-01-18,100355.27484277468,2257840.706733,0.0,0.016788078275609353,0.6,0.4,0.006715231310243742,116203.04339472593
2025-01-19,100355.27484277468,2254559.674377,0.0,-0.0014531726468638428,0.6,0.4,-0.0005812690587455371,116135.49816106852
2025-01-20,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-21,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-22,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-23,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-24,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-25,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-26,100355.27484277468,2254559.674377,0.0,0.0,0.6,0.4,0.0,116135.49816106852
2025-01-27,100355.27484277468,2273649.077166,0.0,0.008467020414651527,0.6,0.4,0.003386808165860611,116528.82681458672
2025-01-28,100355.27484277468,2273649.077166,0.0,0.0,0.4,0.6,0.0,116528.82681458672
2025-01-29,100850.53870866248,2273649.077166,0.004935105470676326,0.0,0.4,0.6,0.0019740421882705307,116758.85963486838
2025-01-30,100850.53870866248,2273649.077166,0.0,0.0,0.6,0.4,0.0,116758.85963486838
2025-01-31,100850.53870866248,2273649.077166,0.0,0.0,0.6,0.4,0.0,116758.85963486838
2025-02-01,100850.53870866248,2261487.543022,0.0,-0.005348905539617643,0.6,0.4,-0.0021395622158470575,116509.04679042821
2025-02-02,100850.53870866248,2343025.109921,0.0,0.03605483795415565,0.6,0.4,0.01442193518166226,118189.33271131704
2025-02-03,100850.53870866248,2363047.769629,0.0,0.008545644527333085,0.6,0.4,0.0034182578109332343,118593.33432102647
2025-02-04,100850.53870866248,2363047.769629,0.0,0.0,0.6,0.4,0.0,118593.33432102647
2025-02-05,100850.53870866248,2363047.769629,0.0,0.0,0.6,0.4,0.0,118593.33432102647
2025-02-06,100850.53870866248,2372315.330597,0.0,0.003921867804413948,0.6,0.4,0.001568747121765579,118779.37727290318
2025-02-07,100850.53870866248,2372315.330597,0.0,0.0,0.6,0.4,0.0,118779.37727290318
2025-02-08,100850.53870866248,2372315.330597,0.0,0.0,0.6,0.4,0.0,118779.37727290318
2025-02-09,100850.53870866248,2384412.736793,0.0,0.005099409020366208,0.6,0.4,0.0020397636081464833,119021.65912406273
2025-02-10,100850.53870866248,2384412.736793,0.0,0.0,0.6,0.4,0.0,119021.65912406273
2025-02-11,100850.53870866248,2384412.736793,0.0,0.0,0.6,0.4,0.0,119021.65912406273
2025-02-12,100850.53870866248,2395962.515235,0.0,0.004843867114019185,0.6,0.4,0.001937546845607674,119252.26916425755
2025-02-13,100850.53870866248,2395962.515235,0.0,0.0,0.6,0.4,0.0,119252.26916425755
2025-02-14,100850.53870866248,2395962.515235,0.0,0.0,0.6,0.4,0.0,119252.26916425755
2025-02-15,100850.53870866248,2395962.515235,0.0,0.0,0.6,0.4,0.0,119252.26916425755
2025-02-16,100850.53870866248,2416615.404447,0.0,0.0086198715884227,0.6,0.4,0.0034479486353690804,119663.44486298712
2025-02-17,100850.53870866248,2416505.840189,0.0,-4.5337896050101634e-05,0.6,0.4,-1.8135158420040654e-05,119661.27474745744
2025-02-18,100850.53870866248,2369205.797755,0.0,-0.019573733962215623,0.6,0.4,-0.007829493584886249,118724.3875644629
2025-02-19,100850.53870866248,2369205.797755,0.0,0.0,0.6,0.4,0.0,118724.3875644629
2025-02-20,100850.53870866248,2369205.797755,0.0,0.0,0.6,0.4,0.0,118724.3875644629
2025-02-21,100850.53870866248,2369205.797755,0.0,0.0,0.6,0.4,0.0,118724.3875644629
2025-02-22,100850.53870866248,2369205.797755,0.0,0.0,0.6,0.4,0.0,118724.3875644629
2025-02-23,100850.53870866248,2369205.797755,0.0,0.0,0.6,0.4,0.0,118724.3875644629
2025-02-24,100850.53870866248,2278409.423591,0.0,-0.03832354886605316,0.6,0.4,-0.015329419546421265,116904.41161709532
2025-02-25,100850.53870866248,2216744.709735,0.0,-0.027064808114605765,0.6,0.4,-0.010825923245842306,115638.8134298283
2025-02-26,100850.53870866248,2216744.709735,0.0,0.0,0.6,0.4,0.0,115638.8134298283
2025-02-27,100850.53870866248,2216744.709735,0.0,0.0,0.6,0.4,0.0,115638.8134298283
2025-02-28,100850.53870866248,2264960.639873,0.0,0.021750781642223327,0.6,0.4,0.008700312656889331,116644.9072619395
2025-03-01,100850.53870866248,2280473.505222,0.0,0.006849066193870046,0.4,0.6,0.004109439716322027,117124.25247654841
2025-03-02,100964.1638295628,2274912.934634,0.0011266684576525243,-0.002438340360134461,0.4,0.6,-0.0010123368330196667,117005.6832817265
2025-03-03,100964.1638295628,2271750.366026,0.0,-0.0013901932508502135,0.6,0.4,-0.0005560773003400855,116940.61907724274
2025-03-04,100964.1638295628,2271750.366026,0.0,0.0,0.6,0.4,0.0,116940.61907724274
2025-03-05,100964.1638295628,2271750.366026,0.0,0.0,0.6,0.4,0.0,116940.61907724274
2025-03-06,100964.1638295628,2271750.366026,0.0,0.0,0.6,0.4,0.0,116940.61907724274
2025-03-07,100964.1638295628,2293615.763413,0.0,0.009624912012339282,0.6,0.4,0.0038499648049357127,117390.83634495751
2025-03-08,100964.1638295628,2293615.763413,0.0,0.0,0.6,0.4,0.0,117390.83634495751
2025-03-09,100964.1638295628,2348852.971817,0.0,0.024083026148113307,0.6,0.4,0.009633210459245324,118521.6869774553
2025-03-10,100964.1638295628,2427765.366447,0.0,0.033596140574501776,0.6,0.4,0.013438456229800711,120114.43548018397
2025-03-11,100964.1638295628,2427765.366447,0.0,0.0,0.6,0.4,0.0,120114.43548018397
2025-03-12,100964.1638295628,2427765.366447,0.0,0.0,0.6,0.4,0.0,120114.43548018397
2025-03-13,100964.1638295628,2427765.366447,0.0,0.0,0.6,0.4,0.0,120114.43548018397
2025-03-14,100964.1638295628,2385257.665928,0.0,-0.017508982172033005,0.6,0.4,-0.007003592868813202,119273.20287641343
2025-03-15,100964.1638295628,2384607.785719,0.0,-0.0002724570256218417,0.6,0.4,-0.00010898281024873668,119260.20414757659
2025-03-16,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-17,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-18,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-19,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-20,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-21,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-22,100964.1638295628,2384607.785719,0.0,0.0,0.6,0.4,0.0,119260.20414757659
2025-03-23,100964.1638295628,2395263.702915,0.0,0.004468624676903454,0.6,0.4,0.0017874498707613818,119473.37578406713
2025-03-24,100964.1638295628,2418849.961121,0.0,0.00984704029760719,0.6,0.4,0.003938816119042877,119943.95944240189
2025-03-25,100964.1638295628,2424048.232364,0.0,0.002149067253675696,0.6,0.4,0.0008596269014702785,120047.06649660744
2025-03-26,100964.1638295628,2424048.232364,0.0,0.0,0.6,0.4,0.0,120047.06649660744
2025-03-27,100964.1638295628,2424048.232364,0.0,0.0,0.6,0.4,0.0,120047.06649660744
2025-03-28,100964.1638295628,2448413.587235,0.0,0.010051514052275445,0.6,0.4,0.004020605620910178,120529.72840693747
2025-03-29,100964.1638295628,2448413.587235,0.0,0.0,0.6,0.4,0.0,120529.72840693747
2025-03-30,100964.1638295628,2448413.587235,0.0,0.0,0.6,0.4,0.0,120529.72840693747
2025-03-31,100964.1638295628,2448413.587235,0.0,0.0,0.6,0.4,0.0,120529.72840693747
2025-04-01,100964.1638295628,2467229.754497,0.0,0.007685044454948109,0.6,0.4,0.0030740177819792436,120900.23893531754
2025-04-02,100964.1638295628,2447707.461137,0.0,-0.007912636966385889,0.4,0.6,-0.004747582179831533,120326.25511541087
2025-04-03,100964.1638295628,2460042.464617,0.0,0.005039410826598534,0.4,0.6,0.00302364649595912,120690.07917506246
2025-04-04,100964.1638295628,2460042.464617,0.0,0.0,0.4,0.6,0.0,120690.07917506246
2025-04-05,100964.1638295628,2460042.464617,0.0,0.0,0.4,0.6,0.0,120690.07917506246
2025-04-06,100964.1638295628,2489646.205752,0.0,0.012033833383282344,0.4,0.6,0.007220300029969406,121561.49775734717
2025-04-07,100964.1638295628,2446236.140281,0.0,-0.017436238679498617,0.4,0.6,-0.01046174320769917,120289.75258386649
2025-04-08,100964.1638295628,2446236.140281,0.0,0.0,0.4,0.6,0.0,120289.75258386649
2025-04-09,100964.1638295628,2446236.140281,0.0,0.0,0.4,0.6,0.0,120289.75258386649
2025-04-10,100964.1638295628,2446236.140281,0.0,0.0,0.4,0.6,0.0,120289.75258386649
2025-04-11,100964.1638295628,2446236.140281,0.0,0.0,0.4,0.6,0.0,120289.75258386649
2025-04-12,101132.76443185512,2437441.861232,0.0016699053990771873,-0.0035950245784489576,0.4,0.6,-0.0014890525874384994,120110.63481653917
2025-04-13,101132.76443185512,2437441.861232,0.0,0.0,0.6,0.4,0.0,120110.63481653917
2025-04-14,101132.76443185512,2437441.861232,0.0,0.0,0.6,0.4,0.0,120110.63481653917
2025-04-15,101132.76443185512,2437441.861232,0.0,0.0,0.6,0.4,0.0,120110.63481653917
2025-04-16,101132.76443185512,2493229.946608,0.0,0.022887965560664414,0.6,0.4,0.009155186224265767,121210.27004579936
2025-04-17,101132.76443185512,2493229.946608,0.0,0.0,0.6,0.4,0.0,121210.27004579936
2025-04-18,101132.76443185512,2493229.946608,0.0,0.0,0.6,0.4,0.0,121210.27004579936
2025-04-19,101132.76443185512,2493229.946608,0.0,0.0,0.6,0.4,0.0,121210.27004579936
2025-04-20,101132.76443185512,2493229.946608,0.0,0.0,0.6,0.4,0.0,121210.27004579936
2025-04-21,101132.76443185512,2502251.100135,0.0,0.0036182597354379453,0.6,0.4,0.0014473038941751782,121385.69814165068
2025-04-22,101132.76443185512,2502251.100135,0.0,0.0,0.6,0.4,0.0,121385.69814165068
2025-04-23,101132.76443185512,2502251.100135,0.0,0.0,0.6,0.4,0.0,121385.69814165068
2025-04-24,101132.76443185512,2502251.100135,0.0,0.0,0.6,0.4,0.0,121385.69814165068
2025-04-25,101132.76443185512,2508331.295889,0.0,0.0024298903310191466,0.6,0.4,0.0009719561324076587,121503.67971534606
2025-04-26,101132.76443185512,2508331.295889,0.0,0.0,0.6,0.4,0.0,121503.67971534606
2025-04-27,101132.76443185512,2535132.712554,0.0,0.010684958844521697,0.6,0.4,0.004273983537808679,122022.98444223263
2025-04-28,101132.76443185512,2535132.712554,0.0,0.0,0.6,0.4,0.0,122022.98444223263
2025-04-29,101132.76443185512,2535132.712554,0.0,0.0,0.6,0.4,0.0,122022.98444223263
2025-04-30,101132.76443185512,2566387.025981,0.0,0.01232847230136258,0.6,0.4,0.004931388920545033,122624.7272357629
2025-05-01,101132.76443185512,2566387.025981,0.0,0.0,0.6,0.4,0.0,122624.7272357629
2025-05-02,101132.76443185512,2566387.025981,0.0,0.0,0.6,0.4,0.0,122624.7272357629
2025-05-03,101132.76443185512,2566387.025981,0.0,0.0,0.6,0.4,0.0,122624.7272357629
2025-05-04,101132.76443185512,2566387.025981,0.0,0.0,0.6,0.4,0.0,122624.7272357629
2025-05-05,101132.76443185512,2566387.025981,0.0,0.0,0.6,0.4,0.0,122624.7272357629
2025-05-06,101132.76443185512,2587434.867729,0.0,0.008201351368644083,0.6,0.4,0.0032805405474576332,123027.00262558075
2025-05-07,101132.76443185512,2601008.369874,0.0,0.005245929980418618,0.6,0.4,0.002098371992167447,123285.15904217059
2025-05-08,101132.76443185512,2613877.441961,0.0,0.004947724211907589,0.6,0.4,0.0019790896847630356,123529.15142871533
2025-05-09,101132.76443185512,2658208.835318,0.0,0.01696001221990784,0.6,0.4,0.006784004887963136,124367.17379581365
