date,eq_A,eq_B,r_A,r_B,w_A,w_B,port_ret,port_equity
2025-10-03,101769.59442240358,3196069.083236,0.0,0.0,0.6,0.4,0.0,116698.8927648402
2025-10-04,101769.59442240358,3196069.083236,0.0,0.0,0.6,0.4,0.0,116698.8927648402
2025-10-05,101769.59442240358,3196069.083236,0.0,0.0,0.6,0.4,0.0,116698.8927648402
2025-10-06,101769.59442240358,3196069.083236,0.0,0.0,0.6,0.4,0.0,116698.8927648402
2025-10-07,101769.59442240358,3225411.869895,0.0,0.00918089875244199,0.1,0.9,0.008262808877197792,117663.1534119367
2025-10-08,101769.59442240358,3238316.341694,0.0,0.004000875646129609,0.1,0.9,0.003600788081516648,118086.83349237606
2025-10-09,101769.59442240358,3238316.341694,0.0,0.0,0.1,0.9,0.0,118086.83349237606
2025-10-10,101769.59442240358,3085183.396418,0.0,-0.04728782772219664,0.1,0.9,-0.042559044949976976,113061.17063777357
2025-10-11,101769.59442240358,3064816.19335,0.0,-0.006601618267376708,0.1,0.9,-0.005941456440639037,112389.42261730158
2025-10-12,101950.27846780776,3064816.19335,0.0017754226734385536,0.0,0.1,0.9,0.00017754226734385538,112409.37649021852
2025-10-13,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-14,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-15,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-16,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-17,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-18,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-19,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-20,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-21,101950.27846780776,3064816.19335,0.0,0.0,0.6,0.4,0.0,112409.37649021852
2025-10-22,101950.27846780776,3083818.546633,0.0,0.006200160820159839,0.6,0.4,0.002480064328063936,112688.15897499182
2025-10-23,101950.27846780776,3083818.546633,0.0,0.0,0.6,0.4,0.0,112688.15897499182
2025-10-24,101950.27846780776,3083818.546633,0.0,0.0,0.6,0.4,0.0,112688.15897499182
2025-10-25,101950.27846780776,3083818.546633,0.0,0.0,0.6,0.4,0.0,112688.15897499182
2025-10-26,101950.27846780776,3083818.546633,0.0,0.0,0.6,0.4,0.0,112688.15897499182
2025-10-27,101950.27846780776,3106269.265471,0.0,0.007280168563261524,0.6,0.4,0.00291206742530461,113016.31449196045
2025-10-28,101950.27846780776,3128089.638208,0.0,0.0070246237116509125,0.6,0.4,0.0028098494846603653,113333.87332499391
2025-10-29,101950.27846780776,3128089.638208,0.0,0.0,0.6,0.4,0.0,113333.87332499391
2025-10-30,101950.27846780776,3121441.202532,0.0,-0.00212539806877432,0.6,0.4,-0.0008501592275097281,113237.52148679724
2025-10-31,101950.27846780776,3121441.202532,0.0,0.0,0.6,0.4,0.0,113237.52148679724
2025-11-01,101950.27846780776,3121441.202532,0.0,0.0,0.6,0.4,0.0,113237.52148679724
2025-11-02,101950.27846780776,3121441.202532,0.0,0.0,0.6,0.4,0.0,113237.52148679724
2025-11-03,101950.27846780776,3198298.516504,0.0,0.024622380812317157,0.6,0.4,0.009848952324926864,114352.79243731358
2025-11-04,101950.27846780776,3201339.390673,0.0,0.0009507787197813311,0.6,0.4,0.00038031148791253246,114396.28211795239
2025-11-05,101950.27846780776,3201339.390673,0.0,0.0,0.6,0.4,0.0,114396.28211795239
2025-11-06,101950.27846780776,3201339.390673,0.0,0.0,0.6,0.4,0.0,114396.28211795239
2025-11-07,101950.27846780776,3241983.619858,0.0,0.012696007584642732,0.6,0.4,0.005078403033857093,114977.23254412218
2025-11-08,101950.27846780776,3241983.619858,0.0,0.0,0.6,0.4,0.0,114977.23254412218
2025-11-09,101950.27846780776,3241983.619858,0.0,0.0,0.6,0.4,0.0,114977.23254412218
2025-11-10,101950.27846780776,3241983.619858,0.0,0.0,0.6,0.4,0.0,114977.23254412218
2025-11-11,101950.27846780776,3237537.055238,0.0,-0.001371556781707195,0.6,0.4,-0.000548622712682878,114914.15342290705
2025-11-12,101950.27846780776,3234830.553309,0.0,-0.0008359755835446459,0.1,0.9,-0.0007523780251901813,114827.69453908832
2025-11-13,101950.27846780776,3249225.904313,0.0,0.004450109755911091,0.1,0.9,0.004005098780319983,115287.59079843378
2025-11-14,101950.27846780776,3249225.904313,0.0,0.0,0.1,0.9,0.0,115287.59079843378
2025-11-15,101950.27846780776,3249225.904313,0.0,0.0,0.1,0.9,0.0,115287.59079843378
2025-11-16,101950.27846780776,3249225.904313,0.0,0.0,0.1,0.9,0.0,115287.59079843378
2025-11-17,101950.27846780776,3270988.249474,0.0,0.006697701483948215,0.1,0.9,0.0060279313355533935,115982.53647960813
2025-11-18,101950.27846780776,3323183.19095,0.0,0.0159569333470988,0.1,0.9,0.01436124001238892,117648.18952323744
2025-11-19,101950.27846780776,3323183.19095,0.0,0.0,0.1,0.9,0.0,117648.18952323744
2025-11-20,101950.27846780776,3323183.19095,0.0,0.0,0.1,0.9,0.0,117648.18952323744
2025-11-21,101950.27846780776,3323183.19095,0.0,0.0,0.1,0.9,0.0,117648.18952323744
2025-11-22,101950.27846780776,3323183.19095,0.0,0.0,0.1,0.9,0.0,117648.18952323744
2025-11-23,101950.27846780776,3323183.19095,0.0,0.0,0.1,0.9,0.0,117648.18952323744
2025-11-24,101950.27846780776,3335876.244789,0.0,0.003819546834964438,0.1,0.9,0.003437592151467994,118052.61601617694
2025-11-25,101950.27846780776,3354853.597928,0.0,0.005688866056900332,0.1,0.9,0.005119979451210299,118657.04298434136
2025-11-26,102142.24623464898,3354296.269684,0.0018829548062671009,-0.0001661259508743962,0.1,0.9,3.878212483975351e-05,118661.6447565955
2025-11-27,102142.24623464898,3354296.269684,0.0,0.0,0.6,0.4,0.0,118661.6447565955
2025-11-28,102142.24623464898,3349911.721572,0.0,-0.0013071439609039226,0.6,0.4,-0.0005228575843615691,118599.6016156617
2025-11-29,102142.24623464898,3349911.721572,0.0,0.0,0.6,0.4,0.0,118599.6016156617
2025-11-30,102142.24623464898,3358158.408091,0.0,0.0024617623401519406,0.6,0.4,0.0009847049360607763,118716.38722878748
2025-12-01,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-02,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-03,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-04,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-05,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-06,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-07,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-08,102142.24623464898,3358158.408091,0.0,0.0,0.6,0.4,0.0,118716.38722878748
2025-12-09,102142.24623464898,3373195.374506,0.0,0.004477741841710348,0.6,0.4,0.001791096736684139,118929.01976254389
2025-12-10,102142.24623464898,3373195.374506,0.0,0.0,0.6,0.4,0.0,118929.01976254389
2025-12-11,102142.24623464898,3371308.523315,0.0,-0.0005593661147706985,0.6,0.4,-0.0002237464459082794,118902.40981705666
2025-12-12,102142.24623464898,3371308.523315,0.0,0.0,0.6,0.4,0.0,118902.40981705666
2025-12-13,102142.24623464898,3371308.523315,0.0,0.0,0.6,0.4,0.0,118902.40981705666
2025-12-14,102142.24623464898,3371308.523315,0.0,0.0,0.6,0.4,0.0,118902.40981705666
2025-12-15,102142.24623464898,3389454.154638,0.0,0.0053823704349542645,0.6,0.4,0.002152948173981706,119158.40054315432
2025-12-16,102142.24623464898,3404603.395204,0.0,0.004469522192908526,0.6,0.4,0.0017878088771634106,119371.43298943398
2025-12-17,102142.24623464898,3473550.09266,0.0,0.02025102176456839,0.6,0.4,0.008100408705827357,120338.39038444869
2025-12-18,102142.24623464898,3597441.765534,0.0,0.03566716171325601,0.6,0.4,0.014266864685302406,122055.24191651071
2025-12-19,102142.24623464898,3616336.029691,0.0,0.00525213898888377,0.6,0.4,0.002100855595553508,122311.66235445766
2025-12-20,102142.24623464898,3616336.029691,0.0,0.0,0.6,0.4,0.0,122311.66235445766
2025-12-21,102142.24623464898,3616336.029691,0.0,0.0,0.6,0.4,0.0,122311.66235445766
2025-12-22,102142.24623464898,3616336.029691,0.0,0.0,0.6,0.4,0.0,122311.66235445766
2025-12-23,102142.24623464898,3660917.419305,0.0,0.012327778516148857,0.6,0.4,0.004931111406459543,122914.79478783676
2025-12-24,102142.24623464898,3657633.422261,0.0,-0.0008970420984321104,0.6,0.4,-0.00035881683937284415,122870.69088965881
2025-12-25,102142.24623464898,3653749.05851,0.0,-0.001061988259227764,0.6,0.4,-0.00042479530369110563,122818.4959972076
2025-12-26,102142.24623464898,3659948.646138,0.0,0.0016967743347235942,0.6,0.4,0.0006787097338894377,122901.85410594256
2025-12-27,102142.24623464898,3676389.494509,0.0,0.004492098103165532,0.1,0.9,0.004042888292848978,123398.7325730769
2025-12-28,102142.24623464898,3673031.197434,0.0,-0.0009134769534119291,0.1,0.9,-0.0008221292580707362,123297.28286461972
2025-12-29,102142.24623464898,3687571.363498,0.0,0.0039586285229915585,0.1,0.9,0.003562765670692403,123736.56219129945
2025-12-30,102142.24623464898,3687571.363498,0.0,0.0,0.1,0.9,0.0,123736.56219129945
2025-12-31,102142.24623464898,3687571.363498,0.0,0.0,0.1,0.9,0.0,123736.56219129945
2026-01-01,102142.24623464898,3687571.363498,0.0,0.0,0.1,0.9,0.0,123736.56219129945
2026-01-02,102142.24623464898,3653112.026334,0.0,-0.009344724146927996,0.1,0.9,-0.008410251732235197,122695.90655478924
2026-01-03,102142.24623464898,3671267.339483,0.0,0.004969821078062875,0.1,0.9,0.0044728389702565876,123244.70558711846
2026-01-04,102142.24623464898,3671267.339483,0.0,0.0,0.1,0.9,0.0,123244.70558711846
2026-01-05,102142.24623464898,3671267.339483,0.0,0.0,0.1,0.9,0.0,123244.70558711846
2026-01-06,102142.24623464898,3768939.906419,0.0,0.026604591249885567,0.1,0.9,0.023944132124897013,126195.69310139045
2026-01-07,102142.24623464898,3768939.906419,0.0,0.0,0.1,0.9,0.0,126195.69310139045
2026-01-08,102142.24623464898,3768939.906419,0.0,0.0,0.1,0.9,0.0,126195.69310139045
2026-01-09,102142.24623464898,3780323.18033,0.0,0.0030202853305283384,0.1,0.9,0.0027182567974755045,126538.72540197543
2026-01-10,102142.24623464898,3780323.18033,0.0,0.0,0.1,0.9,0.0,126538.72540197543
2026-01-11,102142.24623464898,3780323.18033,0.0,0.0,0.1,0.9,0.0,126538.72540197543
2026-01-12,102142.24623464898,3818029.576341,0.0,0.009974384255609703,0.1,0.9,0.008976945830048733,127674.6566853124
2026-01-13,102142.24623464898,3818029.576341,0.0,0.0,0.1,0.9,0.0,127674.6566853124
2026-01-14,102142.24623464898,3818029.576341,0.0,0.0,0.1,0.9,0.0,127674.6566853124
2026-01-15,102142.24623464898,3836456.782784,0.0,0.00482636555703686,0.1,0.9,0.004343729001333174,128229.24079429163
2026-01-16,102142.24623464898,3836456.782784,0.0,0.0,0.1,0.9,0.0,128229.24079429163
2026-01-17,102142.24623464898,3836456.782784,0.0,0.0,0.1,0.9,0.0,128229.24079429163
2026-01-18,102142.24623464898,3838564.622546,0.0,0.0005494235648524359,0.1,0.9,0.0004944812083671924,128292.6477442276
2026-01-19,102142.24623464898,3841790.252096,0.0,0.0008403218044199523,0.1,0.9,0.0007562896239779571,128389.67414254921
2026-01-20,102142.24623464898,3841790.252096,0.0,0.0,0.1,0.9,0.0,128389.67414254921
2026-01-21,102142.24623464898,3841790.252096,0.0,0.0,0.1,0.9,0.0,128389.67414254921
2026-01-22,102142.24623464898,3841790.252096,0.0,0.0,0.1,0.9,0.0,128389.67414254921
2026-01-23,102142.24623464898,3841790.252096,0.0,0.0,0.1,0.9,0.0,128389.67414254921
2026-01-24,102142.24623464898,3841790.252096,0.0,0.0,0.1,0.9,0.0,128389.67414254921
2026-01-25,102142.24623464898,3856266.468356,0.0,0.0037680912569606484,0.1,0.9,0.0033912821312645836,128825.0797503077
2026-01-26,102142.24623464898,3856266.468356,0.0,0.0,0.1,0.9,0.0,128825.0797503077
2026-01-27,102142.24623464898,3856266.468356,0.0,0.0,0.1,0.9,0.0,128825.0797503077
2026-01-28,102142.24623464898,3856266.468356,0.0,0.0,0.1,0.9,0.0,128825.0797503077
2026-01-29,102142.24623464898,3872929.431932,0.0,0.004321009378561946,0.1,0.9,0.003888908440705752,129326.06869032326
2026-01-30,102142.24623464898,3872929.431932,0.0,0.0,0.1,0.9,0.0,129326.06869032326
2026-01-31,102142.24623464898,3891368.055985,0.0,0.004760898533542779,0.1,0.9,0.004284808680188501,129880.20615202222
2026-02-01,102142.24623464898,3941236.640837,0.0,0.012815180711395646,0.1,0.9,0.011533662640256083,131378.20063342655
2026-02-02,102142.24623464898,4040773.398696,0.0,0.025255209704399206,0.1,0.9,0.022729688733959287,134364.38624025197
2026-02-03,102142.24623464898,4040773.398696,0.0,0.0,0.1,0.9,0.0,134364.38624025197
2026-02-04,102142.24623464898,4216640.717202,0.0,0.04352318260725885,0.1,0.9,0.03917086434653296,139627.55538667404
2026-02-05,102142.24623464898,4519326.790192,0.0,0.07178370017515978,0.1,0.9,0.0646053301576438,148648.2397015348
2026-02-06,102363.5389931597,4549566.321924,0.002166515488629006,0.006691158470245373,0.1,0.9,0.0062386941720837365,149575.6106082513
2026-02-07,102363.5389931597,4549566.321924,0.0,0.0,0.6,0.4,0.0,149575.6106082513
2026-02-08,102363.5389931597,4549566.321924,0.0,0.0,0.6,0.4,0.0,149575.6106082513
2026-02-09,102363.5389931597,4549566.321924,0.0,0.0,0.6,0.4,0.0,149575.6106082513
2026-02-10,102363.5389931597,4564948.887849,0.0,0.0033811059860524573,0.6,0.4,0.001352442394420983,149777.9030052093
2026-02-11,102363.5389931597,4634779.227848,0.0,0.015297069411855713,0.6,0.4,0.006118827764742285,150694.36819666246
2026-02-12,102363.5389931597,4670982.5298,0.0,0.007811224693179186,0.6,0.4,0.003124489877271675,151165.21122465478
2026-02-13,102363.5389931597,4670982.5298,0.0,0.0,0.6,0.4,0.0,151165.21122465478
2026-02-14,102363.5389931597,4682016.132858,0.0,0.0023621589221556327,0.6,0.4,0.0009448635688622531,151308.04172562034
2026-02-15,102363.5389931597,4682016.132858,0.0,0.0,0.6,0.4,0.0,151308.04172562034
2026-02-16,102363.5389931597,4682016.132858,0.0,0.0,0.6,0.4,0.0,151308.04172562034
2026-02-17,102363.5389931597,4682016.132858,0.0,0.0,0.6,0.4,0.0,151308.04172562034
2026-02-18,102363.5389931597,4705767.486081,0.0,0.005072890086028403,0.6,0.4,0.002029156034411361,151615.06935154286
2026-02-19,102363.5389931597,4705767.486081,0.0,0.0,0.6,0.4,0.0,151615.06935154286
2026-02-20,102363.5389931597,4705767.486081,0.0,0.0,0.6,0.4,0.0,151615.06935154286
2026-02-21,102363.5389931597,4705767.486081,0.0,0.0,0.6,0.4,0.0,151615.06935154286
2026-02-22,102467.5455429344,4705767.486081,0.001016050742263408,0.0,0.6,0.4,0.0006096304453580447,151707.49851379462
2026-02-23,102467.5455429344,4763848.806565,0.0,0.012342581875495418,0.6,0.4,0.0049370327501981675,152456.48340240784
2026-02-24,102467.5455429344,4763848.806565,0.0,0.0,0.6,0.4,0.0,152456.48340240784
2026-02-25,102467.5455429344,4827470.925213,0.0,0.013355192666971938,0.6,0.4,0.005342077066788776,153270.91768607512
2026-02-26,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-02-27,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-02-28,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-03-01,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-03-02,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-03-03,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-03-04,102467.5455429344,4827470.925213,0.0,0.0,0.6,0.4,0.0,153270.91768607512
2026-03-05,102467.5455429344,4891974.892863,0.0,0.01336185523419875,0.6,0.4,0.0053447420936795,154090.11121156876
2026-03-06,102467.5455429344,4954093.975882,0.0,0.012698160636438915,0.6,0.4,0.005079264254575566,154872.77560542925
2026-03-07,102570.95475831944,4954093.975882,0.0010091899326476472,0.0,0.6,0.4,0.0006055139595885883,154966.55323301858
2026-03-08,102570.95475831944,4973496.097414,0.0,0.0039163814062581626,0.6,0.4,0.001566552562503265,155209.31648408808
2026-03-09,102570.95475831944,5030047.895668,0.0,0.0113706328800387,0.6,0.4,0.00454825315201548,155915.247747009
2026-03-10,102570.95475831944,5093640.376976,0.0,0.012642520036989513,0.6,0.4,0.005057008014795805,156703.7124044945
2026-03-11,102570.95475831944,5093640.376976,0.0,0.0,0.6,0.4,0.0,156703.7124044945
2026-03-12,102570.95475831944,5140089.053604,0.0,0.009118954851613514,0.6,0.4,0.0036475819406454058,157275.30203589323
2026-03-13,102570.95475831944,5157381.467031,0.0,0.0033642244806779686,0.6,0.4,0.0013456897922711876,157486.9458044193
2026-03-14,102570.95475831944,5157381.467031,0.0,0.0,0.6,0.4,0.0,157486.9458044193
2026-03-15,102570.95475831944,5234360.036283,0.0,0.014925901786418505,0.6,0.4,0.005970360714567403,158427.1996787072
2026-03-16,102570.95475831944,5313905.354327,0.0,0.015196760920650254,0.6,0.4,0.006078704368260102,159390.2317894454
2026-03-17,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-18,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-19,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-20,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-21,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-22,102570.95475831944,5313905.354327,0.0,0.0,0.6,0.4,0.0,159390.2317894454
2026-03-23,102570.95475831944,5481361.343268,0.0,0.0315127910218882,0.6,0.4,0.01260511640875528,161399.36421556983
2026-03-24,102570.95475831944,5481361.343268,0.0,0.0,0.6,0.4,0.0,161399.36421556983
2026-03-25,102570.95475831944,5496861.773424,0.0,0.0028278431552477556,0.6,0.4,0.0011311372620991023,161581.92905051314
2026-03-26,102570.95475831944,5496861.773424,0.0,0.0,0.6,0.4,0.0,161581.92905051314
2026-03-27,102570.95475831944,5565847.316114,0.0,0.012549986798563673,0.6,0.4,0.0050199947194254696,162393.0694811013
2026-03-28,102570.95475831944,5565847.316114,0.0,0.0,0.6,0.4,0.0,162393.0694811013
2026-03-29,102570.95475831944,5565847.316114,0.0,0.0,0.6,0.4,0.0,162393.0694811013
2026-03-30,102570.95475831944,5565847.316114,0.0,0.0,0.6,0.4,0.0,162393.0694811013
2026-03-31,102570.95475831944,5704490.692717,0.0,0.02490966221829427,0.6,0.4,0.009963864887317708,164011.13208404777
2026-04-01,102570.95475831944,5683059.846307,0.0,-0.0037568378255680157,0.6,0.4,-0.0015027351302272065,163764.66679411673
2026-04-02,102570.95475831944,5728486.120071,0.0,0.007993277387976061,0.6,0.4,0.0031973109551904247,164288.27335733065
2026-04-03,102570.95475831944,5728486.120071,0.0,0.0,0.6,0.4,0.0,164288.27335733065
2026-04-04,102570.95475831944,5728486.120071,0.0,0.0,0.6,0.4,0.0,164288.27335733065
2026-04-05,102570.95475831944,5728486.120071,0.0,0.0,0.6,0.4,0.0,164288.27335733065
2026-04-06,102570.95475831944,5717205.90284,0.0,-0.0019691445513811967,0.6,0.4,-0.0007876578205524787,164158.8704139957
2026-04-07,102570.95475831944,5698737.50357,0.0,-0.0032303190726130637,0.1,0.9,-0.0029072871653517576,163681.61343696245
2026-04-08,102570.95475831944,5698737.50357,0.0,0.0,0.1,0.9,0.0,163681.61343696245
2026-04-09,102570.95475831944,5698737.50357,0.0,0.0,0.1,0.9,0.0,163681.61343696245
2026-04-10,102570.95475831944,5698737.50357,0.0,0.0,0.1,0.9,0.0,163681.61343696245
2026-04-11,102570.95475831944,5698737.50357,0.0,0.0,0.1,0.9,0.0,163681.61343696245
2026-04-12,102570.95475831944,5763218.794378,0.0,0.011315013328409229,0.1,0.9,0.010183511995568306,165348.4671108517
