variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,poc_dist_at_entry,funding_z_at_entry
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-22T08:00:00,70010.270000,2024-05-22T13:00:00,69586.870000,-0.007248,6,time_stop,-2.870,2.634
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-05-29T19:00:00,67266.780000,2024-05-30T00:00:00,67583.000000,0.003501,6,time_stop,-1.283,4.796
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-06-20T03:00:00,65189.990000,2024-06-20T05:00:00,65513.930000,-0.006169,3,sl_atr,1.548,-1.835
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-06-20T07:00:00,65858.840000,2024-06-20T10:00:00,66209.490000,-0.006524,4,sl_atr,3.714,-1.641
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-06-23T08:00:00,64395.430000,2024-06-23T13:00:00,64297.790000,0.000316,6,time_stop,6.213,-1.530
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-05T16:00:00,56448.150000,2024-07-05T21:00:00,56517.610000,-0.002431,6,time_stop,1.682,-9.747
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-06T00:00:00,56601.100000,2024-07-06T05:00:00,56362.540000,0.003015,6,time_stop,2.253,-1.536
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-06T16:00:00,57852.620000,2024-07-06T21:00:00,57868.010000,-0.001466,6,time_stop,2.648,-2.142
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-07T00:00:00,57931.790000,2024-07-07T02:00:00,58359.990000,-0.008591,3,sl_atr,3.120,-1.678
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-09T09:00:00,57588.010000,2024-07-09T14:00:00,57060.000000,0.007969,6,time_stop,4.253,-2.403
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-14T08:00:00,60202.000000,2024-07-14T13:00:00,59701.930000,0.007107,6,time_stop,5.704,-1.609
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-15T08:00:00,62879.540000,2024-07-15T13:00:00,62908.010000,-0.001653,6,time_stop,5.721,-1.483
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-15T16:00:00,63411.770000,2024-07-15T21:00:00,63532.440000,-0.003103,6,time_stop,1.753,-2.631
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-16T00:00:00,64611.440000,2024-07-16T05:00:00,63654.920000,0.013604,6,time_stop,2.930,-3.364
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-17T00:00:00,65505.410000,2024-07-17T05:00:00,65624.010000,-0.003011,6,time_stop,4.027,-1.897
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-20T01:00:00,66361.990000,2024-07-20T06:00:00,66625.770000,-0.005175,6,time_stop,5.644,-1.533
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-21T00:00:00,67066.020000,2024-07-21T05:00:00,67046.000000,-0.000901,6,time_stop,1.840,-2.692
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-26T16:00:00,67396.000000,2024-07-26T19:00:00,67990.000000,-0.010014,4,sl_atr,6.712,-1.677
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-26T20:00:00,67435.170000,2024-07-26T21:00:00,67946.010000,-0.008775,2,sl_atr,6.926,-1.711
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-07-28T23:00:00,68249.880000,2024-07-29T00:00:00,68714.010000,-0.008000,2,sl_atr,1.383,-2.220
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-08-01T08:00:00,64507.170000,2024-08-01T13:00:00,64754.030000,0.002627,6,time_stop,-3.402,1.566
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-05T15:00:00,54321.090000,2024-08-05T20:00:00,54393.850000,-0.002539,6,time_stop,1.627,-1.887
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-06T07:00:00,55999.990000,2024-08-06T12:00:00,54772.010000,0.020728,6,time_stop,1.290,-1.622
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-06T13:00:00,55204.000000,2024-08-06T15:00:00,56405.990000,-0.022974,3,sl_atr,3.661,-2.726
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-07T00:00:00,56269.990000,2024-08-07T05:00:00,56796.010000,-0.010548,6,time_stop,4.097,-1.811
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-07T08:00:00,57348.000000,2024-08-07T13:00:00,56834.000000,0.007763,6,time_stop,4.371,-1.479
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-10T04:00:00,60413.490000,2024-08-10T09:00:00,60896.500000,-0.009195,6,time_stop,1.439,-1.514
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-08-13T03:00:00,59040.000000,2024-08-13T08:00:00,59099.980000,-0.000184,6,time_stop,-1.625,1.299
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-08-13T16:00:00,61157.590000,2024-08-13T21:00:00,61030.030000,0.000886,6,time_stop,3.242,-1.340
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-08-15T08:00:00,58378.300000,2024-08-15T13:00:00,59451.340000,0.017181,6,tp_atr,-2.113,1.419
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-08-23T11:00:00,60741.680000,2024-08-23T16:00:00,61731.990000,0.015104,6,tp_atr,-1.286,1.350
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-08-27T21:00:00,60419.990000,2024-08-27T22:00:00,59506.940000,-0.016312,2,sl_atr,-6.980,1.802
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-07T12:00:00,54578.710000,2024-09-07T17:00:00,54134.000000,0.006948,6,time_stop,1.348,-2.731
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-08T08:00:00,54480.000000,2024-09-08T13:00:00,54399.000000,0.000287,6,time_stop,1.797,-1.455
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-09T00:00:00,55045.000000,2024-09-09T05:00:00,54668.000000,0.005649,6,time_stop,1.340,-1.440
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-11T00:00:00,57640.500000,2024-09-11T04:00:00,56530.500000,0.018057,5,tp_atr,1.385,-1.338
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-14T00:00:00,60414.390000,2024-09-14T05:00:00,59926.000000,0.006884,6,time_stop,5.863,-2.255
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-16T00:00:00,58666.360000,2024-09-16T02:00:00,58263.990000,-0.008059,3,sl_atr,-4.026,1.335
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-16T04:00:00,58352.000000,2024-09-16T09:00:00,58636.540000,0.003676,6,time_stop,-4.844,1.227
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-16T15:00:00,57881.690000,2024-09-16T20:00:00,57687.990000,-0.004546,6,time_stop,-1.904,1.337
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-17T00:00:00,57630.010000,2024-09-17T05:00:00,58642.760000,0.016373,6,tp_atr,-2.361,1.776
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-20T09:00:00,63468.000000,2024-09-20T14:00:00,63037.530000,0.005582,6,time_stop,6.468,-2.024
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-21T13:00:00,63188.000000,2024-09-21T18:00:00,63267.990000,0.000066,6,time_stop,-2.481,2.209
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-21T21:00:00,63088.000000,2024-09-22T02:00:00,62957.310000,-0.003272,6,time_stop,-3.576,1.283
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-22T13:00:00,62589.990000,2024-09-22T18:00:00,62955.990000,0.004648,6,time_stop,-1.937,1.331
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-24T17:00:00,63775.860000,2024-09-24T19:00:00,64292.340000,-0.009298,3,sl_atr,1.427,-2.192
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-24T21:00:00,64030.000000,2024-09-24T22:00:00,64579.900000,-0.009788,2,sl_atr,2.113,-1.925
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-09-25T01:00:00,64390.010000,2024-09-25T06:00:00,63806.000000,0.007870,6,time_stop,2.652,-1.294
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-09-30T16:00:00,63486.980000,2024-09-30T21:00:00,63706.930000,0.002264,6,time_stop,-6.366,1.448
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-01T13:00:00,62866.800000,2024-10-01T17:00:00,62151.990000,-0.012570,5,sl_atr,-2.241,1.308
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-04T08:00:00,61449.730000,2024-10-04T12:00:00,61932.240000,-0.009052,5,sl_atr,2.947,-2.409
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-04T16:00:00,62244.000000,2024-10-04T21:00:00,62274.450000,-0.001689,6,time_stop,4.297,-1.834
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-05T00:00:00,62170.000000,2024-10-05T05:00:00,62149.470000,-0.000870,6,time_stop,2.480,-2.475
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-08T08:00:00,62409.460000,2024-10-08T13:00:00,63035.270000,0.008827,6,time_stop,-3.554,2.787
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-09T16:00:00,61814.010000,2024-10-09T18:00:00,61196.010000,-0.011198,3,sl_atr,-1.203,1.223
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-10T16:00:00,60298.120000,2024-10-10T17:00:00,59611.010000,-0.012595,2,sl_atr,-1.528,1.606
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-10T20:00:00,59799.830000,2024-10-11T01:00:00,60578.550000,0.011822,6,time_stop,-2.539,1.465
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-11T12:00:00,61379.000000,2024-10-11T14:00:00,61753.650000,-0.007304,3,sl_atr,1.619,-1.554
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-11T16:00:00,62272.000000,2024-10-11T17:00:00,62918.000000,-0.011574,2,sl_atr,7.240,-1.523
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-10-12T16:00:00,63064.060000,2024-10-12T21:00:00,63221.160000,-0.003691,6,time_stop,11.659,-1.585
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-15T03:00:00,65400.000000,2024-10-15T08:00:00,65754.000000,0.004213,6,time_stop,-1.259,1.492
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-10-15T11:00:00,65399.690000,2024-10-15T13:00:00,67658.000000,0.033331,3,tp_atr,-1.448,1.257
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-12T11:00:00,87155.550000,2024-11-12T16:00:00,87030.310000,-0.002637,6,time_stop,-1.227,1.975
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-18T13:00:00,89502.230000,2024-11-18T15:00:00,92309.510000,0.030165,3,tp_atr,-1.399,3.733
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-24T08:00:00,98067.750000,2024-11-24T11:00:00,97280.030000,-0.009232,4,sl_atr,-1.311,9.747
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-24T12:00:00,96899.990000,2024-11-24T15:00:00,95901.510000,-0.011504,4,sl_atr,-3.585,4.266
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-24T16:00:00,96404.000000,2024-11-24T21:00:00,96974.890000,0.004722,6,time_stop,-3.530,5.897
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-25T01:00:00,97205.230000,2024-11-25T06:00:00,98082.860000,0.007829,6,time_stop,-1.835,2.238
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-25T19:00:00,94669.480000,2024-11-25T21:00:00,93747.800000,-0.010936,3,sl_atr,-1.491,2.300
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-11-25T23:00:00,93010.010000,2024-11-26T04:00:00,94309.520000,0.012772,6,time_stop,-2.885,1.997
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-11-27T17:00:00,96247.240000,2024-11-27T22:00:00,96047.470000,0.000876,6,time_stop,4.740,-1.371
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-11-28T01:00:00,96273.950000,2024-11-28T06:00:00,95479.070000,0.007056,6,time_stop,5.339,-1.371
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-01T08:00:00,97048.010000,2024-12-01T13:00:00,97071.930000,-0.000954,6,time_stop,-2.245,1.335
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-02T03:00:00,96483.750000,2024-12-02T08:00:00,95053.660000,-0.016022,6,sl_atr,-1.242,2.400
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-02T11:00:00,95128.680000,2024-12-02T15:00:00,97048.000000,0.018976,5,tp_atr,-3.413,1.642
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-03T08:00:00,95528.000000,2024-12-03T10:00:00,94697.900000,-0.009890,3,sl_atr,-2.359,1.652
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-03T12:00:00,94813.580000,2024-12-03T13:00:00,93715.980000,-0.012776,2,sl_atr,-3.696,1.494
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2024-12-05T15:00:00,101292.010000,2024-12-05T19:00:00,99028.000000,-0.023551,5,sl_atr,-1.388,3.030
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-15T09:00:00,102264.340000,2024-12-15T12:00:00,102946.540000,-0.007871,4,sl_atr,1.214,-1.621
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-15T13:00:00,102784.650000,2024-12-15T18:00:00,103204.000000,-0.005280,6,time_stop,1.381,-1.469
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-17T00:00:00,105856.510000,2024-12-17T03:00:00,106866.490000,-0.010741,4,sl_atr,1.681,-1.628
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-17T07:00:00,106805.750000,2024-12-17T12:00:00,107136.010000,-0.004292,6,time_stop,1.997,-1.372
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-21T08:00:00,98650.000000,2024-12-21T13:00:00,97344.540000,0.012033,6,time_stop,1.382,-9.428
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2024-12-28T20:00:00,95083.050000,2024-12-29T01:00:00,94857.650000,0.001171,6,time_stop,1.287,-3.041
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-03T17:00:00,98026.000000,2025-01-03T19:00:00,98592.010000,-0.006974,3,sl_atr,1.512,-6.856
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-03T21:00:00,98272.700000,2025-01-04T02:00:00,98304.510000,-0.001524,6,time_stop,1.874,-3.873
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-04T05:00:00,98126.210000,2025-01-04T10:00:00,97789.320000,0.002233,6,time_stop,1.901,-1.269
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-04T20:00:00,98599.020000,2025-01-05T01:00:00,98123.530000,0.003622,6,time_stop,1.806,-3.438
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-10T03:00:00,93696.130000,2025-01-10T08:00:00,94680.010000,-0.011701,6,sl_atr,1.941,-1.530
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-13T19:00:00,92312.180000,2025-01-13T20:00:00,93575.530000,-0.014886,2,sl_atr,1.550,-1.286
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-13T23:00:00,94536.100000,2025-01-14T04:00:00,95119.190000,-0.007368,6,time_stop,3.899,-1.359
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-16T00:00:00,99869.260000,2025-01-16T05:00:00,99382.110000,0.003678,6,time_stop,4.585,-2.047
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-01-18T09:00:00,103159.290000,2025-01-18T14:00:00,103993.030000,0.006882,6,time_stop,-2.045,1.348
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-27T12:00:00,100619.680000,2025-01-27T14:00:00,101920.890000,-0.014132,3,sl_atr,1.832,-1.443
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-27T20:00:00,101386.500000,2025-01-28T01:00:00,101382.670000,-0.001162,6,time_stop,2.144,-2.190
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-28T08:00:00,102851.230000,2025-01-28T13:00:00,102597.360000,0.001268,6,time_stop,4.290,-1.291
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-01-31T00:00:00,104898.490000,2025-01-31T05:00:00,104319.870000,0.004316,6,time_stop,1.983,-1.966
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-09T08:00:00,97086.000000,2025-02-09T11:00:00,96554.010000,-0.006680,4,sl_atr,-3.023,1.951
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-09T12:00:00,96535.260000,2025-02-09T13:00:00,95877.920000,-0.008009,2,sl_atr,-4.577,1.768
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-02-15T00:00:00,97470.880000,2025-02-15T05:00:00,97611.170000,-0.002639,6,time_stop,2.086,-1.356
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-17T07:00:00,96068.220000,2025-02-17T12:00:00,96457.760000,0.002855,6,time_stop,-3.963,1.267
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-17T13:00:00,96411.950000,2025-02-17T15:00:00,95659.460000,-0.009005,3,sl_atr,-3.247,1.213
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-18T07:00:00,95456.930000,2025-02-18T12:00:00,96194.000000,0.006521,6,time_stop,-1.398,1.947
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-18T16:00:00,94639.980000,2025-02-18T18:00:00,93924.030000,-0.008765,3,sl_atr,-1.708,1.689
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-18T20:00:00,94196.020000,2025-02-18T23:00:00,95671.740000,0.014466,4,tp_atr,-3.079,1.579
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-02-20T00:00:00,96853.980000,2025-02-20T05:00:00,96909.990000,-0.001778,6,time_stop,2.473,-1.221
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-02-21T01:00:00,98312.000000,2025-02-21T06:00:00,98409.990000,-0.002197,6,time_stop,3.205,-2.345
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-25T00:00:00,91857.290000,2025-02-25T05:00:00,92070.340000,0.001119,6,time_stop,-4.803,2.024
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-26T16:00:00,86805.990000,2025-02-26T18:00:00,84258.940000,-0.030542,3,sl_atr,-2.494,1.982
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-26T20:00:00,84385.890000,2025-02-27T01:00:00,84763.250000,0.003272,6,time_stop,-3.683,1.757
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-02-27T04:00:00,85161.930000,2025-02-27T09:00:00,86169.810000,0.010635,6,time_stop,-3.596,1.281
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-01T04:00:00,86190.010000,2025-03-01T09:00:00,85380.000000,0.008198,6,time_stop,1.617,-1.357
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-01T11:00:00,84632.790000,2025-03-01T16:00:00,85274.820000,-0.008786,6,time_stop,4.489,-2.306
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-07T15:00:00,88457.990000,2025-03-07T20:00:00,86987.720000,0.015421,6,time_stop,1.970,-1.447
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-09T16:00:00,82496.010000,2025-03-09T21:00:00,81845.110000,-0.009090,6,time_stop,-5.636,2.451
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-14T16:00:00,84787.370000,2025-03-14T21:00:00,84205.790000,0.005659,6,time_stop,1.741,-1.597
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-21T12:00:00,83467.980000,2025-03-21T17:00:00,84024.110000,0.005463,6,time_stop,-3.933,1.214
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-23T11:00:00,84679.990000,2025-03-23T13:00:00,85093.590000,-0.006084,3,sl_atr,2.131,-1.426
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-03-23T15:00:00,85189.410000,2025-03-23T20:00:00,85102.620000,-0.000181,6,time_stop,3.908,-1.323
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-27T12:00:00,86761.050000,2025-03-27T17:00:00,86913.050000,0.000552,6,time_stop,-1.406,1.555
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-28T16:00:00,83794.730000,2025-03-28T21:00:00,84052.290000,0.001874,6,time_stop,-6.596,2.735
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-29T03:00:00,84166.300000,2025-03-29T07:00:00,83731.820000,-0.006362,5,sl_atr,-6.624,1.219
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-29T08:00:00,83934.950000,2025-03-29T10:00:00,82927.810000,-0.013199,3,sl_atr,-3.015,1.820
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-03-29T12:00:00,82462.700000,2025-03-29T17:00:00,82332.630000,-0.002777,6,time_stop,-3.157,1.639
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-03T00:00:00,83227.550000,2025-04-03T05:00:00,83343.750000,0.000196,6,time_stop,-1.901,1.623
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-03T16:00:00,81830.560000,2025-04-03T21:00:00,82717.540000,0.009639,6,time_stop,-4.738,1.501
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-05T23:00:00,83537.990000,2025-04-06T04:00:00,83499.990000,-0.000745,6,time_stop,2.089,-1.300
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-09T00:00:00,76522.070000,2025-04-09T03:00:00,75073.330000,-0.020132,4,sl_atr,-2.792,1.951
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-09T04:00:00,76416.340000,2025-04-09T09:00:00,77478.260000,0.012697,6,time_stop,-2.531,1.886
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-13T13:00:00,83599.130000,2025-04-13T18:00:00,84730.000000,0.012327,6,time_stop,-1.598,1.252
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-13T20:00:00,83499.990000,2025-04-14T01:00:00,84228.000000,0.007519,6,time_stop,-1.424,1.453
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-15T03:00:00,85379.960000,2025-04-15T08:00:00,85850.000000,-0.006705,6,time_stop,1.322,-1.738
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-19T17:00:00,85239.920000,2025-04-19T22:00:00,85259.860000,-0.001434,6,time_stop,1.354,-2.590
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-22T16:00:00,90673.100000,2025-04-22T17:00:00,91396.140000,-0.009174,2,sl_atr,5.388,-2.680
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-22T20:00:00,91111.720000,2025-04-22T21:00:00,93039.990000,-0.022364,2,sl_atr,5.981,-2.259
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-04-28T23:00:00,95011.180000,2025-04-29T04:00:00,94353.320000,0.005724,6,time_stop,1.729,-1.398
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-04-30T08:00:00,94718.180000,2025-04-30T13:00:00,93032.580000,-0.018996,6,sl_atr,-1.476,1.597
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-05-20T17:00:00,106200.310000,2025-05-20T19:00:00,107026.470000,-0.008979,3,sl_atr,1.347,-1.547
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-05-20T21:00:00,106619.000000,2025-05-21T02:00:00,106859.040000,-0.003451,6,time_stop,1.387,-1.425
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-05-25T19:00:00,107717.010000,2025-05-25T22:00:00,109166.000000,-0.014652,4,sl_atr,1.383,-1.611
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-05-25T23:00:00,109004.190000,2025-05-26T04:00:00,109541.300000,-0.006127,6,time_stop,3.208,-1.535
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-05-31T00:00:00,103957.330000,2025-05-31T02:00:00,103189.830000,-0.008583,3,sl_atr,-2.606,1.611
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-05-31T04:00:00,103812.000000,2025-05-31T09:00:00,103538.010000,-0.003839,6,time_stop,-2.618,1.562
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-01T04:00:00,104633.160000,2025-06-01T09:00:00,103934.340000,0.005479,6,time_stop,1.577,-2.147
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-02T01:00:00,105388.590000,2025-06-02T06:00:00,105162.380000,0.000946,6,time_stop,1.961,-1.901
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-02T07:00:00,105387.670000,2025-06-02T10:00:00,104370.850000,0.008448,4,tp_atr,2.044,-1.655
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-06-10T07:00:00,109205.140000,2025-06-10T12:00:00,109697.760000,0.003311,6,time_stop,-1.351,1.562
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-06-10T15:00:00,109015.420000,2025-06-10T20:00:00,109960.000000,0.007465,6,time_stop,-1.577,1.934
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-13T07:00:00,104895.000000,2025-06-13T12:00:00,104852.290000,-0.000793,6,time_stop,1.384,-1.998
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-13T15:00:00,105436.870000,2025-06-13T20:00:00,105424.000000,-0.001078,6,time_stop,2.282,-1.369
vpvr_funding_reset_window_1h_20260715,BTCUSDT,short,2025-06-15T01:00:00,105421.030000,2025-06-15T05:00:00,106073.940000,-0.007393,5,sl_atr,1.287,-2.077
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-06-15T20:00:00,104729.530000,2025-06-15T23:00:00,105594.010000,0.007054,4,tp_atr,-1.930,1.787
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-06-17T09:00:00,106160.570000,2025-06-17T12:00:00,105507.000000,-0.007356,4,sl_atr,-1.219,1.314
vpvr_funding_reset_window_1h_20260715,BTCUSDT,long,2025-06-17T13:00:00,105349.270000,2025-06-17T15:00:00,104241.630000,-0.011714,3,sl_atr,-2.734,1.204
