strategy_key,status,graveyard_family,path,entry_files,uses_shared,cost_model,gate_logic,feature_category,feature_stems,n_defs
vpvr_funding_delta_1h_asym_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_asym_20260711,,False,none_visible,none,other,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,signal,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,risk/sizing,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,execution,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,cost,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,evaluation,,0
vpvr_funding_delta_1h_mtf_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_mtf_20260711,,False,none_visible,none,other,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,signal,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,risk/sizing,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,execution,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,cost,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,evaluation,,0
vpvr_funding_delta_1h_pair_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_pair_20260711,,False,none_visible,none,other,,0
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,signal,vpvr_funding_hvn_lvn_backtest,13
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,risk/sizing,,13
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,execution,vpvr_funding_hvn_lvn_backtest,13
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,cost,,13
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,evaluation,vpvr_funding_hvn_lvn_backtest,13
vpvr_funding_hvn_lvn_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_20260718/vpvr_funding_hvn_lvn_backtest.py,False,none_visible,none,other,vpvr_funding_hvn_lvn_backtest,13
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,signal,framework_adapter_backtrader;vpvr_funding_hvn_lvn_confluence_backtest,21
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,risk/sizing,,21
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,execution,vpvr_funding_hvn_lvn_confluence_backtest,21
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,cost,,21
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,evaluation,framework_adapter_backtrader;vpvr_funding_hvn_lvn_confluence_backtest,21
vpvr_funding_hvn_lvn_confluence_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_hvn_lvn_confluence_20260718/vpvr_funding_hvn_lvn_confluence_backtest.py,False,none_visible,none,other,framework_adapter_backtrader;vpvr_funding_hvn_lvn_confluence_backtest,21
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,signal,data_loader;strategy;test_indicators,27
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,risk/sizing,,27
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,execution,strategy,27
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,cost,,27
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,evaluation,,27
vpvr_funding_regime_15m_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_regime_15m_20260711/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_vectorbt;run_backtest;strategy;test_indicators,27
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,signal,data_loader;strategy;test_v3_basic,30
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,risk/sizing,,30
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,execution,strategy;test_v3_basic,30
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,cost,,30
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,evaluation,,30
vpvr_funding_reset_window_1h_20260715,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715,strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_reset_window_1h_20260715/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;framework_adapter_vectorbt;run_backtest;strategy;test_v3_basic,30
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,signal,data_loader;strategy;test_strategy,37
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,risk/sizing,,37
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,execution,strategy,37
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,cost,strategy;test_strategy,37
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,evaluation,framework_adapter_freqtrade;framework_adapter_vectorbt,37
vpvr_funding_term_curve_1h_20260714,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714,strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_term_curve_1h_20260714/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;framework_adapter_vectorbt;run_backtest;strategy;test_strategy,37
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,signal,,6
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,risk/sizing,,6
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,execution,,6
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,cost,,6
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,evaluation,framework_adapter_vectorbt,6
cointegration_pairs_vpvr_poc_4h_20260714,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/cointegration_pairs_vpvr_poc_4h_20260714,,False,none_visible,none,other,framework_adapter_vectorbt,6
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,signal,framework_adapter_freqtrade;strategy;test_v3_pair_zscore,46
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,risk/sizing,framework_adapter_freqtrade,46
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,execution,strategy;test_v3_pair_zscore,46
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,cost,strategy,46
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;run_optimize_cpcv;strategy;test_v3_pair_zscore,46
vpvr_xs_pairs_4h_zscore_vpvr_20260710,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/run_optimize_cpcv.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_4h_zscore_vpvr_20260710/strategy.py,True,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;run_optimize_cpcv;strategy;test_v3_pair_zscore;walk_forward,46
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,signal,cpcv_optimize;strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,risk/sizing,,61
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,cost,,61
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,evaluation,cpcv_optimize;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,61
vpvr_xs_pairs_btc_sol_4h_20260712,GRAVEYARD,vpvr_xs_pairs_4h,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712,strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/run_backtest.py;strategies/_graveyard/vpvr_xs_pairs_4h/vpvr_xs_pairs_btc_sol_4h_20260712/strategy.py,False,none_visible,manual,other,build_deliverables;cpcv_optimize;data_loader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,signal,data_loader;strategy;test_v3_pair_zscore,60
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,risk/sizing,,60
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,60
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,cost,,60
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,60
vpvr_xs_pairs_30m_funding_filter_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_20260712/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,60
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,signal,data_loader;framework_adapter_backtrader;strategy,44
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,risk/sizing,,44
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,execution,strategy,44
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,cost,,44
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;walk_forward,44
