variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,exit_reason
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-11T08:00:00+00:00,82096.6,1557.93,2025-04-11T12:00:00+00:00,82486.7,1564.79,-0.0011484406064555578,2,1.8193741774643533,1.7769894822749308,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-11T16:00:00+00:00,83809.5,1564.84,2025-04-12T12:00:00+00:00,84974.1,1655.1,0.042984219002221734,6,1.9771711115322763,1.0980475743892453,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-21T16:00:00+00:00,87369.1,1572.86,2025-04-21T20:00:00+00:00,87466.0,1578.64,0.0017657466114119565,2,2.814269550343517,2.632828565736858,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-04-22T00:00:00+00:00,88111.0,1578.21,2025-04-22T04:00:00+00:00,88434.9,1618.6,0.021116239941688344,2,2.872364514238771,1.7970642554719936,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-05-07T12:00:00+00:00,96889.0,1816.73,2025-05-07T16:00:00+00:00,96124.6,1795.08,-0.004827575243305215,2,2.0020678505113674,2.6016740461545016,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2025-05-07T20:00:00+00:00,96988.4,1810.14,2025-05-08T00:00:00+00:00,99097.9,1900.5,0.027368767097584314,2,2.610975652064334,-0.9906599759566586,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-08T04:00:00+00:00,99212.0,1927.8,2025-05-08T08:00:00+00:00,99369.8,1956.65,-0.014174711954184937,2,-2.6000315868414092,-3.9150086908512782,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-08T12:00:00+00:00,100730.8,2050.56,2025-05-08T16:00:00+00:00,101254.2,2117.59,-0.028292603966721817,2,-6.023450799386635,-6.272593713712032,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-08T20:00:00+00:00,103228.1,2206.54,2025-05-09T00:00:00+00:00,102419.5,2204.56,-0.007735805982176913,2,-5.957707923482249,-5.213493656387678,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-09T04:00:00+00:00,103597.4,2363.81,2025-05-09T08:00:00+00:00,102914.5,2350.76,-0.001871115991094662,2,-5.964254466751846,-5.023631101817415,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-09T12:00:00+00:00,102852.9,2300.55,2025-05-09T16:00:00+00:00,103145.5,2330.69,-0.011056375355010672,2,-3.9625434200839194,-3.8247003803705915,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-09T20:00:00+00:00,102941.9,2344.3,2025-05-10T00:00:00+00:00,103179.4,2338.81,0.0038489770871005476,2,-3.658196144418211,-3.293718126099312,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-10T04:00:00+00:00,103721.7,2399.17,2025-05-10T08:00:00+00:00,103374.6,2383.75,0.002280767763037451,2,-3.4234270438663184,-3.135807041972436,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-10T12:00:00+00:00,103102.6,2432.38,2025-05-10T16:00:00+00:00,103148.6,2498.35,-0.02747542710394266,2,-3.2936342102793676,-3.449025669558603,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-10T20:00:00+00:00,104788.8,2581.91,2025-05-11T00:00:00+00:00,103947.8,2536.31,0.008835676868741227,2,-3.4310825653899646,-3.0703126765986095,regime_break
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-11T04:00:00+00:00,103327.9,2472.61,2025-05-11T08:00:00+00:00,104613.7,2529.36,-0.011307576039922695,2,-2.6499386294682385,-2.6474255500078367,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-11T12:00:00+00:00,104083.0,2461.22,2025-05-11T16:00:00+00:00,104373.8,2506.99,-0.016602544338280543,2,-2.259616978370051,-2.3526765147501103,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-11T20:00:00+00:00,104072.7,2513.48,2025-05-12T00:00:00+00:00,104064.0,2519.01,-0.003083732271787131,2,-2.3178627895122217,-2.2499368277131393,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-12T04:00:00+00:00,104426.2,2553.44,2025-05-12T16:00:00+00:00,101812.8,2459.29,0.011045541302117013,4,-2.270306759762328,-1.9105435687859784,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-12T20:00:00+00:00,102739.3,2494.16,2025-05-13T00:00:00+00:00,101681.3,2424.07,0.017003736075092337,2,-1.8994223584218497,-1.6620400591682136,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-13T12:00:00+00:00,103633.1,2564.89,2025-05-13T16:00:00+00:00,104744.7,2690.02,-0.03885941520930589,2,-1.8756136210345515,-2.153554148083766,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-13T20:00:00+00:00,104082.0,2678.59,2025-05-14T00:00:00+00:00,103549.2,2645.78,0.006329940984066496,2,-2.09436143162736,-1.9586874482341328,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-14T04:00:00+00:00,103662.2,2639.14,2025-05-15T00:00:00+00:00,102706.1,2573.77,0.01474620548515273,6,-1.864036939286263,-1.4933160799222693,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-05-29T00:00:00+00:00,107996.4,2762.05,2025-05-29T04:00:00+00:00,107839.4,2730.0,0.009349947988141727,2,-2.428657358040878,-2.0500445129542744,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-04T12:00:00+00:00,105254.7,2666.91,2025-06-04T16:00:00+00:00,104870.4,2622.36,0.012253582324410562,2,-2.0934416537692657,-1.5125392980916006,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-10T08:00:00+00:00,109498.1,2772.99,2025-06-10T12:00:00+00:00,108975.3,2731.83,0.009268671642285753,2,-1.9421144029162065,-1.4444870711452735,confluence_lost
A,BTCUSDT/ETHUSDT,long_a_short_b,2025-06-10T16:00:00+00:00,109460.0,2772.87,2025-06-10T20:00:00+00:00,110235.4,2815.74,-0.00917664938651872,2,-1.8962458414715906,-2.217220192797319,confluence_lost
