pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-26T09:34:00,2022-12-26T10:28:00,-2.7791137112921493,-0.05303655005551275,,1,0.002273675303345236,55,z_mean_revert,1220.72,11.35,1220.17,11.31
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-26T10:56:00,2022-12-26T11:05:00,-2.97636673610669,-0.3906568283854355,,1,0.002289695992984476,10,z_mean_revert,1219.7,11.35,1219.17,11.31
ETHUSDT/SOLUSDT,long_a_short_b,2022-12-28T14:43:00,2022-12-28T15:01:00,-3.2318824693675428,-3.720917015353894,,1,-0.005780690129382071,19,regime_break,1204.46,10.23,1207.88,10.31
ETHUSDT/SOLUSDT,short_a_long_b,2023-01-02T00:13:00,2023-01-02T00:16:00,2.609665253581374,3.123064728799607,,-1,-0.0018237228204201809,4,regime_break,1199.51,9.93,1199.53,9.92
ETHUSDT/SOLUSDT,short_a_long_b,2023-01-23T06:02:00,2023-01-23T06:24:00,3.2535222979491127,0.3240264878040997,,-1,0.0065228558985263255,23,z_mean_revert,1631.38,24.4,1635.48,24.64
ETHUSDT/SOLUSDT,long_a_short_b,2023-02-01T19:01:00,2023-02-01T19:40:00,-2.8283560232164877,-3.381860006716342,,1,-0.00796070192503171,40,regime_break,1585.67,23.48,1593.9,23.77
ETHUSDT/SOLUSDT,long_a_short_b,2023-02-11T12:14:00,2023-02-11T12:17:00,-2.5100797944188282,-3.262012516556013,,1,-0.0015039579715903965,4,regime_break,1521.86,20.37,1523.03,20.4
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:15:00,2023-03-07T01:19:00,-2.84861171783712,-3.0688969454861548,,1,-0.0015256339749464046,5,regime_break,1571.04,20.79,1569.9,20.79
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:20:00,2023-03-07T01:21:00,-3.128912932273021,-4.303624394973758,,1,-0.0033279865460792194,2,regime_break,1570.26,20.8,1570.82,20.86
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:22:00,2023-03-07T01:23:00,-4.79435244167615,-4.199960137798646,,1,3.4840037019834963e-05,2,regime_break,1573.81,20.93,1573.62,20.91
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:24:00,2023-03-07T01:25:00,-3.882691354062834,-3.986115737658637,,1,-0.0013631643802854746,2,regime_break,1572.68,20.89,1573.3,20.91
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:26:00,2023-03-07T01:28:00,-3.656677830786821,-3.142827710733873,,1,5.1045621911961054e-05,3,regime_break,1572.52,20.89,1571.6,20.86
ETHUSDT/SOLUSDT,long_a_short_b,2023-03-07T01:29:00,2023-03-07T01:57:00,-3.1144555315318234,-0.48423965813178876,,1,0.004886931150613916,29,z_mean_revert,1571.41,20.86,1574.32,20.78
ETHUSDT/SOLUSDT,short_a_long_b,2023-04-11T12:27:00,2023-04-11T12:56:00,2.608642272367933,0.35331041007806974,,-1,0.00649261991683261,30,z_mean_revert,1914.08,22.13,1915.69,22.31
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-03T06:49:00,2023-05-03T06:51:00,-2.6307302615402612,-3.0129927338755973,,1,-0.0011853587567037575,3,regime_break,1866.12,21.96,1868.8,22.0
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-03T06:52:00,2023-05-03T10:51:00,-2.6422204000100655,1.6794050200047614,,1,0.012435024079060298,240,max_holding,1869.41,22.0,1867.81,21.69
ETHUSDT/SOLUSDT,short_a_long_b,2023-05-14T10:43:00,2023-05-14T11:11:00,2.7959436915817855,3.129501122201311,,-1,-0.0014592989929559145,29,regime_break,1802.21,21.0,1802.54,20.99
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-20T11:28:00,2023-05-20T11:34:00,-3.0134078624959715,-0.14661267415462664,,1,0.0009470504641088347,7,z_mean_revert,1814.19,20.25,1812.88,20.2
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-21T20:18:00,2023-05-21T20:19:00,-2.707665145461943,-3.047509861652494,,1,-0.0012992511233148366,2,regime_break,1809.87,20.03,1809.87,20.04
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-21T20:20:00,2023-05-21T20:21:00,-2.977362497434274,-3.3617953395077804,,1,-0.0014039819116925304,2,regime_break,1809.87,20.04,1809.68,20.05
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-21T20:22:00,2023-05-21T20:23:00,-3.004721382939526,-3.4941797987430996,,1,-0.001582467693492661,2,regime_break,1809.44,20.04,1809.83,20.06
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-21T20:24:00,2023-05-22T00:05:00,-3.0379483166894032,0.4928033684236948,,1,0.01678530088975352,222,z_mean_revert,1809.86,20.05,1805.58,19.65
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-22T19:01:00,2023-05-22T19:27:00,-2.6075266366928926,-0.49101901416746035,,1,0.001063902539728679,27,z_mean_revert,1819.05,19.74,1815.99,19.67
ETHUSDT/SOLUSDT,long_a_short_b,2023-05-23T10:43:00,2023-05-23T11:48:00,-2.6609914211216674,-3.1807645353755407,,1,-0.003068357825610412,66,regime_break,1854.85,19.87,1855.31,19.92
ETHUSDT/SOLUSDT,short_a_long_b,2023-05-28T14:58:00,2023-05-28T16:25:00,2.537573883784205,0.34999410184132035,,-1,0.0017619638072074125,88,z_mean_revert,1839.49,20.43,1841.08,20.5
ETHUSDT/SOLUSDT,short_a_long_b,2023-05-30T14:36:00,2023-05-30T15:07:00,2.62386272178998,3.1939649793372413,,-1,-0.0036324648942620322,32,regime_break,1904.94,21.09,1900.4,20.98
