symbol,tf,er,fast,slow,lb,t,ann_ret,n_bars,n_rt
ETH,4h,15,2,20,1,1.934574901486384,0.00011569216713902541,14590,930
ETH,4h,15,2,20,3,2.4218317246543517,0.00016096662276132712,14590,543
ETH,4h,15,2,20,5,3.0522112402851174,0.00021837787680523135,14590,426
ETH,4h,15,2,20,10,2.1968184685489893,0.00014084862075636195,14590,312
ETH,4h,15,2,30,1,1.8505397216161081,0.0001078748503324789,14590,882
ETH,4h,15,2,30,3,2.506150267947912,0.00016853886145140606,14590,509
ETH,4h,15,2,30,5,2.7429502461682964,0.00018994806216920956,14590,411
ETH,4h,15,2,30,10,1.9444327961884469,0.0001175429498680991,14590,304
ETH,4h,15,2,50,1,1.5311363459601133,7.888849305781598e-05,14590,849
ETH,4h,15,2,50,3,2.5409086090440582,0.00017157291440050848,14590,494
ETH,4h,15,2,50,5,2.9750053474694087,0.0002108720621218918,14590,399
ETH,4h,15,2,50,10,1.7437313862836412,9.876468980518638e-05,14590,292
ETH,4h,15,3,20,1,1.8616250985603042,0.00010921383935325046,14590,704
ETH,4h,15,3,20,3,2.681333586817564,0.00018530176664599551,14590,416
ETH,4h,15,3,20,5,2.5000264700087174,0.00016826677790637845,14590,336
ETH,4h,15,3,20,10,2.0432024754346543,0.00012712634853961902,14590,249
ETH,4h,15,3,30,1,2.08243752005978,0.0001292178455825077,14590,630
ETH,4h,15,3,30,3,2.6392389052526455,0.00018166950347553446,14590,389
ETH,4h,15,3,30,5,2.5535702817534784,0.00017371880858063626,14590,310
ETH,4h,15,3,30,10,2.2736709517694313,0.00014837036648129853,14590,229
ETH,4h,15,3,50,1,1.913636692859215,0.00011380545210948334,14590,604
ETH,4h,15,3,50,3,2.6775312900198966,0.0001835665035849754,14590,359
ETH,4h,15,3,50,5,2.630020320074652,0.0001804246645347174,14590,294
ETH,4h,15,3,50,10,2.4304055145257926,0.00016298217160470863,14590,220
ETH,4h,20,2,20,1,1.843266578550341,0.0001076007882176988,14590,823
ETH,4h,20,2,20,3,2.158704668091137,0.00013687031585485343,14590,484
ETH,4h,20,2,20,5,2.552866829278463,0.0001731530972808315,14590,387
ETH,4h,20,2,20,10,1.745556701810101,9.931524761075394e-05,14590,283
ETH,4h,20,2,30,1,1.5340845890736885,7.928533885559474e-05,14590,778
ETH,4h,20,2,30,3,2.1343251785435475,0.00013447336237271124,14590,459
ETH,4h,20,2,30,5,2.492950616658348,0.00016827096264071528,14590,369
ETH,4h,20,2,30,10,1.6025715467392323,8.600100865341354e-05,14590,268
ETH,4h,20,2,50,1,1.3308252144198889,6.0665329267184376e-05,14590,753
ETH,4h,20,2,50,3,2.344305749469949,0.00015421337886478703,14590,454
ETH,4h,20,2,50,5,2.353966523866079,0.000155456454164149,14590,360
ETH,4h,20,2,50,10,1.8904371391010428,0.00011294469205136437,14590,244
ETH,4h,20,3,20,1,2.05214140368874,0.00012660300313283024,14590,623
ETH,4h,20,3,20,3,2.3859521577207077,0.0001580783413064335,14590,386
ETH,4h,20,3,20,5,2.724919472475043,0.0001904026320118657,14590,301
ETH,4h,20,3,20,10,2.3019174616863376,0.00015130680942343488,14590,223
ETH,4h,20,3,30,1,2.39435010080612,0.0001576002288963263,14590,566
ETH,4h,20,3,30,3,2.7117518891445713,0.00018684523488587956,14590,358
ETH,4h,20,3,30,5,2.241415654943173,0.0001448598298723347,14590,290
ETH,4h,20,3,30,10,2.623116278059721,0.0001813166607465,14590,197
ETH,4h,20,3,50,1,2.2893085514642,0.0001475741489771476,14590,533
ETH,4h,20,3,50,3,3.04165456995393,0.00021694573495145697,14590,323
ETH,4h,20,3,50,5,2.094516328928831,0.00013099080162226606,14590,271
ETH,4h,20,3,50,10,2.3584493275326155,0.0001560268870448578,14590,190
ETH,1d,5,2,20,1,1.5402024192315062,0.0004904964235812326,2431,250
ETH,1d,5,2,20,3,2.7883735956659135,0.0012376414050820905,2431,141
ETH,1d,5,2,20,5,2.7457200976512173,0.0012129007651136003,2431,110
ETH,1d,5,2,20,10,2.487457146770411,0.0010781001353858954,2431,68
ETH,1d,5,2,30,1,1.624770960895977,0.0005400069335712576,2431,242
ETH,1d,5,2,30,3,2.8595295451436886,0.0012791665686258114,2431,138
ETH,1d,5,2,30,5,2.828327909093994,0.0012602712750138245,2431,108
ETH,1d,5,2,30,10,2.6198377871878997,0.0011576207377783643,2431,66
ETH,1d,5,2,50,1,1.6728385188926609,0.0005678412635956587,2431,227
ETH,1d,5,2,50,3,2.8238724028413107,0.0012553913918287307,2431,137
ETH,1d,5,2,50,5,2.7903264549152595,0.0012364582308515004,2431,109
ETH,1d,5,2,50,10,2.55825710564627,0.0011210525741460753,2431,66
ETH,1d,5,3,20,1,2.4913805815727086,0.0010466102825070767,2431,145
ETH,1d,5,3,20,3,3.1207447632478997,0.0014249411731639405,2431,90
ETH,1d,5,3,20,5,2.301947486078697,0.000946658899970032,2431,76
ETH,1d,5,3,20,10,3.054245568255105,0.0014172002482943924,2431,45
ETH,1d,5,3,30,1,2.6792735427428322,0.0011594161139765191,2431,136
ETH,1d,5,3,30,3,3.085091702304777,0.0014069512448831034,2431,87
ETH,1d,5,3,30,5,2.444142951962252,0.001031113726956745,2431,73
ETH,1d,5,3,30,10,2.9819862999990354,0.0013712635788554195,2431,46
ETH,1d,5,3,50,1,2.71968448154824,0.0011870329624485976,2431,138
ETH,1d,5,3,50,3,3.215903240897386,0.0014793025795900583,2431,87
ETH,1d,5,3,50,5,2.2330284822058015,0.0008991584497930472,2431,74
ETH,1d,5,3,50,10,3.06472072544333,0.0014251212701696936,2431,47
ETH,1d,10,2,20,1,2.2345370798354756,0.0008845693910737307,2431,168
ETH,1d,10,2,20,3,3.052281653739363,0.0013862929922996425,2431,94
ETH,1d,10,2,20,5,2.9776342893333827,0.0013320408527230931,2431,70
ETH,1d,10,2,20,10,2.54726758149898,0.0010955917571955354,2431,48
ETH,1d,10,2,30,1,2.50517945697751,0.0010379213727471637,2431,158
ETH,1d,10,2,30,3,3.1744247231798486,0.0014557657077312047,2431,88
ETH,1d,10,2,30,5,2.849813895035153,0.0012603092414187334,2431,64
ETH,1d,10,2,30,10,2.5483657601508205,0.001096674109478224,2431,49
ETH,1d,10,2,50,1,2.5123921874424475,0.0010396687538907212,2431,154
ETH,1d,10,2,50,3,3.051673829317333,0.001375107177473911,2431,88
ETH,1d,10,2,50,5,2.631962321672277,0.0011327981566731093,2431,66
ETH,1d,10,2,50,10,2.611147499692515,0.0011384066460164988,2431,48
ETH,1d,10,3,20,1,3.0997290056283773,0.001387767266995077,2431,107
ETH,1d,10,3,20,3,3.1989815315767056,0.001446151266396578,2431,64
ETH,1d,10,3,20,5,2.696795550065983,0.0011696425462512927,2431,55
ETH,1d,10,3,20,10,2.72229351081863,0.001210193054922204,2431,38
ETH,1d,10,3,30,1,3.288677717403135,0.0014781719301375507,2431,98
ETH,1d,10,3,30,3,3.2710418779991057,0.0014963486746020216,2431,54
ETH,1d,10,3,30,5,2.7997113915510523,0.0012322879105561846,2431,49
ETH,1d,10,3,30,10,2.680120046266677,0.0011805855431441525,2431,37
ETH,1d,10,3,50,1,3.2625726848490384,0.0014647723393532708,2431,90
ETH,1d,10,3,50,3,3.089924025189851,0.001381720485344351,2431,57
ETH,1d,10,3,50,5,2.4863988153234255,0.0010402754190625974,2431,52
ETH,1d,10,3,50,10,2.656281748207047,0.0011594835288197824,2431,36
ETH,1d,15,2,20,1,2.323982855350353,0.0009341881860498447,2431,138
ETH,1d,15,2,20,3,2.4126440344673408,0.000999430830114445,2431,83
ETH,1d,15,2,20,5,2.201719414186857,0.0008769892819433522,2431,61
ETH,1d,15,2,20,10,2.3766824565001547,0.0010023521655704304,2431,45
ETH,1d,15,2,30,1,2.511193381588481,0.0010362401910208874,2431,127
ETH,1d,15,2,30,3,2.1805858184347082,0.0008574055265737623,2431,75
ETH,1d,15,2,30,5,2.3467107307989474,0.0009651773257512986,2431,56
ETH,1d,15,2,30,10,2.3857249030395025,0.0010085743127852265,2431,42
ETH,1d,15,2,50,1,2.7608010610481277,0.0011699444544119864,2431,115
ETH,1d,15,2,50,3,2.2997285354828274,0.0009231639543336723,2431,70
ETH,1d,15,2,50,5,2.499375963786979,0.0010549047705050718,2431,52
ETH,1d,15,2,50,10,2.4325284779752656,0.0010344768101913093,2431,40
ETH,1d,15,3,20,1,3.1016455200078514,0.0013710541278140198,2431,94
ETH,1d,15,3,20,3,2.772459432006038,0.0012129973615648826,2431,60
ETH,1d,15,3,20,5,2.615101682277069,0.0011266350285530358,2431,47
ETH,1d,15,3,20,10,2.6544286840610516,0.0011743069267773354,2431,33
ETH,1d,15,3,30,1,3.0419053610946065,0.0013417750387543226,2431,87
ETH,1d,15,3,30,3,2.835430660991835,0.0012393263344276928,2431,53
ETH,1d,15,3,30,5,2.6164016261310232,0.0011235066326842347,2431,42
ETH,1d,15,3,30,10,2.5829570937913737,0.0011257959574006993,2431,36
ETH,1d,15,3,50,1,2.7335022252667653,0.0011696113424528587,2431,91
ETH,1d,15,3,50,3,2.7876426050919196,0.001225261010740164,2431,50
ETH,1d,15,3,50,5,2.492588754239903,0.001046698031389015,2431,40
ETH,1d,15,3,50,10,2.5842285951096344,0.0011207912230157824,2431,32
ETH,1d,20,2,20,1,2.7990300002529236,0.0012097311967400604,2431,126
ETH,1d,20,2,20,3,2.6763995549899198,0.0011514767325555564,2431,71
ETH,1d,20,2,20,5,2.425674651206354,0.0010195493283409185,2431,60
ETH,1d,20,2,20,10,2.7561592249411913,0.001235281542856237,2431,40
ETH,1d,20,2,30,1,3.2832677573137166,0.001464396153804337,2431,101
ETH,1d,20,2,30,3,2.4327543229669453,0.0010047627990279473,2431,67
ETH,1d,20,2,30,5,2.539495891640952,0.0010853942656121607,2431,54
ETH,1d,20,2,30,10,2.6947173637586537,0.0012028054799539944,2431,38
ETH,1d,20,2,50,1,3.028103085888741,0.001316898538414213,2431,99
ETH,1d,20,2,50,3,2.4922672636057572,0.0010304137694709947,2431,61
ETH,1d,20,2,50,5,2.5000024692401124,0.0010643679783417515,2431,47
ETH,1d,20,2,50,10,2.555374770418432,0.001116161132010296,2431,36
ETH,1d,20,3,20,1,3.2248324655002634,0.0014445902731581306,2431,88
ETH,1d,20,3,20,3,2.4625581544817026,0.0010287899942762468,2431,56
ETH,1d,20,3,20,5,2.4323723233087446,0.001015026279954201,2431,49
ETH,1d,20,3,20,10,2.698105345688335,0.0011965965565341463,2431,34
ETH,1d,20,3,30,1,2.8300183147645455,0.001236828528884626,2431,85
ETH,1d,20,3,30,3,2.6814206156467297,0.0011563624332402433,2431,54
ETH,1d,20,3,30,5,2.461494891289502,0.001038378073236812,2431,41
ETH,1d,20,3,30,10,2.55447311122738,0.0011202318744718553,2431,30
ETH,1d,20,3,50,1,2.3420626544934016,0.0009499513967061723,2431,81
ETH,1d,20,3,50,3,2.6728360205926953,0.001151580536955077,2431,47
ETH,1d,20,3,50,5,2.473959361332152,0.001044908709249004,2431,39
ETH,1d,20,3,50,10,2.7282440671746016,0.001218743247248577,2431,27
SOL,1h,5,2,20,1,0.18009567780924757,-3.1550601969909664e-05,51352,5079
SOL,1h,5,2,20,3,0.8655916771696385,-4.389803444082574e-06,51352,2977
SOL,1h,5,2,20,5,1.0122099580234198,1.4935259873283258e-06,51352,2470
SOL,1h,5,2,20,10,1.5821214709161624,2.2904760900166465e-05,51352,1589
SOL,1h,5,2,30,1,0.11252468469956313,-3.421293706817874e-05,51352,4926
SOL,1h,5,2,30,3,0.9525370163163398,-1.0966549252033886e-06,51352,2914
SOL,1h,5,2,30,5,1.1005327249073833,4.830546811884773e-06,51352,2442
SOL,1h,5,2,30,10,1.506888196187454,1.9994557553415504e-05,51352,1581
SOL,1h,5,2,50,1,0.06800694006579057,-3.603963483067574e-05,51352,4826
SOL,1h,5,2,50,3,0.7248217214972423,-9.765899826597035e-06,51352,2889
SOL,1h,5,2,50,5,1.1339343842921286,6.041002358569969e-06,51352,2426
SOL,1h,5,2,50,10,1.6795430632620783,2.66637685915061e-05,51352,1557
SOL,1h,5,3,20,1,1.3065780061639025,1.2333966358690773e-05,51352,3614
SOL,1h,5,3,20,3,1.4174389886847396,1.686419669000294e-05,51352,2204
SOL,1h,5,3,20,5,1.65415330549935,2.58276744005137e-05,51352,1827
SOL,1h,5,3,20,10,2.205586661305505,4.715187407833277e-05,51352,1230
SOL,1h,5,3,30,1,1.3014497613719815,1.2061351489567329e-05,51352,3495
SOL,1h,5,3,30,3,1.4017020473934534,1.619660395735245e-05,51352,2170
SOL,1h,5,3,30,5,1.528678492533845,2.099966299939915e-05,51352,1789
SOL,1h,5,3,30,10,2.2732867708185074,4.980370897911257e-05,51352,1200
SOL,1h,5,3,50,1,1.3082796643411998,1.223911978454062e-05,51352,3347
SOL,1h,5,3,50,3,1.5234409342403574,2.0826265332507532e-05,51352,2123
SOL,1h,5,3,50,5,1.5577301297069146,2.2101683287090168e-05,51352,1770
SOL,1h,5,3,50,10,2.2716130580223752,4.974647385402875e-05,51352,1186
SOL,1h,10,2,20,1,0.758680240677619,-8.256560007469105e-06,51352,3899
SOL,1h,10,2,20,3,1.811521231517538,3.1885877856074885e-05,51352,2188
SOL,1h,10,2,20,5,1.259146619418139,1.0669749930469763e-05,51352,1716
SOL,1h,10,2,20,10,1.7901005799905862,3.098113538380076e-05,51352,1281
SOL,1h,10,2,30,1,0.5964368297961277,-1.446304817276367e-05,51352,3705
SOL,1h,10,2,30,3,1.456851977417496,1.827108737195715e-05,51352,2106
SOL,1h,10,2,30,5,1.0906693396176292,4.157808048743661e-06,51352,1663
SOL,1h,10,2,30,10,1.7671127305909082,3.0073031320076993e-05,51352,1238
SOL,1h,10,2,50,1,0.6031042458915441,-1.4429683976691088e-05,51352,3530
SOL,1h,10,2,50,3,1.4241116451079725,1.6991320002546217e-05,51352,2048
SOL,1h,10,2,50,5,1.2431838496993326,1.0003310457751269e-05,51352,1628
SOL,1h,10,2,50,10,1.9499274934277853,3.7155560317359004e-05,51352,1214
SOL,1h,10,3,20,1,1.2644565791068012,1.0651031366437635e-05,51352,2864
SOL,1h,10,3,20,3,1.9175819116453898,3.595504446818332e-05,51352,1675
SOL,1h,10,3,20,5,1.6842053313404965,2.690295313234614e-05,51352,1361
SOL,1h,10,3,20,10,2.405006479892192,5.4919207715053986e-05,51352,987
SOL,1h,10,3,30,1,1.2979996286170254,1.1903120380241106e-05,51352,2656
SOL,1h,10,3,30,3,1.7254938014434154,2.8516110714971177e-05,51352,1599
SOL,1h,10,3,30,5,1.481087456539071,1.904553242604301e-05,51352,1275
SOL,1h,10,3,30,10,2.4903129856685373,5.823120158354733e-05,51352,968
SOL,1h,10,3,50,1,1.191957821418636,7.67851824834409e-06,51352,2482
SOL,1h,10,3,50,3,1.603767124848305,2.3757359994380778e-05,51352,1533
SOL,1h,10,3,50,5,1.5329654959898074,2.1055337510622607e-05,51352,1231
SOL,1h,10,3,50,10,2.5779563494965667,6.162559069111673e-05,51352,942
SOL,1h,15,2,20,1,0.9657859757335812,-3.6085415755504613e-07,51352,3336
SOL,1h,15,2,20,3,1.9213540252041506,3.611602146547099e-05,51352,1891
SOL,1h,15,2,20,5,1.47799866392527,1.905049096095901e-05,51352,1483
SOL,1h,15,2,20,10,2.5731390217495664,6.157495403225077e-05,51352,1048
SOL,1h,15,2,30,1,0.9659512774144975,-3.7545444198094913e-07,51352,3106
SOL,1h,15,2,30,3,1.9190452363632524,3.602644791023124e-05,51352,1780
SOL,1h,15,2,30,5,1.5526030766771084,2.187507778916853e-05,51352,1411
SOL,1h,15,2,30,10,2.276899905002833,4.998375547038414e-05,51352,1012
SOL,1h,15,2,50,1,0.9563101392035516,-8.71289518977747e-07,51352,2924
SOL,1h,15,2,50,3,1.729367754496501,2.873060578179043e-05,51352,1692
SOL,1h,15,2,50,5,1.737221311384033,2.899860490801487e-05,51352,1352
SOL,1h,15,2,50,10,2.381506519804393,5.404941904019189e-05,51352,980
SOL,1h,15,3,20,1,1.1675013998924268,6.811961978714365e-06,51352,2550
SOL,1h,15,3,20,3,1.8321878535445444,3.262381772217715e-05,51352,1507
SOL,1h,15,3,20,5,1.868605384444171,3.401820979620496e-05,51352,1185
SOL,1h,15,3,20,10,2.2572216915465737,4.916112944663986e-05,51352,852
SOL,1h,15,3,30,1,1.2298261762046891,9.271440964297994e-06,51352,2314
SOL,1h,15,3,30,3,1.6857388338333426,2.690049945996975e-05,51352,1398
SOL,1h,15,3,30,5,1.7813592073321705,3.059454002007911e-05,51352,1084
SOL,1h,15,3,30,10,2.344307222871016,5.259540256874473e-05,51352,804
SOL,1h,15,3,50,1,1.2016107737185289,8.122328774451404e-06,51352,2147
SOL,1h,15,3,50,3,1.6967137739176106,2.729858947669861e-05,51352,1288
SOL,1h,15,3,50,5,1.891592793382933,3.490839255815281e-05,51352,1013
SOL,1h,15,3,50,10,2.36511334844459,5.338793376807871e-05,51352,753
SOL,1h,20,2,20,1,1.4773116295787547,1.9073795440860408e-05,51352,3025
SOL,1h,20,2,20,3,1.6137441551267582,2.4291876728144146e-05,51352,1738
SOL,1h,20,2,20,5,1.8424736332661202,3.3046176497686375e-05,51352,1343
SOL,1h,20,2,20,10,2.3860740688738264,5.4258447563348966e-05,51352,943
SOL,1h,20,2,30,1,1.5305554643284067,2.1088165308214002e-05,51352,2765
SOL,1h,20,2,30,3,1.6164405760303344,2.435126934674514e-05,51352,1599
SOL,1h,20,2,30,5,1.601842557085865,2.372513604487203e-05,51352,1258
SOL,1h,20,2,30,10,2.3036967082876583,5.1061153760967315e-05,51352,881
SOL,1h,20,2,50,1,1.3097062096167755,1.243373303982942e-05,51352,2588
SOL,1h,20,2,50,3,1.5230119581931,2.068595206417001e-05,51352,1539
SOL,1h,20,2,50,5,1.7835003744308628,3.072189128516811e-05,51352,1208
SOL,1h,20,2,50,10,2.1228929888235393,4.395260020051417e-05,51352,838
SOL,1h,20,3,20,1,1.5047936039880676,1.9849608819955122e-05,51352,2369
SOL,1h,20,3,20,3,2.092923677771773,4.2767291370315874e-05,51352,1411
SOL,1h,20,3,20,5,2.0803388393213975,4.228841679831952e-05,51352,1105
SOL,1h,20,3,20,10,2.4178756047981658,5.545060099843013e-05,51352,785
SOL,1h,20,3,30,1,1.2300188075974638,9.193967395848546e-06,51352,2123
SOL,1h,20,3,30,3,1.5078673683775812,1.9936024708178124e-05,51352,1263
SOL,1h,20,3,30,5,1.9178419340040582,3.591745074116304e-05,51352,1000
SOL,1h,20,3,30,10,2.0456424945944223,4.090976115866951e-05,51352,715
SOL,1h,20,3,50,1,1.2145819463146486,8.511827956025897e-06,51352,1979
SOL,1h,20,3,50,3,1.5654696448322858,2.2147381079085093e-05,51352,1187
SOL,1h,20,3,50,5,1.7103010299897412,2.779193053048523e-05,51352,943
SOL,1h,20,3,50,10,2.612488730691994,6.305230359493486e-05,51352,664
SOL,4h,5,2,20,1,1.3365118120153407,5.5616568487959483e-05,12838,1254
SOL,4h,5,2,20,3,1.848400901682932,0.00013434719889438007,12838,757
SOL,4h,5,2,20,5,1.5983586620486836,9.521816798629956e-05,12838,618
SOL,4h,5,2,20,10,2.4417888030320016,0.00022756247215904857,12838,389
SOL,4h,5,2,30,1,1.192160522466954,3.3731261386726885e-05,12838,1228
SOL,4h,5,2,30,3,1.7774817597554478,0.00012331660369491182,12838,751
SOL,4h,5,2,30,5,1.4498152858204667,7.22235459404974e-05,12838,619
SOL,4h,5,2,30,10,2.1783452390215934,0.00018598861943486256,12838,386
SOL,4h,5,2,50,1,1.0674723814592963,1.4112280307232439e-05,12838,1194
SOL,4h,5,2,50,3,1.7153446471168912,0.00011375198312246759,12838,745
SOL,4h,5,2,50,5,1.4655704412945394,7.455755913632345e-05,12838,615
SOL,4h,5,2,50,10,2.2773157017000325,0.00020179593621016956,12838,388
SOL,4h,5,3,20,1,1.6319699210033165,0.00010000587366820746,12838,879
SOL,4h,5,3,20,3,2.41667033451458,0.0002218175571244707,12838,548
SOL,4h,5,3,20,5,2.387992667584937,0.00021886642611734786,12838,451
SOL,4h,5,3,20,10,2.769024644365684,0.00028006415339532076,12838,300
SOL,4h,5,3,30,1,1.7737864193411337,0.00012206253924973431,12838,839
SOL,4h,5,3,30,3,2.397787007853265,0.00021894765312535647,12838,527
SOL,4h,5,3,30,5,2.5296824510379508,0.0002411229021850314,12838,441
SOL,4h,5,3,30,10,2.8107079419474372,0.0002871435142048906,12838,296
SOL,4h,5,3,50,1,1.7281755462448722,0.00011498238593765642,12838,818
SOL,4h,5,3,50,3,2.3839171933673486,0.00021654725189113044,12838,512
SOL,4h,5,3,50,5,2.383692034220925,0.00021802544062965445,12838,439
SOL,4h,5,3,50,10,3.0470403482002224,0.0003250404420127584,12838,290
SOL,4h,10,2,20,1,1.5457827690727346,8.666934176937424e-05,12838,945
SOL,4h,10,2,20,3,2.115174083686664,0.00017547828540420696,12838,566
SOL,4h,10,2,20,5,2.2762318799438006,0.00020075231701621732,12838,441
SOL,4h,10,2,20,10,2.5943727608613996,0.0002498520507039359,12838,329
SOL,4h,10,2,30,1,1.5165368337260647,8.148090891957338e-05,12838,911
SOL,4h,10,2,30,3,2.320212736573934,0.0002073796011068385,12838,541
SOL,4h,10,2,30,5,2.1803411162818995,0.00018575361144956837,12838,433
SOL,4h,10,2,30,10,2.6614746790206945,0.00026040663958282195,12838,311
SOL,4h,10,2,50,1,1.5446166307451612,8.594506406800484e-05,12838,875
SOL,4h,10,2,50,3,2.1765731338250616,0.0001851329473310237,12838,529
SOL,4h,10,2,50,5,2.148924566477692,0.0001808552444935163,12838,417
SOL,4h,10,2,50,10,2.61309600402418,0.00025327525480478563,12838,310
SOL,4h,10,3,20,1,2.2043720759765217,0.00019036895821389344,12838,705
SOL,4h,10,3,20,3,2.6211585126140218,0.00025625878335722163,12838,411
SOL,4h,10,3,20,5,2.5800832132941562,0.00024953868461308204,12838,333
SOL,4h,10,3,20,10,2.5763989699398246,0.0002498255059393273,12838,248
SOL,4h,10,3,30,1,2.0937879807711424,0.00017279618312415757,12838,665
SOL,4h,10,3,30,3,2.8462846555932053,0.00029185770300155234,12838,396
SOL,4h,10,3,30,5,2.4206721238113573,0.00022434973134921599,12838,319
SOL,4h,10,3,30,10,2.2931278403630455,0.00020467760212805608,12838,236
SOL,4h,10,3,50,1,2.1040686922807055,0.00017437108613060914,12838,634
SOL,4h,10,3,50,3,2.8209360476436554,0.00028881036200356647,12838,379
SOL,4h,10,3,50,5,2.418425943196764,0.0002245133350837758,12838,300
SOL,4h,10,3,50,10,2.4667567465421647,0.00023255483221884532,12838,229
SOL,4h,15,2,20,1,2.037778908823371,0.0001634008877062776,12838,794
SOL,4h,15,2,20,3,2.673499239077135,0.0002625605281536547,12838,463
SOL,4h,15,2,20,5,2.7773660831506657,0.0002791937957942192,12838,373
SOL,4h,15,2,20,10,3.26158889136935,0.00035847544152134425,12838,264
SOL,4h,15,2,30,1,2.001037458849409,0.00015761096049793366,12838,753
SOL,4h,15,2,30,3,2.5233944765515997,0.00023939303946574064,12838,450
SOL,4h,15,2,30,5,2.631917165100572,0.00025640627292666807,12838,356
SOL,4h,15,2,30,10,3.1116900410554074,0.0003349649154278378,12838,253
SOL,4h,15,2,50,1,2.1836412011165476,0.00018613702159231416,12838,711
SOL,4h,15,2,50,3,2.4054787066634353,0.0002213156342312228,12838,439
SOL,4h,15,2,50,5,2.272117360944977,0.00020018211355066207,12838,352
SOL,4h,15,2,50,10,2.8818344396813758,0.000298346557300988,12838,251
SOL,4h,15,3,20,1,2.176293927574084,0.00018589252178236038,12838,656
SOL,4h,15,3,20,3,2.791089359443146,0.000284120205205296,12838,374
SOL,4h,15,3,20,5,2.3861442584338888,0.00021891494321568672,12838,303
SOL,4h,15,3,20,10,2.883057557470824,0.0002992397309937722,12838,217
SOL,4h,15,3,30,1,2.3195270108546198,0.00020875071145209922,12838,602
SOL,4h,15,3,30,3,2.639748113009919,0.0002598479539996923,12838,352
SOL,4h,15,3,30,5,2.5511593324749486,0.00024601383462963256,12838,278
SOL,4h,15,3,30,10,2.5534702708237753,0.0002464584802923664,12838,212
SOL,4h,15,3,50,1,2.2975135222461813,0.0002053944726578827,12838,532
SOL,4h,15,3,50,3,2.4169385923428193,0.00022443818466388876,12838,322
SOL,4h,15,3,50,5,2.465084118820784,0.0002324346761219953,12838,266
SOL,4h,15,3,50,10,2.5598255850993286,0.0002474520195903107,12838,192
SOL,4h,20,2,20,1,1.9756705728716093,0.0001537739080890166,12838,726
SOL,4h,20,2,20,3,2.5418969373017117,0.00024386408200127718,12838,433
SOL,4h,20,2,20,5,2.56047118150095,0.00024645357585306726,12838,344
SOL,4h,20,2,20,10,3.233852061402549,0.00035502505709916754,12838,238
SOL,4h,20,2,30,1,2.3622271982284055,0.00021554666086887053,12838,695
SOL,4h,20,2,30,3,2.45008611299945,0.0002295437284338675,12838,405
SOL,4h,20,2,30,5,2.5335803836001514,0.00024260641217765944,12838,330
SOL,4h,20,2,30,10,2.781838287641876,0.00028302004432601,12838,228
SOL,4h,20,2,50,1,2.47886703134542,0.0002343022838215969,12838,647
SOL,4h,20,2,50,3,2.225985069038869,0.00019395760761176106,12838,399
SOL,4h,20,2,50,5,2.1629210247341684,0.00018369368881265835,12838,323
SOL,4h,20,2,50,10,2.813615088110142,0.0002893093469882313,12838,220
SOL,4h,20,3,20,1,2.0536177371565354,0.00016648224475668272,12838,622
SOL,4h,20,3,20,3,2.2164162658524402,0.00019227317558057067,12838,361
SOL,4h,20,3,20,5,2.3275931012620945,0.00020978552596195854,12838,296
SOL,4h,20,3,20,10,3.1000655513290494,0.0003345831214713879,12838,193
SOL,4h,20,3,30,1,2.4632001909776227,0.00023180781489284819,12838,528
SOL,4h,20,3,30,3,2.4999434314583584,0.00023739986187676365,12838,316
SOL,4h,20,3,30,5,2.1605920375477394,0.00018340444032372005,12838,251
SOL,4h,20,3,30,10,2.7802999986516856,0.00028315738880402286,12838,186
SOL,4h,20,3,50,1,2.602364097675196,0.0002537633754025048,12838,470
SOL,4h,20,3,50,3,2.5524259797178197,0.00024596684547928405,12838,283
SOL,4h,20,3,50,5,2.2028240993460724,0.0001902368993567105,12838,236
SOL,4h,20,3,50,10,2.967188529926781,0.00031378478234267426,12838,166
SOL,1d,5,2,20,1,2.727705103201455,0.0016131487864212701,2139,207
SOL,1d,5,2,20,3,3.262029206376855,0.002108071682132673,2139,115
SOL,1d,5,2,20,5,2.2997233860292834,0.0012040576480027987,2139,99
SOL,1d,5,2,20,10,2.841217260288064,0.0017318289564149936,2139,64
SOL,1d,5,2,30,1,2.8584695550101227,0.0017308467908305758,2139,203
SOL,1d,5,2,30,3,3.2110820201884698,0.002060875934704054,2139,113
SOL,1d,5,2,30,5,2.483241408613401,0.0013803265550376143,2139,97
SOL,1d,5,2,30,10,2.957166852605544,0.0018448601615899118,2139,61
SOL,1d,5,2,50,1,2.7244067486816146,0.0016085093002968787,2139,201
SOL,1d,5,2,50,3,3.1918750239763973,0.0020383921874067568,2139,112
SOL,1d,5,2,50,5,2.5213613390168224,0.0014169882913153131,2139,97
SOL,1d,5,2,50,10,3.0589213422424493,0.00195353137282428,2139,61
SOL,1d,5,3,20,1,3.1197339751071116,0.0019571103169477855,2139,137
SOL,1d,5,3,20,3,3.2365964984266733,0.0021051514056578124,2139,87
SOL,1d,5,3,20,5,2.4514025883635635,0.0013619595053646627,2139,72
SOL,1d,5,3,20,10,2.5485806617348152,0.0014592152265824332,2139,54
SOL,1d,5,3,30,1,3.1532094064078353,0.001991042865737924,2139,133
SOL,1d,5,3,30,3,3.08842930550851,0.00196931486283769,2139,86
SOL,1d,5,3,30,5,2.5364929170211274,0.0014450445603759743,2139,70
