variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,kama_turn_at_entry,poc_distance_atr_at_entry
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-22 03:07:00+00:00,139.01,2025-04-22 03:14:00+00:00,139.33,-0.003301992662398611,7,hard_stop,-1,0.5822201017810259
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-22 04:26:00+00:00,138.97,2025-04-22 04:28:00+00:00,139.15,-0.002295243577750682,2,hard_stop,-1,0.43292227204770295
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-22 07:12:00+00:00,139.1,2025-04-22 07:19:00+00:00,139.41,-0.0032286125089863163,7,hard_stop,-1,0.4202302631578945
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-22 09:13:00+00:00,139.03,2025-04-22 09:20:00+00:00,139.37,-0.0034455153563980314,7,hard_stop,-1,0.3119429590017061
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-23 15:45:00+00:00,150.87,2025-04-23 15:48:00+00:00,150.46,-0.00371757141910256,3,hard_stop,1,0.09998519834222747
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-23 21:03:00+00:00,151.07,2025-04-23 21:07:00+00:00,150.89,-0.0021915006288476526,4,hard_stop,1,0.36991869918714376
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-23 21:32:00+00:00,150.9,2025-04-23 21:33:00+00:00,150.6,-0.002988071570576566,1,hard_stop,1,0.45340909090885007
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-24 17:31:00+00:00,150.3,2025-04-24 17:43:00+00:00,149.66,0.0032581503659349096,12,take_profit,-1,0.4728139013452651
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-24 21:33:00+00:00,150.25,2025-04-24 21:37:00+00:00,150.51,-0.0027304492512477676,4,hard_stop,-1,0.2950288184438273
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-25 03:27:00+00:00,151.21,2025-04-25 03:38:00+00:00,151.48,-0.002785596190728045,11,hard_stop,-1,0.29622395833337123
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-25 04:46:00+00:00,151.16,2025-04-25 04:54:00+00:00,150.9,0.0007200317544323607,8,take_profit,-1,0.028455284552820276
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-25 05:04:00+00:00,151.09,2025-04-25 05:08:00+00:00,151.29,0.00032371434244471507,4,take_profit,1,0.509208103130723
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-25 05:42:00+00:00,151.23,2025-04-25 05:44:00+00:00,151.43,-0.0023224889241554294,2,hard_stop,-1,0.5016103059580619
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-26 21:01:00+00:00,148.42,2025-04-26 21:07:00+00:00,148.6,0.00021277455868495918,6,take_profit,1,0.18596196868031978
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-26 21:50:00+00:00,148.49,2025-04-26 21:52:00+00:00,148.59,-0.0016734460233011053,2,hard_stop,-1,0.5668682795698541
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-26 23:59:00+00:00,149.14,2025-04-27 00:02:00+00:00,149.27,-0.0018716642081267878,3,hard_stop,-1,0.46626984126954385
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 09:51:00+00:00,148.33,2025-04-27 10:04:00+00:00,148.17,7.867592530186405e-05,13,take_profit,-1,0.06666666666688997
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 10:54:00+00:00,148.35,2025-04-27 10:55:00+00:00,148.5,-0.0020111223458038055,1,hard_stop,-1,0.2705314009662212
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 11:04:00+00:00,148.35,2025-04-27 11:09:00+00:00,148.07,0.000887428378833822,5,take_profit,-1,0.24086021505379931
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 11:35:00+00:00,148.33,2025-04-27 11:42:00+00:00,148.14,0.0002809276612959497,7,take_profit,-1,0.04912280701770773
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 14:55:00+00:00,148.93,2025-04-27 15:01:00+00:00,149.06,-0.001872893305579714,6,hard_stop,-1,0.1812297734628113
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 15:11:00+00:00,148.9,2025-04-27 15:16:00+00:00,149.34,0.0019550033579583967,5,take_profit,1,0.017220172201706664
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 15:32:00+00:00,148.88,2025-04-27 15:35:00+00:00,149.2,0.0011493820526599094,3,take_profit,1,0.13443072702335757
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 17:13:00+00:00,148.89,2025-04-27 17:22:00+00:00,149.16,0.0008134193028411793,9,take_profit,1,0.0643678160920332
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 17:41:00+00:00,148.89,2025-04-27 17:57:00+00:00,149.06,0.00014178252401120337,16,take_profit,1,0.12527964205831552
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 18:02:00+00:00,148.93,2025-04-27 18:04:00+00:00,149.1,-0.002141475861142771,2,hard_stop,-1,0.26858513189452904
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 21:31:00+00:00,149.08,2025-04-27 21:32:00+00:00,149.01,-0.0014695465521868947,1,hard_stop,1,0.268199233716221
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-27 23:16:00+00:00,148.13,2025-04-27 23:30:00+00:00,148.38,0.000687706744076145,14,take_profit,1,0.0
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-27 23:43:00+00:00,148.16,2025-04-27 23:58:00+00:00,147.91,0.0006873650107991356,15,take_profit,-1,0.19534883720930146
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-28 03:35:00+00:00,148.38,2025-04-28 03:56:00+00:00,148.62,-0.002617468661544663,21,hard_stop,-1,0.5667779632721299
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-28 12:04:00+00:00,151.31,2025-04-28 12:09:00+00:00,150.92,-0.0035774899213536484,5,hard_stop,1,0.03481182795702119
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-28 12:33:00+00:00,151.21,2025-04-28 12:35:00+00:00,151.02,-0.0022565306527345666,2,hard_stop,1,0.5867380025940501
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-29 06:56:00+00:00,147.89,2025-04-29 07:00:00+00:00,148.04,-0.0020142673608763975,4,hard_stop,-1,0.4905303030301608
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-29 11:47:00+00:00,148.73,2025-04-29 11:52:00+00:00,148.95,0.0004791904793922672,5,take_profit,1,0.2747584541066192
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2025-04-29 11:57:00+00:00,148.88,2025-04-29 12:01:00+00:00,149.04,-0.0020746910263299547,4,hard_stop,-1,0.22327586206889263
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2025-04-29 12:52:00+00:00,147.95,2025-04-29 12:56:00+00:00,147.77,-0.0022166272389319,4,hard_stop,1,0.2575934579439578
