symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,session_at_entry,poc_distance_atr_at_entry,size_units,nav_at_entry
BTCUSDT,short,2023-08-06 22:45:00,2023-08-06 22:45:00,29085.8,2023-08-07 01:15:00,2023-08-07 01:15:00,29167.9,hard_stop,-40.2268,-0.004023,10,us,0.1575,1.0,100000.0
BTCUSDT,long,2023-08-07 08:00:00,2023-08-07 08:00:00,29068.0,2023-08-07 10:45:00,2023-08-07 10:45:00,29134.5,take_profit,10.8774,0.001088,11,london,0.3108,1.0,100000.0
BTCUSDT,long,2023-08-07 12:45:00,2023-08-07 12:45:00,29070.2,2023-08-07 14:00:00,2023-08-07 14:00:00,29005.35,hard_stop,-34.3081,-0.003431,5,london,0.2436,1.0,100000.0
BTCUSDT,long,2023-08-07 16:00:00,2023-08-07 16:00:00,28883.25,2023-08-07 18:15:00,2023-08-07 18:15:00,29134.7,take_profit,75.0574,0.007506,9,us,0.0413,1.0,100000.0
BTCUSDT,short,2023-08-08 16:00:00,2023-08-08 16:00:00,29560.2,2023-08-08 16:45:00,2023-08-08 16:45:00,29732.2,hard_stop,-70.1863,-0.007019,3,us,0.3065,1.0,100000.0
BTCUSDT,short,2023-08-08 21:45:00,2023-08-08 21:45:00,29848.1,2023-08-09 02:15:00,2023-08-09 02:15:00,29696.3,take_profit,38.8575,0.003886,18,us,0.0107,1.0,100000.0
BTCUSDT,long,2023-08-09 10:15:00,2023-08-09 10:15:00,29763.3,2023-08-09 11:45:00,2023-08-09 11:45:00,29877.1,take_profit,26.235,0.002624,6,london,0.1972,1.0,100000.0
BTCUSDT,short,2023-08-09 13:45:00,2023-08-09 13:45:00,29867.6,2023-08-09 16:30:00,2023-08-09 16:30:00,29601.15,take_profit,77.2104,0.007721,11,london,0.4888,1.0,100000.0
BTCUSDT,short,2023-08-10 08:00:00,2023-08-10 08:00:00,29506.35,2023-08-10 13:15:00,2023-08-10 13:15:00,29575.9,hard_stop,-35.5712,-0.003557,21,london,0.0891,1.0,100000.0
BTCUSDT,long,2023-08-10 15:45:00,2023-08-10 15:45:00,29452.8,2023-08-10 23:45:00,2023-08-10 23:45:00,29443.7,time_stop,-15.0897,-0.001509,32,london,0.3838,1.0,100000.0
BTCUSDT,short,2023-08-11 12:15:00,2023-08-11 12:15:00,29430.2,2023-08-11 14:00:00,2023-08-11 14:00:00,29479.7,hard_stop,-28.8195,-0.002882,7,london,0.2786,1.0,100000.0
BTCUSDT,short,2023-08-11 16:00:00,2023-08-11 16:00:00,29382.7,2023-08-11 21:15:00,2023-08-11 21:15:00,29422.0,hard_stop,-25.3752,-0.002538,21,us,0.0004,1.0,100000.0
BTCUSDT,short,2023-08-12 08:15:00,2023-08-12 08:15:00,29398.5,2023-08-12 10:30:00,2023-08-12 10:30:00,29419.0,hard_stop,-18.9731,-0.001897,9,london,0.5961,1.0,100000.0
BTCUSDT,short,2023-08-12 13:45:00,2023-08-12 13:45:00,29396.4,2023-08-12 14:15:00,2023-08-12 14:15:00,29424.8,hard_stop,-21.661,-0.002166,2,london,0.5329,1.0,100000.0
BTCUSDT,short,2023-08-12 17:45:00,2023-08-12 17:45:00,29419.2,2023-08-13 00:30:00,2023-08-13 00:30:00,29431.5,hard_stop,-16.1809,-0.001618,27,us,0.2193,1.0,100000.0
BTCUSDT,short,2023-08-13 12:15:00,2023-08-13 12:15:00,29374.8,2023-08-13 15:15:00,2023-08-13 15:15:00,29351.9,take_profit,-4.2042,-0.00042,12,london,0.202,1.0,100000.0
BTCUSDT,long,2023-08-13 17:15:00,2023-08-13 17:15:00,29391.3,2023-08-13 21:45:00,2023-08-13 21:45:00,29360.0,hard_stop,-22.6494,-0.002265,18,us,0.0124,1.0,100000.0
BTCUSDT,long,2023-08-14 09:45:00,2023-08-14 09:45:00,29404.5,2023-08-14 12:15:00,2023-08-14 12:15:00,29353.2,hard_stop,-29.4463,-0.002945,10,london,0.05,1.0,100000.0
BTCUSDT,short,2023-08-14 17:45:00,2023-08-14 17:45:00,29475.2,2023-08-14 21:45:00,2023-08-14 21:45:00,29390.3,take_profit,16.8039,0.00168,16,us,0.5765,1.0,100000.0
BTCUSDT,short,2023-08-14 23:45:00,2023-08-14 23:45:00,29419.5,2023-08-15 04:30:00,2023-08-15 04:30:00,29369.15,take_profit,5.1145,0.000511,19,us,0.2328,1.0,100000.0
BTCUSDT,long,2023-08-15 08:00:00,2023-08-15 08:00:00,29406.0,2023-08-15 11:45:00,2023-08-15 11:45:00,29357.1,hard_stop,-28.6293,-0.002863,15,london,0.3393,1.0,100000.0
BTCUSDT,long,2023-08-15 14:15:00,2023-08-15 14:15:00,29412.8,2023-08-15 15:45:00,2023-08-15 15:45:00,29315.2,hard_stop,-45.1828,-0.004518,6,london,0.0999,1.0,100000.0
BTCUSDT,long,2023-08-15 18:00:00,2023-08-15 18:00:00,29320.6,2023-08-15 19:00:00,2023-08-15 19:00:00,29235.65,hard_stop,-40.9728,-0.004097,4,us,0.3824,1.0,100000.0
BTCUSDT,short,2023-08-15 21:00:00,2023-08-15 21:00:00,29209.3,2023-08-16 05:00:00,2023-08-16 05:00:00,29190.05,time_stop,-5.4096,-0.000541,32,us,0.5354,1.0,100000.0
BTCUSDT,short,2023-08-16 08:00:00,2023-08-16 08:00:00,29174.8,2023-08-16 12:15:00,2023-08-16 12:15:00,29091.5,take_profit,16.552,0.001655,17,london,0.2943,1.0,100000.0
BTCUSDT,long,2023-08-16 14:15:00,2023-08-16 14:15:00,29125.6,2023-08-16 16:00:00,2023-08-16 16:00:00,29030.45,hard_stop,-44.6689,-0.004467,7,london,0.4321,1.0,100000.0
BTCUSDT,short,2023-08-16 18:00:00,2023-08-16 18:00:00,29186.7,2023-08-16 20:00:00,2023-08-16 20:00:00,29037.45,take_profit,39.1363,0.003914,8,us,0.2565,1.0,100000.0
BTCUSDT,long,2023-08-16 22:45:00,2023-08-16 22:45:00,28896.4,2023-08-16 23:30:00,2023-08-16 23:30:00,28777.35,hard_stop,-53.1989,-0.00532,3,us,0.573,1.0,100000.0
BTCUSDT,short,2023-08-17 09:15:00,2023-08-17 09:15:00,28566.3,2023-08-17 13:45:00,2023-08-17 13:45:00,28393.3,take_profit,48.5609,0.004856,18,london,0.1284,1.0,100000.0
BTCUSDT,long,2023-08-17 16:00:00,2023-08-17 16:00:00,27901.6,2023-08-17 20:30:00,2023-08-17 20:30:00,27735.7,hard_stop,-71.459,-0.007146,18,us,0.1276,1.0,100000.0
BTCUSDT,short,2023-08-17 23:30:00,2023-08-17 23:30:00,26618.65,2023-08-18 03:30:00,2023-08-18 03:30:00,26410.7,take_profit,66.1219,0.006612,16,us,0.4043,1.0,100000.0
BTCUSDT,long,2023-08-18 20:00:00,2023-08-18 20:00:00,26142.35,2023-08-18 23:15:00,2023-08-18 23:15:00,26015.4,hard_stop,-60.5611,-0.006056,13,us,0.4735,1.0,100000.0
BTCUSDT,short,2023-08-19 08:00:00,2023-08-19 08:00:00,25936.45,2023-08-19 14:15:00,2023-08-19 14:15:00,26011.3,hard_stop,-40.859,-0.004086,25,london,0.515,1.0,100000.0
BTCUSDT,long,2023-08-19 17:15:00,2023-08-19 17:15:00,26069.7,2023-08-20 00:45:00,2023-08-20 00:45:00,26168.9,take_profit,26.0518,0.002605,30,us,0.023,1.0,100000.0
BTCUSDT,short,2023-08-20 08:00:00,2023-08-20 08:00:00,26067.3,2023-08-20 09:30:00,2023-08-20 09:30:00,26112.25,hard_stop,-29.2438,-0.002924,6,london,0.1223,1.0,100000.0
BTCUSDT,short,2023-08-20 14:30:00,2023-08-20 14:30:00,26088.05,2023-08-20 20:15:00,2023-08-20 20:15:00,26153.1,hard_stop,-36.9348,-0.003693,23,london,0.259,1.0,100000.0
